anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
28,0.22171609407590323,0.12467980694043734,0,10,10,0.9277959998782592,0,24281,6560,18,1797.png,0.86531667460009,0,0.9679543544951834,0.8908370761006883,19528,5350,0.13201075825992548,40527,train
25,0.24329623435788017,0.13849588024816992,0,5,5,0.9195723113240297,0,18234,4934,20,1803.png,0.8511187939388487,0,0.9640850196535158,0.8789885850809663,16047,4644,0.1356744281165094,34229,train
28,0.43334390527539907,0.2766043592685066,0,5,5,0.932813652164753,0,3391,2987,23,1808.png,0.8740869427883287,0,0.936800457017117,0.9288606373382005,6029,2975,0.14436141304347827,20608,train
26,0.29251519351743255,0.17131349714321395,0,1,1,0.9405119570043768,0,9047,11585,25,1816.png,0.8877041729939203,0,0.933679486151979,0.9474451621897946,17001,10790,0.27954816311725994,38598,train
23,0.2534607038635173,0.14512167256940478,0,4,4,0.9305460266694179,0,12574,14354,19,1818.png,0.8701132071831332,0,0.9262933579809495,0.9348379239758505,19763,12331,0.3060257110239738,40294,train
20,0.4965912612333437,0.3303102133360816,1,-2,2,0.9217256414556432,1,2027,1707,22,1820.png,0.8548155060461138,0,0.9279503629917272,0.915583874729302,3599,1707,0.11400520937687839,14973,train
25,0.3041140091422425,0.17932456001268432,1,-2,2,0.9285305726913895,1,4557,10562,27,1825.png,0.8665954893586983,0,0.9029004826476672,0.9556582660309428,13690,9859,0.32217901375772035,30601,train
26,0.38182591265261495,0.23596096096096097,0,2,2,0.9166024314711888,0,3092,3075,24,1832.png,0.8460443867488828,0,0.9168132016772623,0.9163917581526148,5794,3042,0.1677604367727348,18133,train
23,0.2391597510373444,0.1358213791275148,0,1,1,0.9182047162658006,0,14191,13964,22,1833.png,0.8487786275942079,0,0.9188106492706098,0.9175995819300894,19986,11894,0.2978190650274182,39937,train
20,0.18659873101326668,0.10289985686264115,1,-2,2,0.8936571100523545,1,18320,25026,22,1837.png,0.8077578101438734,0,0.8791924926142617,0.9086056373160389,25272,16679,0.3824230751593525,43614,train
31,0.27894865326714946,0.16208037825059102,0,6,6,0.9089770750067341,0,5858,6645,25,1838.png,0.8331420487909037,0,0.9037988244491415,0.9142150043200024,11074,6476,0.24216588138508713,26742,train
23,0.27412554189678723,0.15883284013488405,0,1,1,0.9192407241087907,0,7818,13493,22,1839.png,0.8505508531035014,0,0.8998879647422818,0.9394441690420127,16946,11371,0.32816738816738816,34650,train
8,0.26462324393358877,0.1524874889608478,1,-1,1,0.761346094473603,1,1910,409,9,1840.png,0.6146560319042872,0,0.9004381694255112,0.6594758423961491,1813,408,0.07834101382488479,5208,train
31,0.26723851520734543,0.15422694788216837,0,6,6,0.9142187845303867,0,9905,9503,25,1841.png,0.8419917120549707,0,0.9158460557543127,0.9125972857067222,15638,8956,0.25859729160049666,34633,train
27,0.39611473668234937,0.24697199091597274,0,1,1,0.9211495792690585,0,2515,5019,26,1843.png,0.8538251101065172,0,0.8976257496022518,0.9459395554791281,7193,4964,0.22932643444516307,21646,train
23,0.2673023685019994,0.1542694834013847,1,-7,7,0.9145219571549722,1,6179,12367,30,1844.png,0.8425061779766808,0,0.889162738174192,0.9413701489704905,15855,11215,0.3280294831671005,34189,train
25,0.3258373490392052,0.19462705660779644,0,4,4,0.926098660216235,0,12557,9104,21,1845.png,0.8623684745590403,0,0.9371387931808295,0.9153156190990019,14188,8485,0.25195985271409904,33676,train
27,0.2984520877048931,0.1754003431512725,0,3,3,0.9319277108433734,0,7316,9408,24,1848.png,0.8725324309080654,0,0.924059215730591,0.9399313595086786,14607,8900,0.2568171980955129,34655,train
25,0.37602283539486203,0.23154441059292244,1,-1,1,0.9325918391609316,1,5454,4752,26,1849.png,0.873697497710566,0,0.9369359804650175,0.928287795513714,9509,4702,0.1656041982178706,28393,train
30,0.3322007722007722,0.19918510973238263,0,4,4,0.9206847455382272,0,5471,6506,26,1850.png,0.853026714606521,0,0.9144172586161536,0.9270387410815496,10780,6147,0.22614230005150468,27182,train
23,0.4496896937633533,0.2900643129019556,1,-3,3,0.932937661498708,1,3611,3033,26,1851.png,0.8743047410042,0,0.9384124921315004,0.9275263421976919,6069,3025,0.1409862043251305,21456,train
34,0.26915743222704286,0.15550659386275825,0,6,6,0.9249852591120525,0,9414,11196,28,1853.png,0.8604396050867428,0,0.919024474917549,0.9310238712797292,17349,10180,0.268141709469248,37965,train
25,0.2689880753084194,0.15539354262758517,0,2,2,0.9232219431261545,0,16411,11771,23,1854.png,0.8573929764193907,0,0.9350418577443725,0.9116971304661311,18646,9403,0.23900665954959077,39342,train
21,0.33690695497236733,0.20257853640820775,0,0,0,0.936114490990208,0,7343,9196,21,1865.png,0.879901533635413,0,0.9294617585468938,0.9428631454449251,13719,8346,0.24720099520170605,33762,train
25,0.3502406259737562,0.21229800629590767,1,-1,1,0.9304938791827385,1,6546,6320,26,1866.png,0.8700220233164286,0,0.9316313284292514,0.9293592040230505,11510,6130,0.19920707136357726,30772,train
25,0.32655611085870057,0.19514016154211633,0,1,1,0.9344732868862896,0,7895,10116,24,1867.png,0.8770059683961813,0,0.9269829583594985,0.9420856501518463,14853,9117,0.24888075999126447,36632,train
26,0.2583359390545496,0.14832707687285784,0,5,5,0.9245358031599252,0,10182,10318,21,1868.png,0.8596620937046469,0,0.9240731746802655,0.9249988950927386,16123,9750,0.27438509596442845,35534,train
27,0.29489234199707337,0.17294646505925623,0,1,1,0.9106410785951631,0,3255,11240,26,1870.png,0.8359421864566002,0,0.8679169898234976,0.9577892184197218,13372,10505,0.34811280113994103,30177,train
24,0.3895103023815895,0.24185830120962382,1,-4,4,0.9085334335792491,1,4870,2916,28,1877.png,0.8323969432784415,0,0.9298785619814837,0.8881462596752338,6829,2769,0.1298902336054039,21318,train
31,0.2903594563698717,0.1698365527488856,0,4,4,0.9215757171635588,0,7958,8743,27,1879.png,0.8545576465875345,0,0.9181910901928493,0.9249853892125257,14494,8120,0.2447626224566692,33175,train
24,0.25619752595757367,0.14691889119968093,0,3,3,0.9239096099786847,0,12292,16373,21,1888.png,0.8585799283649245,0,0.9140082562157961,0.9340278336848772,20470,12325,0.30005355925601324,41076,train
32,0.3667352537722908,0.22454121698232057,0,5,5,0.9297903859837394,0,6758,5280,27,1892.png,0.8687927802240921,0,0.937875044122838,0.9218439191377157,10785,5128,0.16602454106905817,30887,train
36,0.29336050094424015,0.17189365481494423,0,15,15,0.939891897174721,0,9882,12259,21,1893.png,0.8866000501928327,0,0.9338656164863917,0.9459964587841826,18318,11498,0.2846603287779758,40392,train
28,0.27073279936321576,0.15655926352128885,0,8,8,0.9331187350934836,0,12507,11553,20,1899.png,0.874622852408273,0,0.9355998528378876,0.9306507418989953,19013,10419,0.2600913652362765,40059,train
24,0.23432740304620503,0.13271282765019718,0,4,4,0.9241343955808272,0,11594,17412,20,1902.png,0.8589682501093986,0,0.910282569714957,0.9384143037746072,19812,12297,0.315996402415521,38915,train
29,0.2770233568712656,0.16078184110970997,0,7,7,0.9263723092301092,0,6826,9821,22,1903.png,0.8628431598721287,0,0.9142615193895902,0.9388082581061578,14305,8954,0.28262996748839997,31681,train
23,0.3789701310987971,0.2337835584458896,0,0,0,0.9016299137104506,0,3228,2415,23,1912.png,0.8208798882681564,0,0.9145918800396096,0.8890302176080306,5216,2382,0.14592011761823082,16324,train
28,0.20649719876243833,0.11513625661468167,0,11,11,0.9092755904940525,0,21342,28676,17,1916.png,0.8336437532427794,0,0.8973385936146295,0.921534456895791,27518,16896,0.3491558347626625,48391,train
20,0.43378457916421426,0.2769635475385194,1,-2,2,0.9211289897124769,1,2474,2011,22,1917.png,0.8537897310513447,0,0.9286904719690791,0.9136896455484231,4270,2010,0.13126102004832496,15313,train
31,0.29847024408957945,0.1754128854066851,0,6,6,0.8929139810615103,0,3101,7665,25,1920.png,0.8065443567950261,0,0.8541389153187441,0.935376984953945,9061,6469,0.2945944715150963,21959,train
26,0.29365052772658734,0.17209284059223187,0,3,3,0.917235669310655,0,6646,9548,23,1922.png,0.847124017030275,0,0.9038304644299628,0.9310445004720848,13795,8541,0.2767570720326626,30861,train
30,0.241849197537095,0.13755884716959468,0,9,9,0.9311991778534267,0,12315,14464,21,1925.png,0.871256045614946,0,0.926086045572777,0.9363690851409026,20068,12163,0.2985517918507609,40740,train
26,0.33453115465455285,0.20086305162025728,0,1,1,0.9265646331824388,0,7579,6729,25,1928.png,0.8631769194725216,0,0.9306245747159618,0.9225399615714811,11915,6363,0.20617587972263626,30862,train
22,0.2560433081417162,0.1468174693425946,0,3,3,0.9289929158827599,0,10425,12258,19,1933.png,0.8674012802151229,0,0.9236927290836653,0.9343542790934909,18510,11174,0.3008940112020681,37136,train
39,0.37962559860687856,0.23428264373992477,0,13,13,0.8967747284636431,0,3622,3848,26,1936.png,0.8128663760709455,0,0.8939828080229226,0.8995841419462157,6522,3800,0.1890077095249938,20105,train
25,0.2517536833418287,0.14400355427206843,0,7,7,0.9313011262186092,0,11882,17898,18,1943.png,0.8714345537984657,0,0.9185532716574668,0.9444077946990432,21026,13475,0.32737299871237335,41161,train
25,0.2609871534820825,0.1500777604976672,0,6,6,0.9305109109018471,0,8090,16468,19,1952.png,0.8700518036013821,0,0.9089627569889382,0.9531055270556184,18367,13055,0.3570451810524013,36564,train
27,0.37217755598681573,0.2286352282189085,0,2,2,0.9388186504364339,0,8096,5565,25,1967.png,0.8846919999324746,0,0.9495823443077425,0.9282962385637992,11856,5476,0.16422252211725896,33345,train
24,0.34742979693050063,0.21023602887501014,1,-2,2,0.9307357066697032,1,6319,7063,26,2006.png,0.8704449521744182,0,0.9271652934321924,0.9343337247607271,11702,6837,0.21895916733386708,31225,train
23,0.4081474896610366,0.2563978050793959,0,2,2,0.9334936714020748,0,3958,5831,21,2020.png,0.8752818866337958,0,0.921764098160497,0.9455256131465221,9075,5750,0.222402722982904,25854,train
31,0.46195813907350464,0.3003547242824895,0,2,2,0.9243301647424458,0,2541,3692,29,2022.png,0.8593065775811476,0,0.9115921553602644,0.9374292046294016,6112,3667,0.16818786405540523,21803,train
17,0.2988684777131339,0.1756880486885334,1,-3,3,0.8795075760659822,1,3295,11504,20,2035.png,0.7849295160587124,0,0.8244066244371518,0.942501657767075,10362,7832,0.3696257492094955,21189,train
26,0.4764625850340136,0.3127344168601536,1,-3,3,0.9057062436028659,1,1848,2574,29,2039.png,0.8276628083713317,0,0.8918987022804586,0.9199480181936323,4312,2546,0.15700542673902318,16216,train
24,0.3984484236164359,0.2487890052945815,1,-1,1,0.927784555600741,1,3619,4372,25,2045.png,0.8652967651669673,0,0.9215137153525779,0.9341413259085367,7671,4351,0.19649550648060335,22143,train
27,0.3876692595793719,0.24044028303909656,0,3,3,0.906275283530397,0,1872,4731,24,2055.png,0.8286136994834791,0,0.8709316600736599,0.9446088294472719,6399,4652,0.26061624649859944,17850,train
24,0.4114460909555442,0.2590066906845085,1,-3,3,0.8550680786686838,1,676,2677,27,2070.png,0.7468287526427061,0,0.7869987269255252,0.9360272546607362,3322,2671,0.23479254571026723,11376,train
30,0.49411251635412123,0.32812047494931945,0,2,2,0.9034404059533347,0,1294,2683,28,2074.png,0.8238862811088478,0,0.8739665539270951,0.9349716066133976,3846,2647,0.17994561522773622,14710,train
40,0.2142494671673602,0.11997726626882638,0,20,20,0.8488500496768696,0,15451,33688,20,2077.png,0.7373931167165455,0,0.803761890615079,0.8992974086240159,22436,15343,0.3873712381337104,39608,train
26,0.3557762676424464,0.21637947478858016,1,-1,1,0.9065401231730857,1,3083,5051,27,2082.png,0.8290565958430532,0,0.8864943820224719,0.9275134016740336,7517,4878,0.2351976856316297,20740,train
21,0.3785577793422508,0.23346979282967373,1,-1,1,0.9130291888338845,1,2770,5698,22,2096.png,0.8399758111759926,0,0.8863740602628273,0.9413371735953747,7782,5386,0.26367063200665786,20427,train
25,0.381015662078785,0.23534240150093808,0,0,0,0.9162742484821561,0,2640,5841,25,2099.png,0.8454853519895059,0,0.8882062471290767,0.9461740779252553,7787,5678,0.2710909524946288,20945,train
29,0.43241742991951154,0.27584985835694054,0,2,2,0.9186348817695366,0,2592,3323,27,2100.png,0.8495140690988653,0,0.9094895680122024,0.927965983936859,5718,3302,0.17047859982446176,19369,train
25,0.38667876117662303,0.23967871485943776,1,-1,1,0.8769245265240743,1,2851,3680,26,2101.png,0.7808242163903618,0,0.8634356329090437,0.8908415652040739,5811,3545,0.2077716563122729,17062,train
21,0.34487498017656076,0.2083679335675503,1,-1,1,0.8990396638823588,1,2933,5141,22,2103.png,0.8165958703405038,0,0.8748844000973472,0.9245666375186462,7602,4985,0.2615562201584553,19059,train
27,0.22944817945816415,0.12959133802022632,0,2,2,0.8981782399404271,0,7571,11572,25,2104.png,0.8151756232259061,0,0.8794621001427039,0.917708310688898,15491,10309,0.33111710670007066,31134,train
20,0.38253909158600147,0.23650592703418113,1,-1,1,0.9070611630769878,1,3471,5362,21,2108.png,0.8299285673026936,0,0.8893657409317872,0.9254750402576489,8219,5099,0.23831557300429987,21396,train
38,0.20091929840609207,0.1116788692292048,0,20,20,0.9231111634787845,0,19463,15775,18,2109.png,0.8572019062439215,0,0.9305998548206155,0.9157420354729364,23902,12515,0.2818185912448207,44408,train
22,0.3452831048148317,0.20866596927820294,1,-2,2,0.8968272996084072,1,3211,7117,24,2118.png,0.812952767313822,0,0.8631477742524757,0.9332418553400279,9401,6762,0.29962779156327546,22568,train
23,0.2920467138351377,0.1709922140147734,0,0,0,0.9051989618722619,0,4125,8404,23,2122.png,0.8268159513442532,0,0.8768103195543829,0.9354874024491328,10848,7744,0.33062932285885066,23422,train
24,0.3002937853107345,0.17667393501037068,0,1,1,0.9016976330742148,0,3219,8061,23,2123.png,0.820992160472276,0,0.8651893971067816,0.9414226702818772,10094,7514,0.3260294181455287,23047,train
22,0.23308184727937814,0.13191434301610921,1,-6,6,0.9109572602233915,1,8097,16018,28,2129.png,0.8364752152980267,0,0.8850709965344794,0.9384033715728936,18982,13099,0.36055601431323975,36330,train
23,0.3943037676238978,0.2455656055444614,1,-4,4,0.9161592205627844,1,3322,4526,27,2137.png,0.845289490803714,0,0.9045248391519882,0.9280967944416787,7405,4500,0.20794824399260628,21640,train
23,0.4675231120182495,0.3050767784393607,0,0,0,0.871826625386997,0,611,1873,23,2145.png,0.7727771679473107,0,0.818525336692181,0.9325532619494425,2470,1867,0.1926132260394099,9693,train
18,0.37086225978468657,0.22764328063241107,0,3,3,0.9016945888696322,0,2043,2041,15,2146.png,0.8209871131761199,0,0.9017380000962881,0.9016511818225581,3677,1947,0.17559523809523808,11088,train
24,0.3458098330769669,0.20905083344813336,0,0,0,0.8989111841212089,0,1628,5818,24,2148.png,0.8163839021503255,0,0.8505292364607954,0.9531294984741175,6875,5440,0.2943085912140229,18484,train
23,0.3514763736976352,0.21320675548096088,1,-5,5,0.9138700357307712,1,2510,7566,28,2150.png,0.8414002612897641,0,0.8760098982317562,0.9551505405163941,9360,7225,0.3023645114040594,23895,train
21,0.33430974203911934,0.2007034263671432,1,-2,2,0.8756231117824773,1,1849,11325,23,2152.png,0.7787629939375619,0,0.8037193663558528,0.9616565053295176,10381,8698,0.38728349436751414,22459,train
22,0.38608988472995726,0.23922638632533505,1,-2,2,0.8712472053656979,1,1297,5153,24,2160.png,0.77186715240689,0,0.8089783511269276,0.943901384083045,5885,4645,0.2932264377248911,15841,train
27,0.4667344226409194,0.3044054660411993,0,1,1,0.9012524914491006,0,1086,2927,26,2162.png,0.8202544118964437,0,0.8621939736346516,0.9440177328728285,3838,2846,0.20464514273387502,13907,train
27,0.4121077184054283,0.25953128129799025,0,1,1,0.9181111027738176,0,1702,4846,26,2163.png,0.8486186568026818,0,0.8833778547878612,0.955687469082767,6453,4804,0.25249658362241145,19026,train
23,0.3477679637144903,0.21048373114488816,0,2,2,0.9090383952446172,0,3219,6544,21,2167.png,0.8332450851452678,0,0.8817235396182764,0.9380997250158645,8797,6016,0.2786862463519711,21587,train
10,0.5427765590723911,0.3724731182795699,0,0,0,0.8593808280492353,0,455,299,10,2175.png,0.7534336167429693,0,0.8851325393776411,0.8350851757883291,749,299,0.07404655770183259,4038,train
24,0.43731245923026746,0.2798463850392386,1,-4,4,0.9096631815057342,1,1402,3592,28,2176.png,0.8342955736943394,0,0.875,0.9471860167256837,4905,3589,0.22233923925164167,16142,train
18,0.5362102114932706,0.3663164039696439,0,1,1,0.8100894559319548,0,353,942,17,2178.png,0.6807986196697067,0,0.7456803455723542,0.8866773675762439,1040,697,0.12168296089385475,5728,train
26,0.38835430545275107,0.24096754439681567,1,-3,3,0.9053548147882354,1,2053,5860,29,2184.png,0.8270760489510489,0,0.865925366646075,0.9485463659147869,7468,5521,0.2561592353732659,21553,train
24,0.4148665357480544,0.2617234101128751,0,0,0,0.9055113275893826,0,1450,3167,24,2194.png,0.8273373223635003,0,0.8747726374060893,0.938488949221567,4547,3157,0.20468101659751037,15424,train
18,0.5293906810035842,0.3599805020716549,1,-2,2,0.8747826086956522,1,462,978,20,2202.png,0.7774343122102009,0,0.8372170439414115,0.915877640203933,1426,965,0.14028201773513593,6879,train
26,0.41963872163038446,0.26553341148886284,1,-1,1,0.9056287096232778,1,1865,4320,27,2230.png,0.8275333221794657,0,0.8729299644086242,0.9408724874770148,5927,4286,0.2325808552203169,18428,train
23,0.36514858607202266,0.2233527664723353,1,-2,2,0.9152870311216574,1,2836,6446,25,2233.png,0.8438057415945882,0,0.8860929492843258,0.9464703661759154,8467,6282,0.27746124287796475,22641,train
26,0.299875241011682,0.17638425617078052,0,4,4,0.9147574845397182,0,5535,8001,22,2237.png,0.8429060523414379,0,0.9007689445615775,0.9291873496750422,11919,7351,0.27757429294264246,26483,train
22,0.34849694067571163,0.2110180412371134,1,-1,1,0.9098328240158188,1,3709,6323,23,2249.png,0.8345810111136761,0,0.8889474331278431,0.9317232111628592,9065,6090,0.2697196510031445,22579,train
18,0.28959864047583345,0.16931618936294565,1,-3,3,0.8859607990246647,1,3954,8206,21,2258.png,0.7952689620338412,0,0.8519867967749499,0.9227568422903358,10083,6991,0.33460967788254437,20893,train
27,0.36314390842191335,0.22185451139556667,1,-1,1,0.8948031231634623,1,3955,4816,28,2260.png,0.8096323305986023,0,0.8856573043044706,0.9041398031896845,7722,4408,0.22750967741935485,19375,train
21,0.39235395189003436,0.24405493507187517,1,-3,3,0.9140695460466981,1,2674,7616,24,2265.png,0.8417385687260647,0,0.877841045793568,0.9534170687943139,9240,6928,0.2971095291191354,23318,train
31,0.39992037424106697,0.24993779547151032,0,4,4,0.9091122207375109,0,2512,5242,27,2271.png,0.8333691494391198,0,0.8809231747762483,0.9391649714230359,7386,5073,0.24204399064840879,20959,train
