bg_proxy_min,adj_bg_min,bg_delta_max,fg_delta_max,action_frac_max,ring_bg_min,max_area,accepted,accepted_images,useful,risk,safe_channel,overerosion,mean_delta_dice,mean_delta_recall,mean_delta_boundary_iou,mean_delta_boundary_f1,mean_delta_gap_region_fp_rate,mean_delta_component_count_mae,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,useful_rate,risk_rate
0.5,1,999,1,0.75,0.35,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,1,1.0,0.0,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,1,1.0,0.25,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,1,1.0,0.35,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.5,0.0,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.5,0.25,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.5,0.35,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.75,0.0,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.75,0.25,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,0.75,0.35,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,1.0,0.0,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,1.0,0.25,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.5,1,999,999,1.0,0.35,16,80,80,33,41,28,46,-1.5132144980117135e-05,-0.00012535979371652373,1.8686201272018533e-05,3.369078767807007e-05,-0.0001900251434962026,0.0,0.5560110722610723,0.3739889277389278,0.4125,0.5125
0.0,0,0,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,1,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,999,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,0,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,1,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,0,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,0,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,0,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,1,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,1,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,1,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,999,0.5,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,999,0.75,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,1,999,999,1.0,0.35,16,82,82,33,43,28,48,-1.5336874978722875e-05,-0.00012352505509377682,1.6078231374163014e-05,2.9863410196399314e-05,-0.00018605298221175887,0.0,0.5637912900108023,0.36791602706236853,0.4024390243902439,0.524390243902439
0.0,0,0,0,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,0,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,0,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,0,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,0,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,0,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,1,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,0,999,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,0,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,1,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,0.75,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,1.0,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,1,999,1.0,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,999,0,0.5,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,999,0,0.5,0.25,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
0.0,0,999,0,0.75,0.0,16,83,83,33,44,28,49,-1.5560699230149815e-05,-0.00012280264128389635,1.3454656758291162e-05,2.5943293721063173e-05,-0.0001838113800164365,0.0,0.5690468166371782,0.36348330384474964,0.39759036144578314,0.5301204819277109
