accepted,action_frac,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,corridor_radius,cut_area,cut_gt_fg_frac,cut_gt_gap_frac,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,hard_risk,image,overerosion_proxy,pred_component_id,quick_useful,reject_reason,safe_gap_positive,seam_prob_mean,seam_prob_p90
0.0,0.35,0.4561635427977905,0.29547400611620794,1.0,-1.0,0.9245878354385431,0.1054553264604811,0.8597520707937886,0.9488172580376478,0.9015650659860311,2.0,21.0,0.7619047619047619,0.23809523809523808,-0.00011453712654152515,-9.611826342564855e-05,0.0,0.0,-0.00012764140401066992,-0.00021477663230240474,-0.00022076144528770936,8.169762553422721e-05,-0.000316574662155511,1.0,13480.png,1.0,21.0,0.0,low_mean_prob,0.0,0.02584147076334376,0.054091081764108546
0.0,0.25,0.456535098085559,0.2957858630405488,1.0,-1.0,0.9246860226834662,0.1054553264604811,0.8599218853185909,0.9488268482085233,0.9017431392334936,2.0,12.0,0.5833333333333334,0.4166666666666667,0.00025701816122697396,0.0002157386609152323,0.0,0.0,-2.945415908750526e-05,-0.00021477663230240474,-5.0946920485350766e-05,9.12877964096559e-05,-0.00013850141469307076,0.0,13480.png,1.0,21.0,1.0,low_mean_prob,0.0,0.013388677345078655,0.03640525562187072
0.0,0.25,0.45657826313052524,0.29582210242587603,1.0,-1.0,0.9247124221460307,0.10558419243986254,0.8599675483944003,0.9487729231281614,0.9018420688154172,1.0,4.0,0.5,0.5,0.00030018320619323857,0.00025197804624244036,0.0,0.0,-3.0546965230637824e-06,-8.59106529209619e-05,-5.28384467601839e-06,3.736271604781738e-05,-3.957183276948051e-05,0.0,13480.png,0.0,21.0,1.0,low_mean_prob,0.0,0.011439382763931933,0.027776819951180268
0.0,0.35,0.45657826313052524,0.29582210242587603,1.0,-1.0,0.9247124221460307,0.10558419243986254,0.8599675483944003,0.9487729231281614,0.9018420688154172,1.0,4.0,0.5,0.5,0.00030018320619323857,0.00025197804624244036,0.0,0.0,-3.0546965230637824e-06,-8.59106529209619e-05,-5.28384467601839e-06,3.736271604781738e-05,-3.957183276948051e-05,0.0,13480.png,0.0,21.0,1.0,low_mean_prob,0.0,0.011439382763931933,0.027776819951180268
0.0,0.25,0.4540270512276733,0.2936836971101085,1.0,-1.0,0.9242353514237583,0.1056701030927835,0.859142706210852,0.9486885689881461,0.9010110603272591,2.0,44.0,1.0,0.0,-0.002251028696658719,-0.0018864272695250928,0.0,0.0,-0.00048012541879538517,0.0,-0.0008301260282242984,-4.699142396746847e-05,-0.000870580320927572,1.0,13480.png,1.0,21.0,0.0,low_mean_prob,0.0,0.007999674130174435,0.017280417385181598
1.0,0.25,0.2767089643880475,0.16057007125890738,4.0,-4.0,0.8649352298704598,0.2724214291797973,0.7620139860139861,0.8490130895491378,0.8814659821390052,2.0,8.0,0.0,1.0,1.5456358385512736e-05,1.0409168094277499e-05,0.0,0.0,7.322512951835058e-05,-0.0003406864832637968,0.00011366345138463796,0.00014109652907046133,0.0,0.0,13867.png,0.0,19.0,1.0,accepted,1.0,0.6450445657158468,0.9883963287510977
0.0,0.35,0.27676216462028197,0.16060590067029082,4.0,-4.0,0.8649718470852208,0.2722510859381654,0.762070830458216,0.849083655404563,0.8814659821390052,1.0,12.0,0.0,1.0,6.865659061999763e-05,4.623857947771981e-05,0.0,0.0,0.00010984234427935391,-0.0005110297248956952,0.00017050789561456892,0.00021166238449565888,0.0,0.0,13867.png,0.0,19.0,1.0,max_cuts_reached,1.0,0.43035868092449864,0.9866572629619563
0.0,0.25,0.27665574963609896,0.16053423428179275,4.0,-4.0,0.8648986157558312,0.2725917724214292,0.7619571500494136,0.8489425354219471,0.8814659821390052,1.0,4.0,0.0,1.0,-3.775839356301436e-05,-2.542780902034525e-05,0.0,0.0,3.6611014889720295e-05,-0.0001703432416318984,5.682748681212768e-05,7.054240187975847e-05,0.0,1.0,13867.png,0.0,19.0,0.0,boundary_iou_drop,1.0,0.9852481597436171,0.9906448467737746
0.0,0.5,0.27658607525904383,0.16048731606982755,4.0,-4.0,0.8649237933954276,0.2722510859381654,0.7619962328192312,0.8490711109263954,0.8813796971396523,1.0,16.0,0.25,0.75,-0.00010743277061814327,-7.234602098554754e-05,0.0,0.0,6.178865448613902e-05,-0.0005110297248956952,9.591025662980535e-05,0.00019911790632809456,-8.628499935292577e-05,1.0,13867.png,0.0,19.0,0.0,recall_drop,1.0,0.44409480250807354,0.9864465538734214
0.0,0.5,0.2771818181818182,0.1608886074613477,4.0,-4.0,0.8650256736011858,0.27144195554041395,0.7621543972239841,0.8493876956982764,0.881250269640623,2.0,41.0,0.24390243902439024,0.7560975609756098,0.0004883101521562239,0.00032894537053460016,0.0,0.0,0.00016366886024432592,-0.0013201601226471293,0.0002540746613827194,0.0005157026782091068,-0.0002157124983821479,0.0,13867.png,0.0,19.0,1.0,recall_drop,1.0,0.42060247506299486,0.9880967785828909
