stem,fold,checkpoint,checkpoint_sha256,num_proposals
2096,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2101,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
2123,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2129,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2145,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,23
2148,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2160,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2162,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2167,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2233,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2249,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2307,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,25
2409,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,30
2410,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2500,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
2516,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2573,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
2829,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2836,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
2837,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,30
2854,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2867,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2888,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2934,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,33
2970,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
2976,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
3003,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
3079,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,38
3104,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,25
3141,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
3196,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
3211,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
3271,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
3328,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,32
3405,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
3406,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
3448,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
3457,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,33
3465,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,24
3477,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,23
3521,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
3568,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,31
3633,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,13
3878,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
3906,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
3985,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
4049,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,26
4068,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
4089,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
4140,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
4181,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
4199,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
4337,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
4753,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
5374,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,16
6322,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
6537,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
6583,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,31
6790,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
6856,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
6882,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
7029,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
7109,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
7211,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,29
7346,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
7436,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,21
7741,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
7886,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
8184,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
8848,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
9405,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
9457,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,28
9689,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,27
9897,1,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold1_seed259_20260714_222828.pt,5b0e8d560d5e3bc578ab8774933d7159c7d66bba653575adc650a0f218aed996,24
10043,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
10727,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
10852,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
11013,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
11115,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
11237,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
11355,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
11488,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
11830,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
12329,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
12566,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
13087,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
13102,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
13253,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
13534,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
13837,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1384,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1385,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
13887,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1394,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
13971,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1408,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1412,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1417,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
14214,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
14264,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
1427,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
14340,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1435,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
14358,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
1438,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1440,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
14414,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1443,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
14486,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1451,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1455,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
14589,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
1463,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
14640,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
14653,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1466,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1469,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
14728,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
14742,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
14752,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
1478,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
1479,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1481,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1483,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
14842,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
14844,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1491,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
1499,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1507,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
15173,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1526,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15293,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
15362,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1538,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
15382,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,22
15392,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1546,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1547,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15470,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
15479,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
15491,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
15498,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15527,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1553,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15530,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,30
