action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r216_hard_risk,r216_overerosion_proxy,r216_quick_useful,r216_safe_channel_proxy_positive,run_id,split
0.75,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.35905715208266065,0.21881149153876425,0.0,0.0,0.9134179306876453,0.22216645373243293,0.8406340915101825,0.9077035662014065,1.0,0.9192046995029372,-0.0001988593633170943,-0.00014772083816963488,0.0,0.0,-0.0006046699065402894,0.0,-0.0010248611478443914,-0.00010202501240041961,-0.001120650700406678,2044.png,1.0,0.0,2.0,2.0,3456.0,1.0,0.46,62.0,989.0,0.28616898148148145,2.0,0.017939814814814815,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.3591897005214342,0.21890994994094157,0.0,0.0,0.9131446331845171,0.22216645373243293,0.8401712509918011,0.9076574163362977,1.0,0.9186985991866244,-6.631092454356668e-05,-4.926243599231994e-05,0.0,0.0,-0.0008779674096685008,0.0,-0.0014877016662258047,-0.00014817487750917735,-0.0016267510167193855,2044.png,1.0,0.0,2.0,2.0,3456.0,1.0,0.49,90.0,1017.0,0.2942708333333333,2.0,0.026041666666666668,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.35909971404851954,0.21884310528978582,0.0,0.0,0.9141210581592625,0.2218470523818215,0.8418259374380002,0.9079998573364719,2.0,0.9203253502033438,-0.00015629739745820492,-0.00011610708714807072,0.0,0.0,9.845756507687042e-05,-0.0003194013506114257,0.0001669847799732338,0.00019426612266504328,0.0,2044.png,1.0,0.0,1.0,1.0,2268.0,1.0,0.38181818181818183,12.0,774.0,0.3412698412698413,2.0,0.005291005291005291,0.0,0.5833333333333334,1.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.3593576965669989,0.21903476206547418,0.0,0.0,0.9142113295627974,0.22139076473809088,0.8419790650372894,0.9081780076696692,2.0,0.9203253502033438,0.00010168512102115557,7.554968854028843e-05,0.0,0.0,0.00018872896861177324,-0.0007756889943420497,0.0003201123792624383,0.0003724164558622789,0.0,2044.png,1.0,0.0,1.0,1.0,2310.0,1.0,0.46296296296296297,23.0,793.0,0.3432900432900433,2.0,0.009956709956709957,0.0,0.7391304347826086,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.35929138217383283,0.21898549094590034,0.0,0.0,0.9142359521308591,0.2211626209162256,0.8420208367785679,0.908226606257358,2.0,0.9203253502033438,3.5370727855088546e-05,2.627856896644798e-05,0.0,0.0,0.0002133515366734562,-0.001003832816207334,0.0003618841205409451,0.0004210150435510762,0.0,2044.png,1.0,0.0,1.0,1.0,2184.0,1.0,0.45652173913043476,26.0,774.0,0.3543956043956044,2.0,0.011904761904761904,0.0,0.8461538461538461,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.3596604539582949,0.21925975925300933,0.0,0.0,0.9144001364856735,0.22038693192188355,0.8422994210090984,0.9085507298097856,2.0,0.9203253502033438,0.000404442512317138,0.00030054687607544706,0.0,0.0,0.00037753589148792344,-0.0017795218105493837,0.0006404683510714548,0.0007451385959786894,0.0,2044.png,1.0,0.0,1.0,1.0,2365.0,1.0,0.44642857142857145,46.0,816.0,0.34503171247357295,2.0,0.01945031712473573,0.0,0.8478260869565217,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.35898855666297524,0.21876054437071196,0.0,0.0,0.9139820657588841,0.22212082496805988,0.8415902140672783,0.9078135587175921,3.0,0.9202349751468595,-0.0002674547830024965,-0.00019866800622192482,0.0,0.0,-4.0534835301531125e-05,-4.562876437305685e-05,-6.873859074862931e-05,7.967503785177854e-06,-9.037505648434863e-05,2044.png,1.0,0.0,1.0,1.0,1862.0,1.0,0.4482758620689655,6.0,696.0,0.37379162191192267,4.0,0.00322234156820623,0.8333333333333334,0.16666666666666666,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.3586098675404994,0.21847936115172648,0.0,0.0,0.9139138240574506,0.22212082496805988,0.8414745020249608,0.9078020508247883,3.0,0.9201084500677813,-0.0006461439054783469,-0.00047985122520741164,0.0,0.0,-0.00010877653673502241,-4.562876437305685e-05,-0.00018445063306615772,-3.5403890186191944e-06,-0.00021690013556252552,2044.png,1.0,0.0,1.0,1.0,1862.0,1.0,0.5,13.0,703.0,0.37755102040816324,4.0,0.006981740064446832,0.9230769230769231,0.07692307692307693,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.3587282543491302,0.2185672514619883,0.0,0.0,0.9139430715510354,0.22212082496805988,0.8415240929002397,0.9078069831306395,3.0,0.9201626751016719,-0.0005277570968475476,-0.00039196091494558827,0.0,0.0,-7.952904315022824e-05,-4.562876437305685e-05,-0.00013485975778726456,1.3919168325715603e-06,-0.00016267510167189414,2044.png,1.0,0.0,1.0,1.0,1558.0,1.0,0.3888888888888889,10.0,571.0,0.36649550706033374,4.0,0.006418485237483954,0.9,0.1,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.35925601144597774,0.2189592123769339,0.0,0.0,0.9140226005941856,0.22216645373243293,0.8416589526580269,0.9078055912138069,0.9203253502033438,0.35817451894236535,0.21815626756604833,0.0,0.0,0.9137870667133507,0.22212082496805988,0.8412596082320853,0.907780671399522,3.0,0.9198734749209219,-0.0010814925036123912,-0.000802944810885553,0.0,0.0,-0.0002355338808348595,-4.562876437305685e-05,-0.0003993444259415835,-2.4919814284873887e-05,-0.0004518752824219652,2044.png,1.0,0.0,1.0,1.0,1911.0,1.0,0.4722222222222222,26.0,718.0,0.3757195185766614,4.0,0.013605442176870748,0.9615384615384616,0.038461538461538464,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.1729735975504073,0.09467493043258285,17.0,17.0,0.6625026444898905,0.32325141776937616,0.4953300593534392,0.5124844139650873,1.0,0.9367005669031137,0.0013072198843764316,0.0007826694310653914,0.0,0.0,-0.00010778554506429838,0.0,-0.00012051459733058989,-6.0779901014273996e-05,-0.0002279007492237417,2246.png,0.0,0.0,1.0,1.0,1739.0,1.0,0.42857142857142855,8.0,166.0,0.09545715928694652,2.0,0.004600345025876941,1.0,0.0,0.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17355133167716216,0.09502119314227873,17.0,17.0,0.6624083178850649,0.32325141776937616,0.4952246090807749,0.5124312191167989,1.0,0.936501153747543,0.0018849540111312846,0.0011289321407612768,0.0,0.0,-0.00020211214988985482,0.0,-0.00022596486999487686,-0.00011397474930263662,-0.0004273139047944463,2246.png,0.0,0.0,1.0,1.0,1887.0,1.0,0.4722222222222222,15.0,254.0,0.13460519342872285,3.0,0.00794912559618442,1.0,0.0,0.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17243171450020212,0.09435035389282104,17.0,17.0,0.662576439890793,0.3226954297787168,0.49541256760624913,0.5125471492253499,1.0,0.9367860296840725,0.0007653368341712374,0.0004580928913035798,0.0,0.0,-3.399014416183288e-05,-0.0005559879906593679,-3.800634452066909e-05,1.9553592484067295e-06,-0.00014243796826485244,2246.png,0.0,0.0,1.0,1.0,1824.0,1.0,0.34615384615384615,10.0,198.0,0.10855263157894737,2.0,0.005482456140350877,0.5,0.5,0.0,0.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17200947265060937,0.09409757330637007,17.0,17.0,0.6625084390524077,0.321583453797398,0.4953365377371284,0.5125510617730519,1.0,0.936501153747543,0.0003430949845784903,0.00020531230485261454,0.0,0.0,-0.00010199098254703998,-0.0016679639719781592,-0.00011403621364142191,5.867906950340895e-06,-0.0004273139047944463,2246.png,0.0,0.0,1.0,1.0,1938.0,1.0,0.4473684210526316,30.0,270.0,0.1393188854489164,3.0,0.015479876160990712,0.5,0.5,0.0,0.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.1725313456982724,0.09441001644112812,17.0,17.0,0.6626771843926618,0.32213944178805737,0.4955252214789369,0.512625081829234,2.0,0.9369284676523374,0.0008649680322415088,0.0005177554396106621,0.0,0.0,6.675435770697735e-05,-0.0011119759813187913,7.46475281671044e-05,7.988796313251889e-05,0.0,2246.png,1.0,0.0,1.0,1.0,1786.0,1.0,0.41935483870967744,10.0,705.0,0.39473684210526316,4.0,0.005599104143337066,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17289800635654434,0.09462964134353849,18.0,18.0,0.6627372748156208,0.32113866340487046,0.49559242348899235,0.51269700229154,2.0,0.9369284676523374,0.0012316286905134644,0.0007373803420210323,1.0,1.0,0.00012684478066604665,-0.002112754364505698,0.0001418495382225493,0.00015180842543849327,0.0,2246.png,1.0,0.0,1.0,1.0,2106.0,1.0,0.4782608695652174,19.0,893.0,0.4240265906932574,4.0,0.009021842355175688,0.0,1.0,0.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.1726568820062406,0.09448520111307868,17.0,17.0,0.6627038899019716,0.32169465139552983,0.4955550867888139,0.5126570439879041,2.0,0.9369284676523374,0.0009905043402097247,0.0005929401115612187,0.0,0.0,9.345986701680964e-05,-0.00155676637384633,0.00010451283804407963,0.00011185012180259246,0.0,2246.png,1.0,0.0,1.0,1.0,1634.0,1.0,0.45454545454545453,14.0,473.0,0.2894736842105263,3.0,0.008567931456548347,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17503321587429957,0.09591035705241834,18.0,18.0,0.6628641681698628,0.3190259090403647,0.4957343542746895,0.512848900670513,2.0,0.9369284676523374,0.003366838208268691,0.0020180960509008777,1.0,1.0,0.00025373813490803254,-0.004225508729011451,0.0002837803239196801,0.00030370680441149656,0.0,2246.png,1.0,0.0,1.0,1.0,2160.0,1.0,0.4583333333333333,38.0,922.0,0.42685185185185187,4.0,0.017592592592592594,0.0,1.0,0.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17215482380127095,0.09418457648546144,17.0,17.0,0.6625900367702614,0.32291782497498056,0.49542777083113637,0.5125463670085098,3.0,0.9368430048713785,0.0004884461352400726,0.00029231548394398343,0.0,0.0,-2.039326469338576e-05,-0.0003335927943955985,-2.2803119633429958e-05,1.1731424082173092e-06,-8.546278095888926e-05,2246.png,1.0,0.0,1.0,1.0,1628.0,1.0,0.4166666666666667,6.0,396.0,0.24324324324324326,3.0,0.0036855036855036856,0.5,0.5,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17197341808725802,0.09407599418347348,17.0,17.0,0.6626032641547451,0.322473034582453,0.4954425612052731,0.5125707249403806,3.0,0.9368145172777256,0.0003070404212271449,0.00018373318195602506,0.0,0.0,-7.165880209658582e-06,-0.0007783831869231372,-8.012745496721596e-06,2.5531074279050436e-05,-0.00011395037461181534,2246.png,1.0,0.0,1.0,1.0,1739.0,1.0,0.42857142857142855,11.0,479.0,0.27544565842438185,3.0,0.0063254744105807935,0.36363636363636365,0.6363636363636364,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.1725114102490034,0.09439807789580172,17.0,17.0,0.6626371301641029,0.3228066273768487,0.49548043026303895,0.512577146063213,3.0,0.9369284676523374,0.0008450325829725269,0.0005058168942842639,0.0,0.0,2.670012914807174e-05,-0.0004447903925274832,2.9856312269149754e-05,3.195219711149555e-05,0.0,2246.png,0.0,0.0,1.0,1.0,1444.0,1.0,0.3333333333333333,4.0,391.0,0.2707756232686981,3.0,0.002770083102493075,0.0,1.0,0.0,0.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.17166637766603088,0.09389226100151746,17.0,17.0,0.6626104300349548,0.32325141776937616,0.4954505739507698,0.5125451938661015,0.9369284676523374,0.17204922294759953,0.09412136536030341,17.0,17.0,0.6625557940130379,0.3219170465917936,0.49538948320024107,0.5125650858977957,3.0,0.9366435917158078,0.00038284528156865005,0.00022910435878595314,0.0,0.0,-5.463602191690953e-05,-0.0013343711775825606,-6.109075052873614e-05,1.9892031694168644e-05,-0.00028487593652959387,2246.png,1.0,0.0,1.0,1.0,1786.0,1.0,0.4,22.0,490.0,0.27435610302351626,3.0,0.012318029115341545,0.45454545454545453,0.5454545454545454,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.386538763956597,0.23957115009746588,3.0,-3.0,0.9039825422804146,0.2974071406523305,0.8247884519661524,0.8573276419609365,1.0,0.9560075003605942,0.0014071712125474645,0.0010801430200033657,0.0,0.0,0.00014381867305990337,-0.0007202387076860051,0.00023941609636179972,0.0002586764436950384,0.0,2248.png,1.0,0.0,1.0,1.0,2301.0,1.0,0.4791666666666667,14.0,1343.0,0.5836592785745328,4.0,0.006084311169056932,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3874147876245412,0.2402445369406868,3.0,-3.0,0.9040912139503688,0.2967383475666221,0.824969400244798,0.8575618382178517,1.0,0.9559594211260157,0.002283194880491668,0.0017535298632242735,0.0,0.0,0.0002524903430141112,-0.0013890317933943908,0.0004203643750074759,0.0004928727006102696,-4.807923457850194e-05,2248.png,1.0,0.0,1.0,1.0,2560.0,1.0,0.5147058823529411,29.0,1483.0,0.579296875,4.0,0.011328125,0.06896551724137931,0.9310344827586207,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3871711560633057,0.24005718741876786,3.0,-3.0,0.9040647449304355,0.2969955756765099,0.8249253235977431,0.8574755271896157,1.0,0.9560075003605942,0.002039563319256199,0.0015661803413053454,0.0,0.0,0.00022602132308080503,-0.0011318036835065715,0.00037628772795250676,0.00040656167237429486,0.0,2248.png,1.0,0.0,1.0,1.0,1900.0,1.0,0.4473684210526316,22.0,1054.0,0.5547368421052632,4.0,0.011578947368421053,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3884024537304042,0.24100461968898432,3.0,-3.0,0.904184671366841,0.2957094351270707,0.8251250441026918,0.8579042768978464,1.0,0.955743064570412,0.0032708609863547067,0.002513612611521804,0.0,0.0,0.00034594775948626477,-0.002417944232945779,0.0005760082329012706,0.0008353113806049972,-0.00026443579018220476,2248.png,1.0,0.0,1.0,1.0,2624.0,1.0,0.5,58.0,1519.0,0.5788871951219512,4.0,0.022103658536585365,0.1896551724137931,0.8103448275862069,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.384865318100828,0.23828682673588578,3.0,-3.0,0.9037471444645232,0.2980244881160613,0.8243966160736501,0.8570781866390739,2.0,0.9557911438049906,-0.00026627464322148686,-0.00020418034157673737,0.0,0.0,-9.157914283153268e-05,-0.00010289124395518323,-0.0001524197961404461,9.22112183243673e-06,-0.0002163565556035918,2248.png,1.0,0.0,1.0,1.0,1862.0,1.0,0.4,11.0,912.0,0.4897959183673469,3.0,0.005907626208378088,0.8181818181818182,0.18181818181818182,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853653422790649,0.23867030255810934,3.0,-3.0,0.9038146767300173,0.2975614775182632,0.8245090109707791,0.8572383457673897,2.0,0.955743064570412,0.00023374953501537066,0.00017929548064682388,0.0,0.0,-2.4046877337480232e-05,-0.0005659018417533135,-4.0024899011448234e-05,0.00016938025014823221,-0.00026443579018220476,2248.png,1.0,0.0,1.0,1.0,2166.0,1.0,0.48148148148148145,22.0,1071.0,0.49445983379501385,3.0,0.010156971375807941,0.5,0.5,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3850990254636907,0.2384660307572513,3.0,-3.0,0.9037670220747039,0.2976129231402408,0.8244296972210701,0.8572106261859582,2.0,0.9556709457185442,-3.256728035883061e-05,-2.4976320211200775e-05,0.0,0.0,-7.170153265079193e-05,-0.0005144562197756941,-0.0001193386487204906,0.00014166066871679206,-0.0003365546420500687,2248.png,1.0,0.0,1.0,1.0,2028.0,1.0,0.42857142857142855,24.0,977.0,0.4817554240631164,3.0,0.011834319526627219,0.5833333333333334,0.4166666666666667,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853893721832093,0.23868873742291463,3.0,-3.0,0.9037554148238264,0.2970470212984875,0.8244103798046007,0.8573832380541473,2.0,0.9554305495456512,0.00025777943915977763,0.00019773034545211843,0.0,0.0,-8.330878352835747e-05,-0.0010803580615290076,-0.00013865606518981277,0.00031427253690585744,-0.0005769508149430225,2248.png,1.0,0.0,1.0,1.0,2223.0,1.0,0.4642857142857143,45.0,1094.0,0.49212775528565,3.0,0.020242914979757085,0.5333333333333333,0.4666666666666667,0.0,1.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.38547017507076214,0.23875073047204726,3.0,-3.0,0.9039106272232388,0.2977672600061735,0.824668726541277,0.8571982842239131,3.0,0.9560075003605942,0.0003385823267126331,0.00025972339458474325,0.0,0.0,7.190361588405025e-05,-0.00036011935384300253,0.00011969067148642765,0.00012931870667165501,0.0,2248.png,1.0,0.0,1.0,1.0,1591.0,1.0,0.45,7.0,739.0,0.464487743557511,3.0,0.0043997485857950975,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3857038046326381,0.2389300090897286,3.0,-3.0,0.9039825422804146,0.2974071406523305,0.8247884519661524,0.8573276419609365,3.0,0.9560075003605942,0.0005722118885885807,0.0004390020122660987,0.0,0.0,0.00014381867305990337,-0.0007202387076860051,0.00023941609636179972,0.0002586764436950384,0.0,2248.png,1.0,0.0,1.0,1.0,1850.0,1.0,0.35294117647058826,14.0,865.0,0.46756756756756757,3.0,0.0075675675675675675,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853893721832093,0.23868873742291463,3.0,-3.0,0.9039619939535836,0.2975100318962856,0.8247542411547555,0.857290678623782,3.0,0.9560075003605942,0.00025777943915977763,0.00019773034545211843,0.0,0.0,0.00012327034622883204,-0.0006173474637308773,0.00020520528496492663,0.00022171310654062193,0.0,2248.png,1.0,0.0,1.0,1.0,1596.0,1.0,0.35,12.0,727.0,0.45551378446115287,3.0,0.007518796992481203,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.38673512154233025,0.23972202377086446,3.0,-3.0,0.9041264067295669,0.29668690194464453,0.8250280071366334,0.8575864745967394,3.0,0.9560075003605942,0.00160352879828074,0.0012310166934019484,0.0,0.0,0.00028768312221216785,-0.0014404774153719546,0.0004789712668428203,0.0005175090794979909,0.0,2248.png,0.0,0.0,1.0,1.0,1900.0,1.0,0.3333333333333333,28.0,879.0,0.4626315789473684,3.0,0.014736842105263158,0.0,1.0,0.0,0.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.42280022136137246,0.2680701754385965,0.0,0.0,0.8641663766098155,0.055403930131004364,0.7608212671416532,0.9422201138519924,1.0,0.798055287688846,0.0014674793722384005,0.0011787581047013052,0.0,0.0,0.00020186412829859002,-0.0007278020378457054,0.00031288340380775104,0.0007035261742672771,-0.00016072002571521082,2853.png,1.0,0.0,1.0,1.0,2080.0,1.0,0.3695652173913043,10.0,571.0,0.2745192307692308,3.0,0.004807692307692308,0.2,0.8,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.42314086224093983,0.26834411020522914,0.0,0.0,0.8645801593174596,0.05440320232896652,0.7614629658027909,0.9432044828568715,1.0,0.798055287688846,0.001808120251805767,0.001452692871333927,0.0,0.0,0.0006156468359426182,-0.001728529839883551,0.000954582064945475,0.0016878951791463592,-0.00016072002571521082,2853.png,1.0,0.0,1.0,1.0,2280.0,1.0,0.48148148148148145,21.0,774.0,0.3394736842105263,4.0,0.009210526315789473,0.09523809523809523,0.9047619047619048,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.4236180347845353,0.26872803935347855,0.0,0.0,0.8642931754874652,0.05485807860262009,0.7610178585115353,0.9427459172047095,1.0,0.7978945676631308,0.002285292795401239,0.001836622019583345,0.0,0.0,0.0003286630059482487,-0.0012736535662299792,0.0005094747736897887,0.0012293295269842908,-0.00032144005143042165,2853.png,1.0,0.0,1.0,1.0,1872.0,1.0,0.4117647058823529,18.0,491.0,0.2622863247863248,3.0,0.009615384615384616,0.2222222222222222,0.7777777777777778,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.4249473800819763,0.26979884653256436,0.0,0.0,0.8647612408504706,0.05312954876273653,0.7617439361375499,0.9444232965359726,1.0,0.7974927675988428,0.0036146380928422372,0.0029074291986691536,0.0,0.0,0.0007967283689536142,-0.003002183406113537,0.0012355523997044093,0.0029067088582473977,-0.0007232401157184487,2853.png,1.0,0.0,1.0,1.0,2337.0,1.0,0.4642857142857143,42.0,799.0,0.3418913136499786,4.0,0.01797175866495507,0.21428571428571427,0.7857142857142857,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
