background_connected_by_cut,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_gt_instance_count,candidate_gt_instances_covered,candidate_gt_instances_multi_covered,candidate_iou,candidate_merged_pred_components,candidate_precision,candidate_pred_component_count_instance_match,candidate_rank,candidate_recall,component_area,component_bbox_h,component_bbox_w,component_fill,component_slenderness,cut_adjacent_bg_components_before,cut_anchor_area_frac,cut_area,cut_bbox_h,cut_bbox_w,cut_bg_channel_area_after,cut_bg_channel_border_contacts_after,cut_bg_channel_frac_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_gt_instance_count,delta_gt_instances_covered,delta_gt_instances_multi_covered,delta_iou,delta_merged_pred_components,delta_precision,delta_pred_component_count_instance_match,delta_recall,dist_percentile,image,local_bg_component_delta,local_bg_components_after,local_bg_components_before,pred_component_id,ring_bg_frac,ring_fg_frac,risk_label,run_id,safe_useful_label,split
1.0,0.4624332781152218,0.3007565600459682,0.0,0.0,0.9495902927171207,0.118769621503404,27.0,27.0,0.0,0.9040189614902259,1.0,0.9588611456884137,24.0,9.0,0.9404969955232099,30585.0,252.0,260.0,0.4668040293040293,1.0317460317460319,1.0,0.0002684105216924503,22.0,11.0,2.0,697.0,3.0,0.23627118644067796,1.0,0.5,0.5,2.0,1.4467466874884634,0.05617847293615341,0.5661319494247437,0.06181100383400917,5.5,0.016018996015191078,-0.0002944965948831202,-0.0002491870804686158,0.0,0.0,-6.700745351917448e-06,-0.00038802074147235854,0.0,0.0,0.0,-1.2146144029334671e-05,0.0,0.0001231631594985627,0.0,-0.0001316702975748818,8.0,12498.png,0.0,1.0,1.0,19.0,0.5,0.5,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.4600831830394935,0.29877145179023856,0.0,0.0,0.9493557666739189,0.11915764224487636,27.0,27.0,0.0,0.9035939441351065,1.0,0.9587188438346801,24.0,10.0,0.9401738047927989,7998.0,91.0,131.0,0.6709168693901518,1.4395604395604396,1.0,0.00046361817383241423,38.0,9.0,19.0,1577.0,3.0,0.4129353233830846,0.2222222222222222,1.0,0.0,2.0,1.376676539446967,0.10168197751045227,0.5730649828910828,0.12716715037822723,2.111111111111111,0.029168875887989998,-0.0026445916706113737,-0.002234295336198233,0.0,0.0,-0.00024122678855376112,0.0,0.0,0.0,0.0,-0.000437163499148685,0.0,-1.913869423508796e-05,0.0,-0.0004548610279858645,8.0,12498.png,0.0,1.0,1.0,20.0,0.4609375,0.5390625,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.46061542991755006,0.29922050595380423,0.0,0.0,0.9493811641848772,0.11915764224487636,27.0,27.0,0.0,0.9036399613455433,1.0,0.9587208592701086,24.0,11.0,0.9402216849010079,7998.0,91.0,131.0,0.6709168693901518,1.4395604395604396,1.0,0.00041481626079742324,34.0,8.0,17.0,1387.0,3.0,0.381043956043956,0.25,1.0,0.0,2.0,1.379396909900343,0.09511473774909973,0.5657439231872559,0.10781711339950562,2.125,0.028283771127462387,-0.0021123447925548433,-0.0017852411726325679,0.0,0.0,-0.00021582927759544734,0.0,0.0,0.0,0.0,-0.0003911462887119521,0.0,-1.7123258806539532e-05,0.0,-0.000406980919776867,8.0,12498.png,0.0,1.0,1.0,20.0,0.47413793103448276,0.5258620689655172,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.4596702973211657,0.29842331581462017,0.0,0.0,0.9492224095934045,0.11915764224487636,27.0,27.0,0.0,0.9033523537803139,1.0,0.9587082595690128,24.0,12.0,0.9399224342247013,30585.0,252.0,260.0,0.4668040293040293,1.0317460317460319,1.0,0.0007198282172661168,59.0,18.0,21.0,845.0,2.0,0.18555116381203338,0.15608465608465608,1.0,0.0,2.8284271247461903,1.6093574035902551,0.06527692824602127,0.5826520323753357,0.08468311280012131,1.1666666666666667,0.025159064680337906,-0.0030574773889391893,-0.0025824313118166242,0.0,0.0,-0.00037458386906807917,0.0,0.0,0.0,0.0,-0.0006787538539413385,0.0,-2.972295990233409e-05,0.0,-0.0007062315960834065,8.0,12498.png,0.0,1.0,1.0,19.0,0.45930232558139533,0.5406976744186046,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
0.0,0.49743180002282844,0.3310543907626861,1.0,1.0,0.9167016491754123,0.12735435264977554,26.0,26.0,1.0,0.8462134632418069,1.0,0.9246589843631854,26.0,1.0,0.9088801022683355,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.00036281179138321996,12.0,6.0,2.0,246.0,1.0,0.09111111111111111,1.0,0.0,1.0,2.0,1.4511844635310913,0.08679109811782837,0.5813726186752319,0.09568481892347336,3.0,0.037618622183799744,0.00099976257349349,0.0008850536831812028,0.0,0.0,0.0001648941688168204,-0.0006192269982971121,0.0,0.0,0.0,0.00028097846040131547,0.0,0.00033547718253534864,0.0,0.0,8.0,12627.png,0.0,3.0,3.0,19.0,0.3541666666666667,0.6458333333333334,0.0,R244-F0-gtfree-merge-targeted-candidates,1.0,val
1.0,0.49646118721461185,0.33019512565484777,1.0,1.0,0.9165217391304348,0.12766396614892409,26.0,26.0,1.0,0.8459069020866774,1.0,0.9244775126274083,26.0,2.0,0.9087017272646193,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.00036281179138321996,12.0,6.0,2.0,979.0,3.0,0.3625925925925926,1.0,0.5,0.5,2.0,1.4511844635310913,0.08121887594461441,0.6271242499351501,0.09190874546766281,3.0,0.027796991169452667,2.9149765276903494e-05,2.5788575342855502e-05,0.0,0.0,-1.5015876160706654e-05,-0.00030961349914856995,0.0,0.0,0.0,-2.558269472818786e-05,0.0,0.00015400544675825412,0.0,-0.0001783750037162024,8.0,12627.png,0.0,1.0,1.0,19.0,0.4791666666666667,0.5208333333333334,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.49666191155492156,0.3303727321035451,1.0,1.0,0.9165242421516596,0.12771556839878218,26.0,26.0,1.0,0.8459111664591117,1.0,0.924451837290186,26.0,3.0,0.9087314564319053,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.0003023431594860166,10.0,5.0,2.0,1072.0,3.0,0.40452830188679245,1.0,0.5,0.5,2.0,1.5,0.07543175667524338,0.608627438545227,0.08948323130607605,2.5,0.02646986022591591,0.0002298741055866138,0.00020339502404020937,0.0,0.0,-1.2512854935864404e-05,-0.0002580112492904796,0.0,0.0,0.0,-2.1318322293906178e-05,0.0,0.0001283301095359457,0.0,-0.00014864583643015017,8.0,12627.png,0.0,1.0,1.0,19.0,0.4090909090909091,0.5909090909090909,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.49563381085554475,0.32946354048106835,1.0,1.0,0.9163418290854572,0.12797357964807266,26.0,26.0,1.0,0.8456004427227449,1.0,0.9242960408916311,26.0,4.0,0.9085233522609032,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.00036281179138321996,12.0,6.0,3.0,333.0,2.0,0.12091503267973856,0.6666666666666666,1.0,0.0,2.0,1.4023689270621826,0.07542809098958969,0.5777778029441833,0.08035137504339218,2.0,0.02685311995446682,-0.0007982265937901967,-0.0007057965984365588,0.0,0.0,-0.0001949259211382337,0.0,0.0,0.0,0.0,-0.0003320420586606643,0.0,-2.746628901895143e-05,0.0,-0.0003567500074322938,8.0,12627.png,0.0,2.0,2.0,19.0,0.4423076923076923,0.5576923076923077,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.4978031383737518,0.33138342323178605,1.0,1.0,0.9167016491754123,0.12735435264977554,26.0,26.0,1.0,0.8462134632418069,1.0,0.9246589843631854,26.0,5.0,0.9088801022683355,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.00036281179138321996,12.0,6.0,3.0,557.0,2.0,0.20225127087872186,0.6666666666666666,0.0,1.0,2.0,1.4511844635310913,0.10116636008024216,0.6189542412757874,0.1236330196261406,2.0,0.03821713477373123,0.0013711009244168348,0.0012140861522811353,0.0,0.0,0.0001648941688168204,-0.0006192269982971121,0.0,0.0,0.0,0.00028097846040131547,0.0,0.00033547718253534864,0.0,0.0,8.0,12627.png,0.0,2.0,2.0,19.0,0.40384615384615385,0.5961538461538461,0.0,R244-F0-gtfree-merge-targeted-candidates,1.0,val
1.0,0.4963470319634703,0.33009413908290314,1.0,1.0,0.9164967618133845,0.12781877289849838,26.0,26.0,1.0,0.8458643495586241,1.0,0.9243959234281912,26.0,6.0,0.9087314564319053,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.0002418745275888133,8.0,4.0,4.0,1389.0,4.0,0.5136834319526628,0.5,0.625,0.375,2.0,1.301776695296637,0.08978767693042755,0.5906863212585449,0.10473112016916275,1.0,0.03280653432011604,-8.500548586465317e-05,-7.51979966017724e-05,0.0,0.0,-3.9993193211018685e-05,-0.0001548067495742711,0.0,0.0,0.0,-6.813522278148465e-05,0.0,7.241624754117382e-05,0.0,-0.00014864583643015017,8.0,12627.png,0.0,1.0,1.0,19.0,0.4166666666666667,0.5833333333333334,1.0,R244-F0-gtfree-merge-targeted-candidates,0.0,val
1.0,0.49714677014380276,0.33080194410692587,1.0,1.0,0.9166466778603982,0.1275607616492079,26.0,26.0,1.0,0.8461197830178235,1.0,0.9245471315813348,26.0,7.0,0.9088801022683355,9928.0,118.0,133.0,0.6325984452657066,1.1271186440677967,1.0,0.0002418745275888133,8.0,4.0,4.0,994.0,3.0,0.367603550295858,0.5,0.0,1.0,2.0,1.3535533905932737,0.0736202672123909,0.5931373238563538,0.0860353410243988,1.0,0.02439187280833721,0.0007147326944678123,0.0006326070274209616,0.0,0.0,0.00010992285380273525,-0.0004128179988647507,0.0,0.0,0.0,0.0001872982364179432,0.0,0.0002236244006847965,0.0,0.0,8.0,12627.png,0.0,1.0,1.0,19.0,0.3958333333333333,0.6041666666666666,0.0,R244-F0-gtfree-merge-targeted-candidates,1.0,val
