accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.3
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.3
8,8,-5.7482415933021724e-05,-6.626759447264999e-05,1.9376053604691634e-05,-0.0006439184268277921,1.3936177096413038e-05,-0.00031543495271513233,0.25,5,0.625,0.25,2,0.3
16,16,0.000362451257337389,0.00026810812293673585,-2.513570958051492e-05,-0.0007154833895539831,-4.515022012697989e-05,-0.00035939270392559147,0.3125,9,0.5625,0.3,5,0.3
20,20,0.00016581386261745184,0.00011673690151883589,-1.8726923027778674e-05,-0.0007170186504107112,-3.337279114485891e-05,-0.00034634920182572413,0.35,11,0.55,0.35,7,0.3
26,26,3.783055506695972e-05,2.6628483770795552e-06,-8.460028373535877e-05,-0.000785199234524935,-0.00014809449612673617,-0.00043115829463462,0.2692307692307692,16,0.6153846153846154,0.4,7,0.3
31,31,-0.0001900340665662205,-0.0001761145472594569,-0.00011538771596520911,-0.0006654326366900764,-0.0002005289943600092,-0.000445999811117055,0.22580645161290322,21,0.6774193548387096,0.45,7,0.3
36,36,-0.00035295891860375524,-0.00029060678470969534,-0.00014954150117171827,-0.0006229169559923015,-0.0002501782247376519,-0.00048816584433404125,0.25,24,0.6666666666666666,0.5,9,0.3
39,39,-0.000382378057882385,-0.00031593101434821465,-0.0001523299262268326,-0.0006027145300511037,-0.00025593120216119646,-0.0004918111423284582,0.2564102564102564,26,0.6666666666666666,0.55,10,0.3
46,46,-0.0003328042859711447,-0.0002568381071172425,-0.00016629031325366103,-0.000594346194392568,-0.000281147488739995,-0.0005191629331221839,0.2826086956521739,30,0.6521739130434783,0.6,13,0.3
50,50,-0.0003039279077998325,-0.0002475613635890303,-0.00015784776729366846,-0.0005967126727582641,-0.00026860110708342935,-0.0005049324032842994,0.3,32,0.64,0.65,15,0.3
54,54,-0.0003254294762801681,-0.0002609762249332602,-0.00014500123120326903,-0.0005957894462937397,-0.0002492711688084821,-0.00048441318178382914,0.2777777777777778,36,0.6666666666666666,0.7,15,0.3
58,58,-0.0003524179060108109,-0.00026797811387186727,-0.0001453108779385284,-0.0006076086038705141,-0.0002455599181104187,-0.0004873507221015025,0.27586206896551724,39,0.6724137931034483,0.75,16,0.3
58,58,-0.0003524179060108109,-0.00026797811387186727,-0.0001453108779385284,-0.0006076086038705141,-0.0002455599181104187,-0.0004873507221015025,0.27586206896551724,39,0.6724137931034483,0.8,16,0.3
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.35
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.35
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.35
8,8,-5.7482415933021724e-05,-6.626759447264999e-05,1.9376053604691634e-05,-0.0006439184268277921,1.3936177096413038e-05,-0.00031543495271513233,0.25,5,0.625,0.25,2,0.35
16,16,0.000362451257337389,0.00026810812293673585,-2.513570958051492e-05,-0.0007154833895539831,-4.515022012697989e-05,-0.00035939270392559147,0.3125,9,0.5625,0.3,5,0.35
