background_connected_by_cut,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_recall,image,label_risk,label_safe,overerosion_proxy,prob_safe,safe_nonmerge_gain
1.0,0.00020505489344535555,0.0001686732753428677,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.9543147683143616,1.0
1.0,0.00020505489344535555,0.0001686732753428677,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.9275311231613159,1.0
1.0,0.00016024998998437345,0.0001318140402310486,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.960253119468689,1.0
1.0,0.00016024998998437345,0.0001318140402310486,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.9367201328277588,1.0
1.0,0.000365292044428811,0.0003005114257846886,0.0,2.7610959835056015e-05,-0.00015080681646811867,4.9112887412494644e-05,0.0,15040.png,0,1,0.0,0.8833349347114563,1.0
1.0,0.00020505489344535555,0.0001686732753428677,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.9348456263542175,1.0
1.0,0.00024037498497658794,0.000197731221252051,0.0,2.0708067747565728e-05,-0.00011310511235107512,3.683415517186095e-05,0.0,15040.png,0,1,0.0,0.9044345617294312,1.0
1.0,0.00044541061992053876,0.0003664406642919227,0.0,3.4513953345527426e-05,-0.00018850852058513445,6.13919599350421e-05,0.0,15040.png,0,1,0.0,0.8294545412063599,1.0
1.0,-9.941623350656625e-05,-8.261031762679671e-05,0.0,5.878535319370215e-05,-0.00030146587783097534,0.00010416037164795444,0.0,15067.png,0,1,0.0,0.999957799911499,1.0
1.0,0.00018456420917961625,0.0001533924463119618,0.0,0.00010287920608620382,-0.0005275652862041791,0.00018229678879377875,0.0,15067.png,0,1,0.0,0.999904990196228,1.0
1.0,0.00040649582217250346,0.0003378895140634941,0.0,0.00013962725170479917,-0.0007159814598485248,0.0002474210395274623,0.0,15067.png,0,1,0.0,0.999870777130127,1.0
1.0,0.00024817789153736003,0.00020627062706268795,0.0,1.4695647220897001e-05,-7.536646945774383e-05,2.6037787832944304e-05,0.0,15067.png,0,1,0.0,0.9906249642372131,1.0
1.0,0.00024817789153736003,0.00020627062706268795,0.0,1.4695647220897001e-05,-7.536646945774383e-05,2.6037787832944304e-05,0.0,15067.png,0,1,0.0,0.9876433610916138,1.0
1.0,0.00024817789153736003,0.00020627062706268795,0.0,1.4695647220897001e-05,-7.536646945774383e-05,2.6037787832944304e-05,0.0,15067.png,0,1,0.0,0.9837290644645691,1.0
1.0,0.00031020995800840057,0.00025783828382835994,0.0,1.4695647220897001e-05,-7.536646945774383e-05,2.6037787832944304e-05,0.0,15067.png,0,1,0.0,0.9886646270751953,1.0
1.0,0.00034612166540015643,0.00028769380290272206,0.0,2.204364359392752e-05,-0.00011304970418662963,3.905725797670456e-05,0.0,15067.png,0,1,0.0,0.9850526452064514,1.0
1.0,0.0005061024677038839,0.00042071207327043503,0.0,3.6739981878808337e-05,-0.0001884161736443457,6.509735080373336e-05,0.0,15067.png,0,1,0.0,0.9818542003631592,1.0
1.0,0.00031020995800840057,0.00025783828382835994,0.0,1.4695647220897001e-05,-7.536646945774383e-05,2.6037787832944304e-05,0.0,15067.png,0,1,0.0,0.9848073720932007,1.0
1.0,0.00032816509358502,0.00027276527353625735,0.0,2.939175514571346e-05,-0.00015073293891548767,5.207711229460177e-05,0.0,15067.png,0,1,0.0,0.9814830422401428,1.0
1.0,0.0004081522956327355,0.00033926677866341626,0.0,3.6739981878808337e-05,-0.0001884161736443457,6.509735080373336e-05,0.0,15067.png,0,1,0.0,0.9774990081787109,1.0
0.0,0.0004498262909850004,0.00039642407278978053,0.0,2.071906930189993e-05,-8.598821961391945e-05,3.628258447274657e-05,0.0,15369.png,0,1,0.0,1.0,1.0
0.0,0.0008749359614206309,0.0007712835005043717,0.0,4.143906051667923e-05,-0.00017197643922782502,7.256819035417195e-05,0.0,15369.png,0,1,0.0,1.0,1.0
0.0,0.0007332594027063544,0.0006463303579328228,0.0,4.143906051667923e-05,-0.00017197643922782502,7.256819035417195e-05,0.0,15369.png,0,1,0.0,1.0,1.0
1.0,0.00026161756751064136,0.00023053019853486179,0.0,5.1799401860619376e-05,-0.00021497054903478474,9.07121264409616e-05,0.0,15369.png,0,1,0.0,0.9999998807907104,1.0
1.0,0.0003080697229209117,0.00027147093021823165,0.0,4.143906051667923e-05,-0.00017197643922782502,7.256819035417195e-05,0.0,15369.png,0,1,0.0,0.9999995231628418,1.0
1.0,0.0008992717676892248,0.0007927490890895506,0.0,0.0001036045662533569,-0.0004299410980695695,0.00018144314022405794,0.0,15369.png,0,1,0.0,0.9999997615814209,1.0
1.0,0.00028363784643370415,0.00024993751562113475,0.0,6.215997370584425e-05,-0.00025796465884174447,0.00010885681802141889,0.0,15369.png,0,1,0.0,0.9999998807907104,1.0
1.0,0.000685651688676403,0.0006043475073125304,0.0,0.0001036045662533569,-0.0004299410980695695,0.00018144314022405794,0.0,15369.png,0,1,0.0,0.9999997615814209,1.0
1.0,0.0004010002692506065,0.00035338309529608924,0.0,6.215997370584425e-05,-0.00025796465884174447,0.00010885681802141889,0.0,15369.png,0,1,0.0,0.9999992847442627,1.0
0.0,0.0005955240984086285,0.0004418565570382116,0.0,2.2183177721846192e-05,-9.401146939926747e-05,3.6790528842978176e-05,0.0,15446.png,0,1,0.0,0.9999570846557617,1.0
0.0,0.0005955240984086285,0.0004418565570382116,0.0,2.2183177721846192e-05,-9.401146939926747e-05,3.6790528842978176e-05,0.0,15446.png,0,1,0.0,0.999935507774353,1.0
0.0,0.0005955240984086285,0.0004418565570382116,0.0,2.2183177721846192e-05,-9.401146939926747e-05,3.6790528842978176e-05,0.0,15446.png,0,1,0.0,0.9999033212661743,1.0
1.0,0.00010699192210988917,7.936037701311571e-05,0.0,2.2183177721846192e-05,-9.401146939926747e-05,3.6790528842978176e-05,0.0,15446.png,0,1,0.0,0.9951522350311279,1.0
1.0,0.00037047154801173043,0.00027483832058514124,0.0,3.327517582629724e-05,-0.00014101720409889773,5.518702942231002e-05,0.0,15446.png,0,1,0.0,0.9917359948158264,1.0
1.0,0.000633866630475155,0.00047031626415716676,0.0,4.436744677316362e-05,-0.00018802293879853493,7.358435418058917e-05,0.0,15446.png,0,1,0.0,0.986019492149353,1.0
1.0,0.00026349679405363036,0.0001954652071931018,0.0,2.2183177721846192e-05,-9.401146939926747e-05,3.6790528842978176e-05,0.0,15446.png,0,1,0.0,0.9944726824760437,1.0
1.0,0.00037047154801173043,0.00027483832058514124,0.0,3.327517582629724e-05,-0.00014101720409889773,5.518702942231002e-05,0.0,15446.png,0,1,0.0,0.9905523061752319,1.0
1.0,0.000721646210898208,0.0005354755786811938,0.0,5.545999057232631e-05,-0.0002350286734981652,9.198250317332679e-05,0.0,15446.png,0,1,0.0,0.9841898083686829,1.0
0.0,0.0013718424120069406,0.0008761978870851506,0.0,4.012730093483352e-05,-0.0003043491493441297,6.60428756462661e-05,0.0,1572.png,0,1,0.0,0.9990110397338867,1.0
0.0,0.002373849851576848,0.0015170409517391015,0.0,7.223172491599428e-05,-0.0005478284688194002,0.00011888489013822667,0.0,1572.png,0,1,0.0,0.9985542893409729,1.0
0.0,0.0033747227290336357,0.0021578840163930524,0.0,0.00010433844537149906,-0.0007913077882947261,0.00017173376294310483,0.0,1572.png,0,1,0.0,0.9978681802749634,1.0
0.0,0.0012797672446145658,0.0008173467888748509,0.0,5.617922588152524e-05,-0.0004260888090817927,9.246302568655107e-05,0.0,1572.png,0,1,0.0,0.9999890327453613,1.0
0.0,0.002281700717011864,0.001458075796100855,0.0,8.828479806910483e-05,-0.0006695681285570632,0.00014530846916815943,0.0,1572.png,0,1,0.0,0.9999837875366211,1.0
0.0,0.0032824998537589467,0.0020988048033268314,0.0,0.00012039266685415217,-0.0009130474480323891,0.00019816077163004042,0.0,1572.png,0,1,0.0,0.9999760389328003,1.0
0.0,0.0005581112864817273,0.00035630263989258615,0.0,6.01922968181956e-05,-0.0004565237240161668,9.906833106687607e-05,0.0,1572.png,0,1,0.0,0.9967997074127197,1.0
0.0,0.0015410645992564587,0.0009843745334906506,0.0,0.00010433844537149906,-0.0007913077882947261,0.00017173376294310483,0.0,1572.png,0,1,0.0,0.9955292344093323,1.0
0.0,0.0027646990031852947,0.0017672091063120343,0.0,0.00014447507573334128,-0.0010956569376388559,0.00023780450048582757,0.0,1572.png,0,1,0.0,0.993539035320282,1.0
0.0,8.287206950802206e-05,5.0946042485899845e-05,0.0,6.248694756405548e-06,-5.183361409877296e-05,1.0112824491703698e-05,0.0,1585.png,0,1,0.0,0.9407243132591248,1.0
0.0,0.00017111326947619188,0.0001051979329346614,0.0,1.2497477422268588e-05,-0.00010366722819749041,2.022590494754617e-05,0.0,1585.png,0,1,0.0,0.9161470532417297,1.0
0.0,0.00020444131333746673,0.00012568984898587987,0.0,1.8746347999476498e-05,-0.00015550084229626338,3.0339241377297377e-05,0.0,1585.png,0,1,0.0,0.8826807737350464,1.0
0.0,0.000929656210317098,0.0005717795061374181,0.0,4.9992019620748174e-05,-0.00041466891278996165,8.090976347463474e-05,0.0,1585.png,0,1,0.0,0.9363077878952026,1.0
0.0,0.001270464977300767,0.0007815396497918292,0.0,8.123988930408554e-05,-0.0006738369832836599,0.0001314866863771913,0.0,1585.png,0,1,0.0,0.9252462387084961,1.0
0.0,0.0017322514680823131,0.0010658854543153518,0.0,0.00011874023469249373,-0.0009848386678761312,0.0001921874446344507,0.0,1585.png,0,1,0.0,0.9124739170074463,1.0
1.0,0.0,0.0,0.0,5.1463274082230726e-05,-0.00016287971333170392,8.824438811938506e-05,0.0,1590.png,0,1,0.0,0.010045154020190239,1.0
1.0,0.0,0.0,0.0,5.1463274082230726e-05,-0.00016287971333170392,8.824438811938506e-05,0.0,1590.png,0,1,0.0,0.006178892683237791,1.0
1.0,0.0,0.0,0.0,5.1463274082230726e-05,-0.00016287971333170392,8.824438811938506e-05,0.0,1590.png,0,1,0.0,0.0037950053811073303,1.0
0.0,0.0005684608758786958,0.00045360445686215556,0.0,2.0933905716891132e-05,-0.00012464553924776411,3.672718347280668e-05,0.0,1620.png,0,1,0.0,0.9993340373039246,1.0
0.0,0.0011392242285695464,0.000909374086031367,0.0,4.710260992280002e-05,-0.0002804524633074623,8.264050778628018e-05,0.0,1620.png,0,1,0.0,0.9992015957832336,1.0
0.0,0.0017614058956741396,0.0014065773178523755,0.0,7.85069941541261e-05,-0.00046742077217912237,0.00013774287059409307,0.0,1620.png,0,1,0.0,0.9990419745445251,1.0
1.0,0.0010923698687638206,0.0008719472531216743,0.0,0.00010991349406119788,-0.0006543890810507547,0.00019285218769760082,0.0,1620.png,0,1,0.0,0.999614953994751,1.0
1.0,0.0021225428997154183,0.0016953517225556936,0.0,0.0001936745054090805,-0.0011529712380418111,0.0003398443754337732,0.0,1620.png,0,1,0.0,0.9995220899581909,1.0
1.0,0.0031369699464561807,0.0025072196552967663,0.0,0.0002722141222736285,-0.0016203920102209335,0.0004776944953134299,0.0,1620.png,0,1,0.0,0.9994072914123535,1.0
1.0,0.0016273577180252463,0.00129942251422549,0.0,0.00016749757281342426,-0.000997164313982113,0.0002939040019420691,0.0,1620.png,0,1,0.0,0.9721419215202332,1.0
1.0,0.0030221655521887603,0.0024152869116705333,0.0,0.00028792363328544734,-0.0017138761646567635,0.000505269740445291,0.0,1620.png,0,1,0.0,0.965243935585022,1.0
1.0,0.004403717544534225,0.003522489786046412,0.0,0.0003926672339157333,-0.002337103860895584,0.0006891492022903511,0.0,1620.png,0,1,0.0,0.9568618535995483,1.0
1.0,-4.748842973459344e-05,-3.0621989082657564e-05,0.0,1.0522545571878261e-05,-9.260545446126978e-05,1.7874993332944733e-05,0.0,1660.png,0,1,0.0,1.0,1.0
1.0,-8.902532077956216e-05,-5.740489045233388e-05,0.0,2.1045333182589943e-05,-0.00018521090892253955,3.5750744534546186e-05,0.0,1660.png,0,1,0.0,1.0,1.0
1.0,-0.00011275420121273361,-7.270465645400903e-05,0.0,2.630681775517285e-05,-0.0002315136361532022,4.468890435105344e-05,0.0,1660.png,0,1,0.0,1.0,1.0
0.0,-2.968248127283024e-05,-1.9140363502034852e-05,0.0,5.261242531640065e-06,-4.6302727230662644e-05,8.937401935971145e-06,0.0,1660.png,0,1,0.0,1.0,1.0
0.0,-2.968248127283024e-05,-1.9140363502034852e-05,0.0,5.261242531640065e-06,-4.6302727230662644e-05,8.937401935971145e-06,0.0,1660.png,0,1,0.0,1.0,1.0
0.0,-2.968248127283024e-05,-1.9140363502034852e-05,0.0,5.261242531640065e-06,-4.6302727230662644e-05,8.937401935971145e-06,0.0,1660.png,0,1,0.0,1.0,1.0
1.0,2.2084194851723637e-06,1.4240964818779123e-06,0.0,2.893758273359026e-05,-0.00025466499976850576,4.915805531591211e-05,0.0,1660.png,0,1,0.0,1.0,1.0
1.0,-4.1553408554523275e-05,-2.6794996556472883e-05,0.0,4.998424719271366e-05,-0.0004398759086910453,8.491296849211238e-05,0.0,1660.png,0,1,0.0,1.0,1.0
1.0,-2.1533655072514257e-05,-1.3885762747328778e-05,0.0,6.840087288473296e-05,-0.0006019354539982813,0.00011620100485754126,0.0,1660.png,0,1,0.0,1.0,1.0
0.0,0.0009144865377223588,0.0006146600468009966,0.0,6.978574490690281e-05,-0.0005981172309772742,0.00012110081263605466,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.0018403080098579605,0.0012376031322517689,0.0,0.00012137327072603288,-0.0010402038799604552,0.00021063195778714405,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.0026327557419347225,0.0017713369006420732,0.0,0.00016386142937585557,-0.0014042752379466172,0.0002843774383939346,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.0021884483344583594,0.0014720240680059227,0.0,0.0001790367161398354,-0.001534300722941695,0.00031071816412964193,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.003124552130365721,0.002102821303681307,0.0,0.00028831345630586647,-0.0024704842149061157,0.0005004188562776068,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.004590546991303568,0.003092066661943532,0.0,0.00041583556773283625,-0.003562698288864602,0.0007218417370984387,0.0,1674.png,0,1,0.0,1.0,1.0
0.0,0.00026899281863165814,0.00017037563286342872,0.0,1.1811407855222278e-05,-9.862905611995876e-05,1.964672253584876e-05,0.0,1694.png,0,1,0.0,0.9978412389755249,1.0
0.0,0.00026899281863165814,0.00017037563286342872,0.0,1.1811407855222278e-05,-9.862905611995876e-05,1.964672253584876e-05,0.0,1694.png,0,1,0.0,0.9971480965614319,1.0
0.0,0.00026899281863165814,0.00017037563286342872,0.0,1.1811407855222278e-05,-9.862905611995876e-05,1.964672253584876e-05,0.0,1694.png,0,1,0.0,0.9962331652641296,1.0
0.0,8.771972414819973e-05,5.5554564729609623e-05,0.0,2.06701664199338e-05,-0.00017260084820985844,3.438237933117705e-05,0.0,1694.png,0,1,0.0,0.9966386556625366,1.0
0.0,0.00022808488488548773,0.00014446189365710516,0.0,4.134127867894133e-05,-0.0003452016964197724,6.876762833585293e-05,0.0,1694.png,0,1,0.0,0.9949511289596558,1.0
0.0,0.00022808488488548773,0.00014446189365710516,0.0,4.134127867894133e-05,-0.0003452016964197724,6.876762833585293e-05,0.0,1694.png,0,1,0.0,0.9933360815048218,1.0
0.0,0.0003919416854917812,0.0002482666044335835,0.0,4.72474844875892e-05,-0.000394516224479724,7.85925123275577e-05,0.0,1694.png,0,1,0.0,0.9934720993041992,1.0
0.0,0.0005266761468373238,0.00033363640529118777,0.0,6.496656522869682e-05,-0.0005424598086596344,0.00010806857011680382,0.0,1694.png,0,1,0.0,0.9918123483657837,1.0
0.0,0.0016251538953327982,0.0010301320231790867,0.0,9.449991093835042e-05,-0.000789032448959448,0.00015720001964902863,0.0,1694.png,0,1,0.0,0.9999998807907104,1.0
0.0,0.0005055003879362585,0.00031661440502439575,0.0,7.087191486232491e-06,-5.4380336070497526e-05,1.1800630781211296e-05,0.0,1736.png,0,1,0.0,1.0,1.0
0.0,0.0006607926356198557,0.0004139159099543349,0.0,1.0630828900071165e-05,-8.157050410573241e-05,1.77010727897553e-05,0.0,1736.png,0,1,0.0,1.0,1.0
0.0,0.0008160578908214533,0.0005112174148842741,0.0,1.417449409479854e-05,-0.0001087606721409673,2.3601599212774715e-05,0.0,1736.png,0,1,0.0,1.0,1.0
0.0,5.4242002280546764e-05,3.3965281238987344e-05,0.0,1.7718187070858704e-05,-0.00013595084017620218,2.9502210052045896e-05,0.0,1736.png,0,1,0.0,0.9999996423721313,1.0
0.0,-4.933331616208125e-05,-3.088976772656904e-05,0.0,2.1261907828473703e-05,-0.00016314100821143707,3.54029053093452e-05,0.0,1736.png,0,1,0.0,0.9999995231628418,1.0
0.0,0.0002490110144313107,0.00015594282355901878,0.0,3.54370686812544e-05,-0.00027190168035240436,5.900653055534999e-05,0.0,1736.png,0,1,0.0,0.9999994039535522,1.0
0.0,-0.00013443126239823244,-8.416934200486392e-05,0.0,2.834943268970047e-05,-0.00021752134428190684,4.720454908535565e-05,0.0,1736.png,0,1,0.0,0.9999566078186035,1.0
0.0,-0.000308324144382921,-0.00019302739014047388,0.0,4.961267406533576e-05,-0.0003806623524933439,8.261150663524397e-05,0.0,1736.png,0,1,0.0,0.9999996423721313,1.0
0.0,-4.933331616208125e-05,-3.088976772656904e-05,0.0,2.834943268970047e-05,-0.00021752134428190684,4.720454908535565e-05,0.0,1736.png,0,1,0.0,0.9999256134033203,1.0
0.0,-8.841316817212452e-05,-5.404266693985471e-05,0.0,9.133740927813605e-06,-9.97605746209107e-05,1.510988735198282e-05,0.0,1742.png,0,1,0.0,1.0,1.0
0.0,-0.00010804943496056651,-6.604464426157586e-05,0.0,1.3700680877470894e-05,-0.00014964086193136605,2.2665040117941793e-05,0.0,1742.png,0,1,0.0,1.0,1.0
0.0,-0.00012768166665788616,-7.8043894790783e-05,0.0,2.055117766119885e-05,-0.00022446129289704908,3.3998030640303156e-05,0.0,1742.png,0,1,0.0,0.9999996423721313,1.0
1.0,-0.0001152522607104356,-7.044705280509489e-05,-1.0,3.425248393029712e-05,-0.00037410215482841513,5.666495267664384e-05,0.0,1742.png,0,1,0.0,0.9997518658638,1.0
1.0,-7.630872478636697e-05,-4.6644121902819635e-05,-1.0,5.480522512402164e-05,-0.0005985634477254642,9.066768840571005e-05,0.0,1742.png,0,1,0.0,0.9996942281723022,1.0
1.0,0.00010013824192220411,6.1216014763249e-05,0.0,3.6536075511572896e-05,-0.0003990422984836428,6.0442895002066344e-05,0.0,1742.png,0,1,0.0,0.9997037053108215,1.0
0.0,0.000274271736971754,0.000180880889933982,0.0,5.029429806624464e-06,-5.119672340969661e-05,8.829601669257947e-06,0.0,1812.png,0,1,0.0,0.9981517195701599,1.0
0.0,0.000274271736971754,0.000180880889933982,0.0,7.544165051220908e-06,-7.679508511454491e-05,1.3244469419748661e-05,0.0,1812.png,0,1,0.0,0.9970321655273438,1.0
0.0,0.0001828574237146552,0.00012058725995597874,0.0,1.0058913856858531e-05,-0.00010239344681939322,1.7659381781776062e-05,0.0,1812.png,0,1,0.0,0.9952378273010254,1.0
0.0,0.00023535499570198626,0.00015521201758744718,0.0,1.0058913856858531e-05,-0.00010239344681939322,1.7659381781776062e-05,0.0,1812.png,0,1,0.0,0.9979106783866882,1.0
0.0,0.0003724687329317855,0.0002456551891280023,0.0,1.5088452151701404e-05,-0.00015359017022908983,2.648934034310546e-05,0.0,1812.png,0,1,0.0,0.9958504438400269,1.0
0.0,0.000365676453177477,0.00024117451991195749,0.0,1.0058913856858531e-05,-0.00010239344681939322,1.7659381781776062e-05,0.0,1812.png,0,1,0.0,0.9939786195755005,1.0
0.0,0.00039284771166386845,0.0002590988179064502,0.0,1.7603241641017675e-05,-0.00017918853193399364,3.090438654385075e-05,0.0,1812.png,0,1,0.0,0.997140645980835,1.0
0.0,0.0005299490478923863,0.00034955017015417256,0.0,2.7662535214134643e-05,-0.00028158197875338686,4.856501749550546e-05,0.0,1812.png,0,1,0.0,0.9939746260643005,1.0
0.0,0.000365676453177477,0.00024117451991195749,0.0,1.0058913856858531e-05,-0.00010239344681939322,1.7659381781776062e-05,0.0,1812.png,0,1,0.0,0.9888167381286621,1.0
1.0,0.00014723593795179513,0.00010421370757632276,0.0,8.269820957584884e-06,-5.614823133071045e-05,1.4272521505986902e-05,0.0,1828.png,0,1,0.0,0.9996039271354675,1.0
1.0,0.00014723593795179513,0.00010421370757632276,0.0,8.269820957584884e-06,-5.614823133071045e-05,1.4272521505986902e-05,0.0,1828.png,0,1,0.0,0.9995157718658447,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9992796778678894,1.0
1.0,0.0002944460865114684,0.00020842741515267327,0.0,1.240478697805969e-05,-8.422234699606568e-05,2.1408960350854933e-05,0.0,1828.png,0,1,0.0,0.9994338154792786,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9993182420730591,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9991666078567505,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9993546605110168,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9992111921310425,1.0
1.0,0.0003435104062264327,0.00024316531767809568,0.0,1.653979002702588e-05,-0.0001122964626614209,2.8545517927525133e-05,0.0,1828.png,0,1,0.0,0.9990358352661133,1.0
0.0,0.0002648748563582326,0.00018380144592183845,0.0,4.373178107752729e-06,-4.638111361054964e-05,7.718383622234981e-06,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,0.0002648748563582326,0.00018380144592183845,0.0,4.373178107752729e-06,-4.638111361054964e-05,7.718383622234981e-06,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,0.0003844471173904962,0.0002667935893322648,0.0,6.5597824943086636e-06,-6.95716704157967e-05,1.1577626276237929e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,-0.0001409145353343244,-9.775977203313468e-05,0.0,6.5597824943086636e-06,-6.95716704157967e-05,1.1577626276237929e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,-8.244501870052767e-05,-5.7198384555506854e-05,0.0,1.0933021933334786e-05,-0.00011595278402634634,1.929621327201314e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,-2.838388420434157e-05,-1.9692687846017964e-05,0.0,8.74639710291003e-06,-9.276222722107152e-05,1.5436902826015952e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,-9.394302355619777e-05,-6.517498430941293e-05,0.0,8.74639710291003e-06,-9.276222722107152e-05,1.5436902826015952e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,-1.4192608687846331e-05,-9.846888702480516e-06,0.0,1.530630226065366e-05,-0.00016233389763686823,2.7014935854663413e-05,0.0,1846.png,0,1,0.0,1.0,1.0
0.0,0.00011961619449990524,8.299673546172115e-05,0.0,8.74639710291003e-06,-9.276222722107152e-05,1.5436902826015952e-05,0.0,1846.png,0,1,0.0,1.0,1.0
1.0,0.0005362628917469081,0.0003853534444768769,0.0,5.808449669064686e-05,-0.00030968141524406745,9.816822167285633e-05,0.0,1880.png,0,1,0.0,0.9998372793197632,1.0
1.0,0.0011562146193299094,0.0008311538072705571,0.0,0.00013070052116159747,-0.0006967831842991656,0.00022091082875497214,0.0,1880.png,0,1,0.0,0.9997575879096985,1.0
1.0,0.0017893842134799054,0.001286801298754442,0.0,0.0001888016653469604,-0.001006464599543233,0.0003191307882575156,0.0,1880.png,0,1,0.0,0.9996445178985596,1.0
1.0,0.0012264163425919072,0.0008816559777820587,0.0,0.00012343839846373772,-0.0006580730073936503,0.00020863495114498143,0.0,1880.png,0,1,0.0,0.9997795224189758,1.0
1.0,0.0019862520122040372,0.0014285437252719302,0.0,0.00019606482873690823,-0.0010451747764487485,0.00033140990075997134,0.0,1880.png,0,1,0.0,0.9996849298477173,1.0
1.0,0.0029140095755378903,0.002096968920864889,0.0,0.0002832318106142928,-0.0015096968993148496,0.00047878729719574853,0.0,1880.png,0,1,0.0,0.999561607837677,1.0
0.0,0.00021890503123286886,0.00013672542087404815,0.0,4.109171374944154e-06,-4.607870242373524e-05,6.832041577919945e-06,0.0,1886.png,0,1,0.0,0.9995660185813904,1.0
0.0,0.00021890503123286886,0.00013672542087404815,0.0,4.109171374944154e-06,-4.607870242373524e-05,6.832041577919945e-06,0.0,1886.png,0,1,0.0,0.9994694590568542,1.0
0.0,0.00021890503123286886,0.00013672542087404815,0.0,4.109171374944154e-06,-4.607870242373524e-05,6.832041577919945e-06,0.0,1886.png,0,1,0.0,0.999351441860199,1.0
0.0,8.027927456727424e-05,5.0137574465689005e-05,0.0,4.109171374944154e-06,-4.607870242373524e-05,6.832041577919945e-06,0.0,1886.png,0,1,0.0,0.9994977712631226,1.0
0.0,6.568810101134637e-05,4.1024476361672946e-05,0.0,6.1637710833117865e-06,-6.91180536355751e-05,1.0248104876375841e-05,0.0,1886.png,0,1,0.0,0.9994068145751953,1.0
0.0,0.00018970549211633214,0.00011848581024584415,0.0,8.21838013898013e-06,-9.215740484747048e-05,1.3664196515050797e-05,0.0,1886.png,0,1,0.0,0.999299168586731,1.0
0.0,3.89337953914104e-05,2.4315129596608198e-05,0.0,6.1637710833117865e-06,-6.91180536355751e-05,1.0248104876375841e-05,0.0,1886.png,0,1,0.0,0.9994385838508606,1.0
0.0,0.00014836827175010447,9.266536561777783e-05,0.0,1.0272998542060208e-05,-0.00011519675605931035,1.708031649416686e-05,0.0,1886.png,0,1,0.0,0.9993587136268616,1.0
0.0,8.027927456727424e-05,5.0137574465689005e-05,0.0,8.21838013898013e-06,-9.215740484747048e-05,1.3664196515050797e-05,0.0,1886.png,0,1,0.0,0.9991896748542786,1.0
0.0,0.000311322202343256,0.00019445810580831502,0.0,4.109171374944154e-06,-4.607870242373524e-05,6.832041577919945e-06,0.0,1886.png,0,1,0.0,0.9995065927505493,1.0
0.0,0.00043533116442823205,0.000271935443686977,0.0,6.1637710833117865e-06,-6.91180536355751e-05,1.0248104876375841e-05,0.0,1886.png,0,1,0.0,0.9994171857833862,1.0
0.0,0.00047666366529042214,0.00029776122297987817,0.0,8.21838013898013e-06,-9.215740484747048e-05,1.3664196515050797e-05,0.0,1886.png,0,1,0.0,0.9993119239807129,1.0
0.0,0.00019943777239203597,0.0001245650524829972,0.0,8.21838013898013e-06,-9.215740484747048e-05,1.3664196515050797e-05,0.0,1886.png,0,1,0.0,0.9994671940803528,1.0
0.0,0.0005616545491396174,0.0003508698118983439,0.0,1.8491565629497053e-05,-0.00020735416090683634,3.074507982248065e-05,0.0,1886.png,0,1,0.0,0.9994499087333679,1.0
0.0,0.000649164187204565,0.00040555757762497646,0.0,2.26009052592957e-05,-0.0002534328633305716,3.757763153866556e-05,0.0,1886.png,0,1,0.0,0.9993720650672913,1.0
