accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
6,6,-0.00014592621694025734,-0.00012334123783621967,-0.0002793178006076184,-0.00027848227976241813,-0.00046476777019999194,-0.00058636822027854,0.16666666666666666,5,0.8333333333333334,0.45,1,0.6
6,6,-0.00014592621694025734,-0.00012334123783621967,-0.0002793178006076184,-0.00027848227976241813,-0.00046476777019999194,-0.00058636822027854,0.16666666666666666,5,0.8333333333333334,0.5,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.55,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.6,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.65,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.7,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.75,1,0.6
6,6,-5.940207366875635e-05,-5.9194338303797854e-05,-0.00021473740504126168,-0.0003803280382782906,-0.00035772910522761475,-0.0005172007658714173,0.16666666666666666,5,0.8333333333333334,0.8,1,0.6
0,0,,,,,,,0.0,0,0.0,0.1,0,0.65
0,0,,,,,,,0.0,0,0.0,0.15,0,0.65
0,0,,,,,,,0.0,0,0.0,0.2,0,0.65
0,0,,,,,,,0.0,0,0.0,0.25,0,0.65
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.3,0,0.65
3,3,-0.0005356673921343517,-0.00044196452893105936,-0.0002980827979536249,0.0,-0.0004781787973967555,-0.0005158363132606499,0.0,3,1.0,0.35,0,0.65
4,4,-0.0005546033001288739,-0.00044480108690769446,-0.0003553049067228087,0.0,-0.0005770187237698898,-0.0006116714617686314,0.0,4,1.0,0.4,0,0.65
4,4,-0.0005546033001288739,-0.00044480108690769446,-0.0003553049067228087,0.0,-0.0005770187237698898,-0.0006116714617686314,0.0,4,1.0,0.45,0,0.65
4,4,-0.0005546033001288739,-0.00044480108690769446,-0.0003553049067228087,0.0,-0.0005770187237698898,-0.0006116714617686314,0.0,4,1.0,0.5,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.55,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.6,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.65,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.7,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.75,0,0.65
4,4,-0.00042481708522162237,-0.00034858073760906175,-0.0002584343133732736,-0.00015276863777380877,-0.000416460726311324,-0.0005079202801579474,0.0,4,1.0,0.8,0,0.65
0,0,,,,,,,0.0,0,0.0,0.1,0,0.7
0,0,,,,,,,0.0,0,0.0,0.15,0,0.7
0,0,,,,,,,0.0,0,0.0,0.2,0,0.7
0,0,,,,,,,0.0,0,0.0,0.25,0,0.7
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.3,0,0.7
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.35,0,0.7
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.4,0,0.7
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.45,0,0.7
2,2,-0.0007775487522264646,-0.0006465326367559587,-0.0002628660306311925,0.0,-0.0004572384784131134,-0.0004886220869989577,0.0,2,1.0,0.5,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.55,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.6,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.65,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.7,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.75,0,0.7
3,3,-0.0005491212229787878,-0.0004538315457183288,-0.00022174030696486824,-0.000203691517031745,-0.00038192782329375213,-0.00048713878494925183,0.0,3,1.0,0.8,0,0.7
0,0,,,,,,,0.0,0,0.0,0.1,0,0.75
0,0,,,,,,,0.0,0,0.0,0.15,0,0.75
0,0,,,,,,,0.0,0,0.0,0.2,0,0.75
0,0,,,,,,,0.0,0,0.0,0.25,0,0.75
1,1,-0.00037111323707439414,-0.0002769457138473985,-0.0002597793647475255,0.0,-0.0004424191479006634,-0.0004732607666824151,0.0,1,1.0,0.3,0,0.75
1,1,-0.00037111323707439414,-0.0002769457138473985,-0.0002597793647475255,0.0,-0.0004424191479006634,-0.0004732607666824151,0.0,1,1.0,0.35,0,0.75
1,1,-0.00037111323707439414,-0.0002769457138473985,-0.0002597793647475255,0.0,-0.0004424191479006634,-0.0004732607666824151,0.0,1,1.0,0.4,0,0.75
1,1,-0.00037111323707439414,-0.0002769457138473985,-0.0002597793647475255,0.0,-0.0004424191479006634,-0.0004732607666824151,0.0,1,1.0,0.45,0,0.75
1,1,-0.00037111323707439414,-0.0002769457138473985,-0.0002597793647475255,0.0,-0.0004424191479006634,-0.0004732607666824151,0.0,1,1.0,0.5,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.55,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.6,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.65,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.7,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.75,0,0.75
2,2,-0.00023168970077891426,-0.00017268753874523368,-0.0001996341121898726,-0.00030553727554761753,-0.0003368628304778465,-0.0004787164737661276,0.0,2,1.0,0.8,0,0.75
0,0,,,,,,,0.0,0,0.0,0.1,0,0.8
0,0,,,,,,,0.0,0,0.0,0.15,0,0.8
0,0,,,,,,,0.0,0,0.0,0.2,0,0.8
0,0,,,,,,,0.0,0,0.0,0.25,0,0.8
0,0,,,,,,,0.0,0,0.0,0.3,0,0.8
0,0,,,,,,,0.0,0,0.0,0.35,0,0.8
0,0,,,,,,,0.0,0,0.0,0.4,0,0.8
0,0,,,,,,,0.0,0,0.0,0.45,0,0.8
0,0,,,,,,,0.0,0,0.0,0.5,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.55,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.6,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.65,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.7,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.75,0,0.8
1,1,-9.226616448343439e-05,-6.842936364306884e-05,-0.00013948885963221969,-0.0006110745510952351,-0.00023130651305502958,-0.00048417218084984004,0.0,1,1.0,0.8,0,0.8
