action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,bg_channel_proxy,bg_component_count_delta,bg_components_after,bg_components_before,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,cut_adjacent_bg_components_before,cut_area,cut_bbox_h,cut_bbox_w,cut_component_bg_area_after,cut_component_bg_frac_after,cut_component_border_contacts_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,gt_a,gt_b,image,local_anchor_frac,local_bg_frac,num_component_gt_instances,pred_component_id,r224_hard_risk,r224_overerosion_proxy,r224_quick_useful,r224_safe_gap_positive,run_id,seam_radius,split
0.75,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,1.0,0.0,1.0,1.0,0.23859405252445018,0.135456595264938,5.0,-5.0,0.9150037379952843,0.2718664629346669,0.8433243228918217,0.9064908872341516,0.923677992766622,1.0,25.0,9.0,6.0,310.0,0.19897304236200256,2.0,0.46296296296296297,0.0,1.0,0.0036716824397444725,0.3670588433742523,0.007330930046737197,1.5,0.0036787574645131826,-0.0002964932554484212,-0.0001911608739273707,0.0,0.0,6.576988096740344e-05,-0.0005787840903829222,0.00011173114323270728,0.00012909444813291593,0.0,22.0,20.0,1660.png,0.8170731707317073,0.18292682926829268,8.0,19.0,1.0,0.0,0.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,0.0,1.0,1.0,0.2392346875388247,0.13586971860799865,5.0,-5.0,0.9149484906598888,0.2723526415705885,0.8432304667419219,0.9063824454267876,0.923677992766622,1.0,4.0,4.0,1.0,382.0,0.32154882154882153,1.0,1.0,0.0,1.0,0.017137402668595314,0.3539215624332428,0.0192748898640275,4.0,0.008931796997785568,0.00034414175892610865,0.00022196246913328,0.0,0.0,1.0522545571878261e-05,-9.260545446126978e-05,1.7874993332944733e-05,2.0652640768892283e-05,0.0,22.0,21.0,1660.png,0.6818181818181818,0.3181818181818182,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,0.0,1.0,1.0,0.23936593122639635,0.13595439022325082,5.0,-5.0,0.9149537520234389,0.27230633884335786,0.8432394045227861,0.9063927721001241,0.923677992766622,1.0,6.0,3.0,2.0,384.0,0.3226890756302521,1.0,1.0,0.0,1.0,0.01514703780412674,0.35816994309425354,0.01828776951879263,1.5,0.009516483172774315,0.0004753854464977503,0.00030663408438544315,0.0,0.0,1.5783909121935835e-05,-0.00013890818169193242,2.6812774197138012e-05,3.0979314105450406e-05,0.0,22.0,21.0,1660.png,0.6823529411764706,0.3176470588235294,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.75,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,0.0,1.0,1.0,0.23949715535017763,0.136039061838503,5.0,-5.0,0.9149590134474995,0.27226003611612726,0.8432483424931235,0.9064030990087729,0.923677992766622,1.0,8.0,4.0,2.0,386.0,0.315359477124183,1.0,1.0,0.0,1.0,0.014586325734853745,0.36176469922065735,0.018830953724682332,2.0,0.01051353383809328,0.0006066095702790264,0.00039130569963763406,0.0,0.0,2.1045333182589943e-05,-0.00018521090892253955,3.5750744534546186e-05,4.130622275422269e-05,0.0,22.0,21.0,1660.png,0.6911764705882353,0.3088235294117647,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,0.0,1.0,1.0,0.23937187864934031,0.13595822749082698,5.0,-5.0,0.9149590134474995,0.27226003611612726,0.8432483424931235,0.9064030990087729,0.923677992766622,1.0,8.0,6.0,2.0,424.0,0.3281733746130031,1.0,0.6666666666666666,0.0,1.0,0.012962499633431435,0.35735297203063965,0.018830953724682332,3.0,0.007949643768370152,0.00048133286944171405,0.00031047135196160536,0.0,0.0,2.1045333182589943e-05,-0.00018521090892253955,3.5750744534546186e-05,4.130622275422269e-05,0.0,22.0,21.0,1660.png,0.6780185758513931,0.3219814241486068,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,0.0,1.0,1.0,0.2396839987081708,0.13615964323012222,5.0,-5.0,0.9149747980827566,0.2721211279344353,0.8432751575410349,0.9064340811466725,0.923677992766622,1.0,14.0,6.0,3.0,430.0,0.3233082706766917,1.0,0.7777777777777778,0.0,1.0,0.01133689470589161,0.3624649941921234,0.01837186235934496,2.0,0.008857919834554195,0.0007934529282722091,0.0005118870912568518,0.0,0.0,3.6829968439677785e-05,-0.00032411909061447197,6.25657924459011e-05,7.228836065376054e-05,0.0,22.0,21.0,1660.png,0.687218045112782,0.31278195488721805,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.75,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,1.0,3.0,2.0,0.23996225759193504,0.13633926807934313,5.0,-5.0,0.9149905832626479,0.27198221975274345,0.8433019742944217,0.9064650654026708,0.923677992766622,1.0,20.0,78.0,29.0,436.0,0.06497764530551416,1.0,0.008841732979664015,0.0,1.0,0.009353751316666603,0.3686274290084839,0.01811958383768797,2.689655172413793,0.012150534428656101,0.001071711812036441,0.000691511940477757,0.0,0.0,5.2615148330992234e-05,-0.0004630272723063489,8.938254583268357e-05,0.00010327261665210585,0.0,22.0,21.0,1660.png,0.9171385991058122,0.08286140089418778,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,1.0,0.0,1.0,1.0,0.23916500994035786,0.1358247713672801,5.0,-5.0,0.9149484906598888,0.2723526415705885,0.8432304667419219,0.9063824454267876,0.923677992766622,1.0,4.0,2.0,2.0,448.0,0.3875432525951557,2.0,1.0,0.0,1.0,0.009769593365490437,0.34705883264541626,0.011002689693123102,1.0,0.004384446889162064,0.00027446416045925903,0.00017701522841473416,0.0,0.0,1.0522545571878261e-05,-9.260545446126978e-05,1.7874993332944733e-05,2.0652640768892283e-05,0.0,22.0,21.0,1660.png,0.615916955017301,0.38408304498269896,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,1.0,3.0,2.0,0.2397615795355768,0.1362097183813985,5.0,-5.0,0.9149984760568403,0.2719127656618975,0.8433153833107191,0.9064805583250249,0.923677992766622,1.0,23.0,83.0,30.0,480.0,0.06732117812061711,1.0,0.009236947791164659,0.0,1.0,0.009387727826833725,0.3633418381214142,0.01769583821296692,2.7666666666666666,0.01301195751875639,0.0008710337556782077,0.0005619622425331317,0.0,0.0,6.050794252332459e-05,-0.0005324813631523151,0.0001027915621301112,0.0001187655390062492,0.0,22.0,21.0,1660.png,0.9098176718092567,0.09018232819074334,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.75,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.0,1.0,3.0,2.0,0.2403633746183822,0.13659830168984682,5.0,-5.0,0.9150326797385621,0.27161179793489837,0.8433734939759037,0.9065477004421351,0.923677992766622,1.0,36.0,83.0,30.0,493.0,0.0691444600280505,1.0,0.014457831325301205,0.0,1.0,0.007366395555436611,0.3713507354259491,0.015221883077174425,2.7666666666666666,0.015098446048796177,0.0014728288384835975,0.000950545550981452,0.0,0.0,9.471162424512514e-05,-0.000833449090151428,0.0001609022273146854,0.00018590765611636861,0.0,22.0,21.0,1660.png,0.9098176718092567,0.09018232819074334,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,1.0,0.0,0.23432773202022655,0.13271303869337936,5.0,-5.0,0.9256709769988468,0.2982880857686322,0.8616270780928659,0.9261846045446539,0.9251579188147732,0.0,6.0,2.0,3.0,6.0,0.005042016806722689,0.0,1.0,0.0,1.0,0.008461088873445988,0.4418300688266754,0.010784313082695007,1.5,0.00805805716663599,0.0006917499582387854,0.0004435972366145513,0.0,0.0,1.2222284024754337e-05,-0.0001296904720733405,2.117887123542772e-05,2.4471379245216696e-05,0.0,22.0,21.0,1666.png,1.0,0.0,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.5,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,1.0,0.0,0.23475131901366475,0.13298484317943074,5.0,-5.0,0.925683199605639,0.29815839529655885,0.8616482580053095,0.9262090772171186,0.9251579188147732,0.0,12.0,3.0,5.0,12.0,0.009266409266409266,0.0,0.8,0.0,1.0,0.0066603622399270535,0.43529412150382996,0.00963198095560074,1.6666666666666667,0.008913843892514706,0.0011153369516769818,0.0007154017226659315,0.0,0.0,2.4444890816988085e-05,-0.000259380944146681,4.235878367908619e-05,4.894405170996485e-05,0.0,22.0,21.0,1666.png,1.0,0.0,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.75,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,1.0,0.0,0.23509159126020746,0.133203281312525,5.0,-5.0,0.9256933853578667,0.29805031990316444,0.8616659087277688,0.9262294720987894,0.9251579188147732,0.0,17.0,4.0,7.0,17.0,0.012108262108262107,0.0,0.6071428571428571,0.0,1.0,0.006206463556736708,0.4327566623687744,0.00877228081226349,1.75,0.008606577292084694,0.0014556091982196873,0.0009338398557602046,0.0,0.0,3.463064304465302e-05,-0.0003674563375410944,6.0009506138380964e-05,6.933893338068042e-05,0.0,22.0,21.0,1666.png,1.0,0.0,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,2.0,1.0,0.23497738055831402,0.13312995423970395,5.0,-5.0,0.9257076457875765,0.29789901435241223,0.8616906209541291,0.9262580264421171,0.9251579188147732,0.0,24.0,3.0,9.0,24.0,0.016724738675958188,0.0,0.8888888888888888,0.0,1.0,0.006874676328152418,0.4341503083705902,0.010944443009793758,3.0,0.007717885542660952,0.0013413984963262515,0.0008605127829391379,0.0,0.0,4.889107275440896e-05,-0.0005187618882933065,8.472173249862713e-05,9.789327670839398e-05,0.0,22.0,21.0,1666.png,0.9700348432055749,0.029965156794425088,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.5,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,2.0,1.0,0.23655724332547015,0.13414512176826524,5.0,-5.0,0.9257585794805544,0.2973586373854401,0.86177889047781,0.9263600206133802,0.9251579188147732,0.0,49.0,7.0,16.0,49.0,0.026175213675213676,0.0,0.4375,0.0,1.0,0.006106619257479906,0.4329732060432434,0.009954966045916083,2.2857142857142856,0.007300919387489557,0.002921261263482383,0.0018756803115004272,0.0,0.0,9.9824765732337e-05,-0.001059138855265429,0.00017299125617953326,0.00019988744797150293,0.0,22.0,21.0,1666.png,0.9770299145299145,0.022970085470085472,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.75,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,2.0,3.0,1.0,0.23758146908578476,0.1348042277804153,5.0,-5.0,0.9258156318712156,0.29675341518243126,0.8618777738164025,0.9264742807553885,0.9251579188147732,0.0,77.0,16.0,32.0,77.0,0.025065104166666668,0.0,0.150390625,0.0,1.0,0.0054717110469937325,0.4294881820678711,0.008178273588418963,2.0,0.010339057072997093,0.00394548702379699,0.0025347863236504786,0.0,0.0,0.00015687715639356448,-0.0016643610582742774,0.0002718745947720702,0.0003141475899798296,0.0,22.0,21.0,1666.png,0.9860026041666666,0.013997395833333334,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,3.0,2.0,0.23401348552289453,0.13251147933719304,5.0,-5.0,0.9257932175934077,0.296991181047899,0.8618389240843489,0.926429389481103,0.9251579188147732,1.0,66.0,39.0,63.0,256.0,0.037954040029651595,2.0,0.026862026862026864,0.0,1.0,0.005131004378199577,0.3518122136592865,0.008768893778324127,1.6153846153846154,0.024959182366728783,0.00037750346090675846,0.00024203788042823082,0.0,0.0,0.00013446287858565054,-0.0014265951928065235,0.00023302486271847833,0.00026925631569429953,0.0,22.0,21.0,1666.png,0.953891771682728,0.04610822831727205,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.5,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,3.0,2.0,0.23564064801178203,0.1335559265442404,5.0,-5.0,0.9259338341958647,0.2954997406190559,0.8620826757936589,0.9267110521654454,0.9251579188147732,1.0,135.0,39.0,63.0,325.0,0.048183839881393624,2.0,0.054945054945054944,0.0,1.0,0.005890685599297285,0.38196077942848206,0.009803920984268188,1.6153846153846154,0.039858777076005936,0.00200466594979426,0.0012864850874755862,0.0,0.0,0.00027507948104266156,-0.0029180356216496617,0.0004767765720284922,0.0005509190000366759,0.0,22.0,21.0,1666.png,0.953891771682728,0.04610822831727205,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.75,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,1.0,3.0,2.0,0.23843673925916178,0.13535519533876147,5.0,-5.0,0.9260724546745484,0.2940299152688916,0.8623230298035646,0.9269888003949172,0.9251579188147732,1.0,203.0,39.0,63.0,393.0,0.05826538176426983,2.0,0.08262108262108261,0.0,1.0,0.0056040650233626366,0.39273643493652344,0.009803920984268188,1.6153846153846154,0.037694402039051056,0.004800757197174016,0.0030857538819966668,0.0,0.0,0.00041369995972628804,-0.004387860971813928,0.0007171305819341223,0.0008286672295084729,0.0,22.0,21.0,1666.png,0.953891771682728,0.04610822831727205,8.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.25,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,0.0,1.0,1.0,0.2763946643624777,0.16035844090738188,1.0,-1.0,0.9265301710725855,0.1878608207208613,0.8631171050222738,0.9436816119562317,0.9099910570099531,1.0,40.0,16.0,4.0,127.0,0.07349537037037036,1.0,0.625,0.0,1.0,0.007396253291517496,0.29058822989463806,0.009803920984268188,4.0,0.008216598071157932,0.0018403080098579605,0.0012376031322517689,0.0,0.0,0.00012137327072603288,-0.0010402038799604552,0.00021063195778714405,0.00025178271396919527,0.0,22.0,24.0,1674.png,0.9496527777777778,0.050347222222222224,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.5,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,0.0,1.0,1.0,0.27850557981562346,0.16178128523111612,1.0,-1.0,0.9266485406361582,0.18684662193789983,0.8633225702095452,0.9439272295299684,0.9099910570099531,1.0,79.0,30.0,6.0,166.0,0.07045840407470289,1.0,0.4388888888888889,0.0,1.0,0.006740977521985769,0.29813843965530396,0.009803920984268188,5.0,0.011038647964596748,0.003951223463003695,0.002660447455986009,0.0,0.0,0.00023974283429872845,-0.0020544026629219225,0.0004160971450585249,0.0004974002877059513,0.0,22.0,24.0,1674.png,0.9630730050933786,0.036926994906621394,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.75,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,2.0,1.0,0.2801183750336293,0.16287072957076712,1.0,-1.0,0.9267639041778057,0.18585842825193738,0.8635228611723333,0.9441666722295281,0.9099910570099531,1.0,117.0,67.0,10.0,204.0,0.049062049062049064,1.0,0.1746268656716418,0.0,1.0,0.008908607065677643,0.3086307644844055,0.018077537417411804,6.7,0.021228574216365814,0.0055640186810095305,0.003749891795637006,0.0,0.0,0.00035510637594626804,-0.0030425963488843744,0.0006163881078466993,0.0007368429872656179,0.0,22.0,24.0,1674.png,0.9790764790764791,0.020923520923520924,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.25,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.2776789084829855,0.16122365907881142,1.0,-1.0,0.9266971112581653,0.18643054038591564,0.8634068919207643,0.9440280327048223,0.9099910570099531,1.0,95.0,111.0,16.0,223.0,0.03248834498834499,1.0,0.05349099099099099,0.0,1.0,0.007685257121920586,0.2947368025779724,0.010878780670464043,6.9375,0.014160189777612686,0.003124552130365721,0.002102821303681307,0.0,0.0,0.00028831345630586647,-0.0024704842149061157,0.0005004188562776068,0.0005982034625597876,0.0,22.0,24.0,1674.png,0.9290501165501166,0.07094988344988346,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.5,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.2812852614045457,0.16366023697126958,1.0,-1.0,0.9270038308651726,0.18380402558901546,0.8639395531231293,0.9446648499906495,0.9099910570099531,1.0,196.0,111.0,16.0,324.0,0.0472027972027972,1.0,0.11036036036036036,0.0,1.0,0.008070725947618484,0.3052821159362793,0.013864838518202305,6.9375,0.01770123653113842,0.006730905051925917,0.004539399196139465,0.0,0.0,0.0005950330633130996,-0.005096999011806297,0.0010330800586426658,0.0012350207483869946,0.0,22.0,24.0,1674.png,0.9290501165501166,0.07094988344988346,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.75,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.2852016496170532,0.1663178936190149,1.0,-1.0,0.927298594356446,0.1812815311801113,0.864451737900096,0.945277256110194,0.9099910570099531,1.0,293.0,111.0,16.0,421.0,0.06133449883449883,1.0,0.16497747747747749,0.0,1.0,0.008900562301278114,0.31088802218437195,0.0158083476126194,6.9375,0.0194082148373127,0.010647293264433422,0.007197055843884775,0.0,0.0,0.0008897965545865416,-0.007619493420710444,0.0015452648356093501,0.0018474268679314898,0.0,22.0,24.0,1674.png,0.9290501165501166,0.07094988344988346,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
0.25,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,1.0,0.0,1.0,1.0,0.2750209578409368,0.15943437637173136,1.0,-1.0,0.9264209336979482,0.18879700421282572,0.8629275316339853,0.9434550014674885,0.9099910570099531,1.0,4.0,2.0,2.0,251.0,0.2171280276816609,2.0,1.0,0.0,1.0,0.008836781606078148,0.3235294222831726,0.010979557223618031,1.0,0.004384446889162064,0.00046660148831700887,0.0003135385966012427,0.0,0.0,1.213589608872745e-05,-0.00010402038799603441,2.1058569498633162e-05,2.517222522602225e-05,0.0,22.0,23.0,1674.png,0.7863321799307958,0.21366782006920415,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.5,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,1.0,0.0,1.0,1.0,0.2752075277830354,0.15955979181037186,1.0,-1.0,0.926427001765228,0.1887449940188277,0.862938061304178,0.9434675880838347,0.9099910570099531,1.0,6.0,2.0,3.0,253.0,0.21260504201680672,2.0,1.0,0.0,1.0,0.007958035916090012,0.3235294222831726,0.010347939096391201,1.5,0.0037546157836914062,0.0006531714304156555,0.00043895403524174537,0.0,0.0,1.8203963368490506e-05,-0.0001560305819940655,3.1588239691404674e-05,3.7758841572199664e-05,0.0,22.0,23.0,1674.png,0.7924369747899159,0.20756302521008405,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.75,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.27603167310758586,0.16011412089290192,1.0,-1.0,0.9264452064440274,0.18858896343683362,0.8629696518566425,0.9435053499479681,0.9099910570099531,1.0,12.0,19.0,45.0,259.0,0.0659536541889483,2.0,0.014035087719298246,0.0,1.0,0.012779030948877335,0.32418301701545715,0.02166115939617157,2.3684210526315788,0.008817475289106369,0.001477316754966096,0.0009932831177718038,0.0,0.0,3.6408642167917726e-05,-0.000312061163988131,6.31787921558935e-05,7.552070570560065e-05,0.0,22.0,23.0,1674.png,0.9264069264069265,0.0735930735930736,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,2.0,val
0.25,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,1.0,0.0,1.0,1.0,0.2752075277830354,0.15955979181037186,1.0,-1.0,0.926427001765228,0.1887449940188277,0.862938061304178,0.9434675880838347,0.9099910570099531,1.0,6.0,2.0,3.0,253.0,0.21260504201680672,2.0,1.0,0.0,1.0,0.007958035916090012,0.3235294222831726,0.010347939096391201,1.5,0.0037546157836914062,0.0006531714304156555,0.00043895403524174537,0.0,0.0,1.8203963368490506e-05,-0.0001560305819940655,3.1588239691404674e-05,3.7758841572199664e-05,0.0,22.0,23.0,1674.png,0.7924369747899159,0.20756302521008405,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.5,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.27559374240090784,0.15981949797875342,1.0,-1.0,0.926457343294043,0.18848494304883756,0.8629907135099516,0.9435305262034369,0.9099910570099531,1.0,16.0,20.0,50.0,263.0,0.06167917448405253,2.0,0.016,0.0,1.0,0.0072691356763243675,0.3169117867946625,0.009286407381296158,2.5,0.007365185301750898,0.0010393860482880712,0.0006986602036233025,0.0,0.0,4.8545492183471595e-05,-0.00041608155198419317,8.42404454649559e-05,0.00010069696117442906,0.0,22.0,23.0,1674.png,0.9322232645403377,0.06777673545966229,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.75,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,1.0,3.0,2.0,0.2760204219454874,0.16010654967094953,1.0,-1.0,0.9264755491653212,0.1883289124668435,0.8630223079176023,0.9435682931059788,0.9099910570099531,1.0,22.0,20.0,50.0,269.0,0.06308630393996248,2.0,0.022,0.0,1.0,0.007927102968096733,0.31604281067848206,0.011926984414458275,2.5,0.007901661098003387,0.0014660655928676602,0.0009857118958194189,0.0,0.0,6.67513634616812e-05,-0.0005721121339782587,0.00011583485311561503,0.00013846386371629826,0.0,22.0,23.0,1674.png,0.9322232645403377,0.06777673545966229,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,3.0,val
0.25,0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,0.0,0.0,2.0,2.0,0.27517032551097653,0.15953478165459734,1.0,-1.0,0.9264452064440274,0.18858896343683362,0.8629696518566425,0.9435053499479681,0.9099910570099531,2.0,12.0,21.0,56.0,330.0,0.07075471698113207,2.0,0.01020408163265306,0.0,1.0,0.006209657993167639,0.31601306796073914,0.009875158313661814,2.6666666666666665,0.006878289394080639,0.0006159691583567661,0.0004139438794672212,0.0,0.0,3.6408642167917726e-05,-0.000312061163988131,6.31787921558935e-05,7.552070570560065e-05,0.0,22.0,23.0,1674.png,0.9318181818181818,0.06818181818181818,6.0,19.0,0.0,0.0,1.0,1.0,R224-pairwise-instance-seam-candidate-diagnostic,4.0,val
