accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
35,35,-0.00037183344901274204,-0.00031861059792886884,-0.00015512344048195713,-0.0005154111022586466,-0.000262570878832491,-0.0004719438572226009,0.22857142857142856,25,0.7142857142857143,0.6,8,0.4
37,37,-0.00044883032625733863,-0.00036466281207333823,-0.00017298095935330376,-0.0004993598679182934,-0.0002866629644149254,-0.0004974892259778577,0.24324324324324326,26,0.7027027027027027,0.65,9,0.4
37,37,-0.00044883032625733863,-0.00036466281207333823,-0.00017298095935330376,-0.0004993598679182934,-0.0002866629644149254,-0.0004974892259778577,0.24324324324324326,26,0.7027027027027027,0.7,9,0.4
37,37,-0.00044883032625733863,-0.00036466281207333823,-0.00017298095935330376,-0.0004993598679182934,-0.0002866629644149254,-0.0004974892259778577,0.24324324324324326,26,0.7027027027027027,0.75,9,0.4
38,38,-0.0004478635012021866,-0.0003646455916427312,-0.00017110764099267489,-0.0005086629888893585,-0.0002837150739602577,-0.0004998291696046942,0.23684210526315788,27,0.7105263157894737,0.8,9,0.4
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.45
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.45
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.45
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.45
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.45
