rows,imgs,safe,risk,dice,iou,recall,biou,bf1,gap,fg,gtgap,min_comp_area,min_distp,max_rank,min_contacts,min_channel,max_mean_dist,max_area,passes
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.2,1.75,32,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.2,1.75,48,False
14,14,5,9,-2.4041615222020286e-05,-4.5629308213053176e-05,-0.000109890439089,-5.538748464863655e-05,-5.139099783888023e-05,-0.00015864260675426499,0.5327380952380952,0.43392857142857144,8000,8,32,2,0.2,2.0,16,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.2,2.0,24,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.2,2.0,32,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.2,2.0,48,False
11,11,5,6,1.7689587433977363e-06,-1.560874252091299e-06,-8.39726898257e-05,4.646901797972578e-06,2.8779747386056557e-05,-0.00021919512103351816,0.3806818181818182,0.5768939393939394,8000,8,32,2,0.3,1.55,16,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,2,0.3,1.55,24,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,2,0.3,1.55,32,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,2,0.3,1.55,48,False
12,12,5,7,-8.481997758915335e-06,-1.8224507226928703e-05,-9.0947922757275e-05,-2.246409767501764e-05,-9.558016056726931e-06,-0.0001850830412133091,0.4548611111111111,0.50625,8000,8,32,2,0.3,1.75,16,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,1.75,24,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,1.75,32,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,1.75,48,False
13,13,5,8,-1.5641511136652618e-05,-3.098176372845727e-05,-9.868426968642307e-05,-3.514310433503167e-05,-2.584860547814794e-05,-0.00017084588419690076,0.49679487179487175,0.4673076923076923,8000,8,32,2,0.3,2.0,16,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,2.0,24,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,2.0,32,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,2,0.3,2.0,48,False
12,12,5,7,-9.482035179535407e-06,-2.1101416940483688e-05,-9.82725191171e-05,-2.2287375745650138e-05,-5.572073106814825e-06,-0.00020092886094739165,0.4322916666666667,0.5288194444444444,8000,8,32,3,0.1,1.55,16,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.1,1.55,24,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.1,1.55,32,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.1,1.55,48,False
13,13,5,8,-1.8078995495291078e-05,-3.4980113325841875e-05,-0.00010361120880075385,-4.524104621736244e-05,-3.8318330093009473e-05,-0.00017084588419690074,0.49679487179487175,0.4673076923076923,8000,8,32,3,0.1,1.75,16,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,1.75,24,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,1.75,32,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,1.75,48,False
14,14,5,9,-2.4041615222020286e-05,-4.5629308213053176e-05,-0.000109890439089,-5.538748464863655e-05,-5.139099783888023e-05,-0.00015864260675426499,0.5327380952380952,0.43392857142857144,8000,8,32,3,0.1,2.0,16,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,2.0,24,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,2.0,32,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.1,2.0,48,False
12,12,5,7,-9.482035179535407e-06,-2.1101416940483688e-05,-9.82725191171e-05,-2.2287375745650138e-05,-5.572073106814825e-06,-0.00020092886094739165,0.4322916666666667,0.5288194444444444,8000,8,32,3,0.2,1.55,16,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.2,1.55,24,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.2,1.55,32,False
14,14,5,9,-1.684829336931017e-05,-3.2003068042852784e-05,-0.00010915723233077143,-2.070881608164875e-05,-7.232666232729793e-06,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.2,1.55,48,False
13,13,5,8,-1.8078995495291078e-05,-3.4980113325841875e-05,-0.00010361120880075385,-4.524104621736244e-05,-3.8318330093009473e-05,-0.00017084588419690074,0.49679487179487175,0.4673076923076923,8000,8,32,3,0.2,1.75,16,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,1.75,24,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,1.75,32,False
15,15,5,10,-1.863166369908079e-05,-3.627244334043629e-05,-0.0001073524206373,-0.00010949405764979457,-0.00011791191507620156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,1.75,48,False
14,14,5,9,-2.4041615222020286e-05,-4.5629308213053176e-05,-0.000109890439089,-5.538748464863655e-05,-5.139099783888023e-05,-0.00015864260675426499,0.5327380952380952,0.43392857142857144,8000,8,32,3,0.2,2.0,16,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,2.0,24,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,2.0,32,False
15,15,5,10,-1.6092434378520787e-05,-3.167072229676963e-05,-0.0001025644098164,-5.7481674005954585e-05,-5.6399337503008214e-05,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.2,2.0,48,False
11,11,5,6,1.7689587433977363e-06,-1.560874252091299e-06,-8.39726898257e-05,4.646901797972578e-06,2.8779747386056557e-05,-0.00021919512103351816,0.3806818181818182,0.5768939393939394,8000,8,32,3,0.3,1.55,16,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.3,1.55,24,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.3,1.55,32,False
14,14,5,9,-1.8038130578731597e-05,-3.4110633993867066e-05,-0.00011143911305686429,-6.70713594731416e-05,-6.307915333662265e-05,-0.00019994050520292855,0.47767857142857145,0.4889880952380952,8000,8,32,3,0.3,1.55,48,False
12,12,5,7,-8.481997758915335e-06,-1.8224507226928703e-05,-9.0947922757275e-05,-2.246409767501764e-05,-9.558016056726931e-06,-0.0001850830412133091,0.4548611111111111,0.50625,8000,8,32,3,0.3,1.75,16,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,1.75,24,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,1.75,32,False
15,15,5,10,-1.9742178427874125e-05,-3.82395048947163e-05,-0.00010948217598165333,-0.0001527657648151879,-0.00017003530303983486,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,1.75,48,False
13,13,5,8,-1.5641511136652618e-05,-3.098176372845727e-05,-9.868426968642307e-05,-3.514310433503167e-05,-2.584860547814794e-05,-0.00017084588419690076,0.49679487179487175,0.4673076923076923,8000,8,32,3,0.3,2.0,16,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,2.0,24,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,2.0,32,False
15,15,5,10,-1.7202949107314123e-05,-3.363778385104963e-05,-0.00010469416516075333,-0.0001007533811713479,-0.00010852272546664156,-0.00015637768952874063,0.4972222222222222,0.41611111111111115,8000,8,32,3,0.3,2.0,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.1,1.55,16,False
11,11,1,10,-1.08135306308912e-05,-2.267676660948967e-05,-0.00011629166436094546,-0.00011057253158725465,-0.00013627307745592578,-0.00015958061864552726,0.5178571428571428,0.31384448884448884,8000,8,32,4,0.1,1.55,24,False
12,12,1,11,-1.7564258766297777e-05,-3.4046988555665535e-05,-0.00012764586191061668,-0.0001484963245143751,-0.00018710150129940697,-0.00016762551916080833,0.5355998168498168,0.3101266788766789,8000,8,32,4,0.1,1.55,32,False
13,13,1,12,-3.132533292191333e-05,-5.819845473019126e-05,-0.00015223068963398463,-0.00023702474467533855,-0.000293107612686691,-0.0001692248002749231,0.5596678962063577,0.2979257921565614,8000,8,32,4,0.1,1.55,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.1,1.75,16,False
11,11,1,10,-2.2899291187798702e-05,-4.458117691607743e-05,-0.0001282616914132091,-0.00019852498057932737,-0.00024027529037711672,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.1,1.75,24,False
14,14,1,13,-5.000865993008971e-05,-9.0381990808068e-05,-0.00016696227786415716,-0.0003179303321159144,-0.0004004353204829632,-0.00011596324917552857,0.6376569858712716,0.2301085818942962,8000,8,32,4,0.1,1.75,32,False
15,15,1,14,-5.9669870787750386e-05,-0.00010670378521949678,-0.00018034126326144665,-0.0003125128627184268,-0.000396739683765459,-0.00010823236589716,0.6618131868131869,0.21476800976800978,8000,8,32,4,0.1,1.75,48,False
10,10,1,9,-9.841282359338574e-06,-2.3868732513705172e-05,-0.0001121797717581,-0.00013811141155197203,-0.00016859470805739445,-0.00013673660636285,0.5196428571428571,0.2952289377289377,8000,8,32,4,0.1,2.0,16,False
11,11,1,10,-1.943670575067143e-05,-3.830610276562288e-05,-0.00012173258574834545,-0.00012759900288318192,-0.0001563945027773076,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.1,2.0,24,False
14,14,1,13,-4.273855955914685e-05,-7.739392913586798e-05,-0.00015612756445509997,-0.00019755031608956436,-0.00025663363022121314,-0.000124038228046,0.6294152276295133,0.23835034013605444,8000,8,32,4,0.1,2.0,32,False
15,15,1,14,-5.2884443774870384e-05,-9.458159432544347e-05,-0.00017022886407965998,-0.0002001581810938334,-0.0002625247728544923,-0.00011576901284293332,0.6541208791208791,0.22246031746031747,8000,8,32,4,0.1,2.0,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.2,1.55,16,False
11,11,1,10,-1.08135306308912e-05,-2.267676660948967e-05,-0.00011629166436094546,-0.00011057253158725465,-0.00013627307745592578,-0.00015958061864552726,0.5178571428571428,0.31384448884448884,8000,8,32,4,0.2,1.55,24,False
12,12,1,11,-1.7564258766297777e-05,-3.4046988555665535e-05,-0.00012764586191061668,-0.0001484963245143751,-0.00018710150129940697,-0.00016762551916080833,0.5355998168498168,0.3101266788766789,8000,8,32,4,0.2,1.55,32,False
13,13,1,12,-3.132533292191333e-05,-5.819845473019126e-05,-0.00015223068963398463,-0.00023702474467533855,-0.000293107612686691,-0.0001692248002749231,0.5596678962063577,0.2979257921565614,8000,8,32,4,0.2,1.55,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.2,1.75,16,False
11,11,1,10,-2.2899291187798702e-05,-4.458117691607743e-05,-0.0001282616914132091,-0.00019852498057932737,-0.00024027529037711672,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.2,1.75,24,False
14,14,1,13,-5.000865993008971e-05,-9.0381990808068e-05,-0.00016696227786415716,-0.0003179303321159144,-0.0004004353204829632,-0.00011596324917552857,0.6376569858712716,0.2301085818942962,8000,8,32,4,0.2,1.75,32,False
15,15,1,14,-5.9669870787750386e-05,-0.00010670378521949678,-0.00018034126326144665,-0.0003125128627184268,-0.000396739683765459,-0.00010823236589716,0.6618131868131869,0.21476800976800978,8000,8,32,4,0.2,1.75,48,False
10,10,1,9,-9.841282359338574e-06,-2.3868732513705172e-05,-0.0001121797717581,-0.00013811141155197203,-0.00016859470805739445,-0.00013673660636285,0.5196428571428571,0.2952289377289377,8000,8,32,4,0.2,2.0,16,False
11,11,1,10,-1.943670575067143e-05,-3.830610276562288e-05,-0.00012173258574834545,-0.00012759900288318192,-0.0001563945027773076,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.2,2.0,24,False
14,14,1,13,-4.273855955914685e-05,-7.739392913586798e-05,-0.00015612756445509997,-0.00019755031608956436,-0.00025663363022121314,-0.000124038228046,0.6294152276295133,0.23835034013605444,8000,8,32,4,0.2,2.0,32,False
15,15,1,14,-5.2884443774870384e-05,-9.458159432544347e-05,-0.00017022886407965998,-0.0002001581810938334,-0.0002625247728544923,-0.00011576901284293332,0.6541208791208791,0.22246031746031747,8000,8,32,4,0.2,2.0,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.3,1.55,16,False
11,11,1,10,-1.08135306308912e-05,-2.267676660948967e-05,-0.00011629166436094546,-0.00011057253158725465,-0.00013627307745592578,-0.00015958061864552726,0.5178571428571428,0.31384448884448884,8000,8,32,4,0.3,1.55,24,False
12,12,1,11,-1.7564258766297777e-05,-3.4046988555665535e-05,-0.00012764586191061668,-0.0001484963245143751,-0.00018710150129940697,-0.00016762551916080833,0.5355998168498168,0.3101266788766789,8000,8,32,4,0.3,1.55,32,False
13,13,1,12,-3.132533292191333e-05,-5.819845473019126e-05,-0.00015223068963398463,-0.00023702474467533855,-0.000293107612686691,-0.0001692248002749231,0.5596678962063577,0.2979257921565614,8000,8,32,4,0.3,1.55,48,False
9,9,1,8,3.492053417904737e-07,-6.068720376694636e-06,-0.00010336414274942222,-0.00013264699236272446,-0.00016273460022652714,-0.0001519295626253889,0.4662698412698412,0.328032153032153,8000,8,32,4,0.3,1.75,16,False
11,11,1,10,-2.2899291187798702e-05,-4.458117691607743e-05,-0.0001282616914132091,-0.00019852498057932737,-0.00024027529037711672,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.3,1.75,24,False
14,14,1,13,-5.000865993008971e-05,-9.0381990808068e-05,-0.00016696227786415716,-0.0003179303321159144,-0.0004004353204829632,-0.00011596324917552857,0.6376569858712716,0.2301085818942962,8000,8,32,4,0.3,1.75,32,False
15,15,1,14,-5.9669870787750386e-05,-0.00010670378521949678,-0.00018034126326144665,-0.0003125128627184268,-0.000396739683765459,-0.00010823236589716,0.6618131868131869,0.21476800976800978,8000,8,32,4,0.3,1.75,48,False
10,10,1,9,-9.841282359338574e-06,-2.3868732513705172e-05,-0.0001121797717581,-0.00013811141155197203,-0.00016859470805739445,-0.00013673660636285,0.5196428571428571,0.2952289377289377,8000,8,32,4,0.3,2.0,16,False
11,11,1,10,-1.943670575067143e-05,-3.830610276562288e-05,-0.00012173258574834545,-0.00012759900288318192,-0.0001563945027773076,-0.00012430600578440908,0.5633116883116883,0.2683899433899434,8000,8,32,4,0.3,2.0,24,False
14,14,1,13,-4.273855955914685e-05,-7.739392913586798e-05,-0.00015612756445509997,-0.00019755031608956436,-0.00025663363022121314,-0.000124038228046,0.6294152276295133,0.23835034013605444,8000,8,32,4,0.3,2.0,32,False
15,15,1,14,-5.2884443774870384e-05,-9.458159432544347e-05,-0.00017022886407965998,-0.0002001581810938334,-0.0002625247728544923,-0.00011576901284293332,0.6541208791208791,0.22246031746031747,8000,8,32,4,0.3,2.0,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.1,1.55,32,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.1,1.55,48,False
7,7,2,5,-3.3563266090910926e-05,-6.378893628868317e-05,-0.00020394530765028573,0.00023486774728270003,0.00029930676511,-0.0003648229865935714,0.5714285714285714,0.42857142857142855,8000,10,8,2,0.1,1.75,32,False
10,10,2,8,-3.7523008500664155e-05,-7.128109018772134e-05,-0.00022927832461519998,3.2490384113649866e-05,6.565213161273688e-05,-0.0003527779805087833,0.5439024390243903,0.3644308943089431,8000,10,8,2,0.1,1.75,48,False
8,8,2,6,-6.463765444850956e-05,-0.00011139642934151028,-0.00024331517137385,0.000183848618367525,0.000229276912108325,-0.00031922011326937494,0.625,0.375,8000,10,8,2,0.1,2.0,32,False
12,12,3,10,-4.781270827707305e-05,-8.333057088760684e-05,-0.00024069663044269164,-9.821392875300845e-05,-0.00011967083934511092,-0.0003332489462169861,0.5757575757575758,0.333270202020202,8000,10,8,2,0.1,2.0,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.2,1.55,32,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.2,1.55,48,False
7,7,2,5,-3.3563266090910926e-05,-6.378893628868317e-05,-0.00020394530765028573,0.00023486774728270003,0.00029930676511,-0.0003648229865935714,0.5714285714285714,0.42857142857142855,8000,10,8,2,0.2,1.75,32,False
10,10,2,8,-3.7523008500664155e-05,-7.128109018772134e-05,-0.00022927832461519998,3.2490384113649866e-05,6.565213161273688e-05,-0.0003527779805087833,0.5439024390243903,0.3644308943089431,8000,10,8,2,0.2,1.75,48,False
8,8,2,6,-6.463765444850956e-05,-0.00011139642934151028,-0.00024331517137385,0.000183848618367525,0.000229276912108325,-0.00031922011326937494,0.625,0.375,8000,10,8,2,0.2,2.0,32,False
12,12,3,10,-4.781270827707305e-05,-8.333057088760684e-05,-0.00024069663044269164,-9.821392875300845e-05,-0.00011967083934511092,-0.0003332489462169861,0.5757575757575758,0.333270202020202,8000,10,8,2,0.2,2.0,48,False
6,6,1,5,-0.00011440749447571277,-0.0002002205167187637,-0.00030578011247421664,-0.00035037490835838333,-0.00041730922883628335,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.3,1.55,32,False
6,6,1,5,-0.00011440749447571277,-0.0002002205167187637,-0.00030578011247421664,-0.00035037490835838333,-0.00041730922883628335,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,2,0.3,1.55,48,False
6,6,1,5,-5.329876989409731e-05,-9.175458506075309e-05,-0.0002185522150542268,0.00012929717644653333,0.0001416140878210833,-0.000286514541052,0.5476190476190476,0.4523809523809524,8000,10,8,2,0.3,1.75,32,False
9,9,1,8,-5.111998241498322e-05,-9.075731758010554e-05,-0.00024183104254726234,-6.037637012924461e-05,-6.54379458573479e-05,-0.0002992340161383148,0.5249709639953541,0.37317718415279394,8000,10,8,2,0.3,1.75,48,False
7,7,1,6,-8.599299890232625e-05,-0.0001421680558679741,-0.0002614596439663087,8.607111066292858e-05,8.410749543187139e-05,-0.0002455838923302857,0.6122448979591837,0.38775510204081637,8000,10,8,2,0.3,2.0,32,False
11,11,2,10,-6.935300495832581e-05,-0.0001167830293723926,-0.0002677134200673328,-0.00025604290107388196,-0.0003361699196506938,-0.0002810124287489371,0.5693624557260921,0.3313951200314837,8000,10,8,2,0.3,2.0,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.1,1.55,32,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.1,1.55,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.1,1.75,32,False
9,9,1,8,-6.798813227297129e-05,-0.00012070377634597926,-0.0002547536940168889,-0.00022085495889273348,-0.00025222610789177015,-0.0002520310291333037,0.6043360433604337,0.2938121047877146,8000,10,8,3,0.1,1.75,48,False
7,7,1,6,-0.00010768062014831093,-0.00018067064570981173,-0.00027807448157011425,-0.00012025850346155713,-0.0001560487128981,-0.00018489433760955715,0.7142857142857143,0.2857142857142857,8000,10,8,3,0.1,2.0,32,False
11,11,2,10,-7.367414588863423e-05,-0.00012486272144435296,-0.0002625781423011182,-0.00031737869238247286,-0.00039660057811769374,-0.0002490442556105212,0.628099173553719,0.2726584022038568,8000,10,8,3,0.1,2.0,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.2,1.55,32,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.2,1.55,48,False
6,6,1,5,-7.860099468107942e-05,-0.0001366742732095637,-0.00023793619225866668,-0.00011142070669869998,-0.00013856815523055003,-0.00021571006054448333,0.6666666666666666,0.3333333333333333,8000,10,8,3,0.2,1.75,32,False
9,9,1,8,-6.798813227297129e-05,-0.00012070377634597926,-0.0002547536940168889,-0.00022085495889273348,-0.00025222610789177015,-0.0002520310291333037,0.6043360433604337,0.2938121047877146,8000,10,8,3,0.2,1.75,48,False
7,7,1,6,-0.00010768062014831093,-0.00018067064570981173,-0.00027807448157011425,-0.00012025850346155713,-0.0001560487128981,-0.00018489433760955715,0.7142857142857143,0.2857142857142857,8000,10,8,3,0.2,2.0,32,False
11,11,2,10,-7.367414588863423e-05,-0.00012486272144435296,-0.0002625781423011182,-0.00031737869238247286,-0.00039660057811769374,-0.0002490442556105212,0.628099173553719,0.2726584022038568,8000,10,8,3,0.2,2.0,48,False
