accepted,accepted_images,mean_action_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
12,12,0.4791666666666667,0.0004364437900901824,0.0002799065512010211,-6.307370137144848e-06,-0.00041801501577565817,-1.7477715626527484e-05,-0.00016220125769103588,0.5833333333333334,5,0.4166666666666667,0.1,7,0.45
22,22,0.5568181818181818,-0.0004320806051516839,-0.0003689549440566797,-0.00011975829094159921,-0.00025405817202621607,-0.00020151950902888823,-0.0003050107353584252,0.36363636363636365,14,0.6363636363636364,0.15,8,0.45
42,42,0.5059523809523809,-0.00015029766951761493,-0.00014552332474477133,-4.800653773210478e-05,-0.0003162319860007965,-8.755835261094389e-05,-0.0002328517961827859,0.40476190476190477,25,0.5952380952380952,0.2,17,0.45
54,54,0.5462962962962963,-0.0001168951554608927,-0.00011065910230483291,-5.5346757986440434e-05,-0.00030618116996145424,-0.00010035632145618163,-0.0002523851108678242,0.35185185185185186,34,0.6296296296296297,0.25,19,0.45
61,61,0.5368852459016393,-7.922191155998915e-05,-8.452672613697462e-05,-5.0132389036480264e-05,-0.00032038275184162273,-8.997339464251359e-05,-0.00023453416136263026,0.3442622950819672,39,0.639344262295082,0.3,21,0.45
67,67,0.5261194029850746,-6.396615408830542e-05,-6.3251072237272e-05,-3.770634794369264e-05,-0.0003089787106053871,-6.916416921246627e-05,-0.00020482988633823836,0.3283582089552239,44,0.6567164179104478,0.35,22,0.45
71,71,0.528169014084507,-0.0001392950030357635,-0.00012027088450517879,-4.808591981451772e-05,-0.0002981314684941971,-8.696976383325655e-05,-0.00021731014014474666,0.30985915492957744,48,0.676056338028169,0.4,22,0.45
75,75,0.5466666666666666,-0.0001619405315138204,-0.00014177817941171973,-5.3941797159461715e-05,-0.000286615491264219,-9.680142239211653e-05,-0.00022396444021677286,0.32,49,0.6533333333333333,0.45,24,0.45
78,78,0.5480769230769231,-0.00017423497166522544,-0.0001524709485133672,-5.8746199333132455e-05,-0.0002827651848456402,-0.00010487042233896842,-0.0002299299910173072,0.32051282051282054,51,0.6538461538461539,0.5,25,0.45
79,79,0.5569620253164557,-0.0002206670739403837,-0.00018873134363722136,-6.367362309332275e-05,-0.0002791003657081211,-0.00011315037758334993,-0.00023714172620988667,0.3037974683544304,53,0.6708860759493671,0.55,24,0.45
