anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,cut_pixels,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,edited,image,num_accepted_cuts,r238_boundary_f1,r238_boundary_iou,r238_component_count_mae,r238_component_delta_mean,r238_dice,r238_gap_region_fp_rate,r238_iou,r238_precision,r238_recall
0.1962603992202301,0.10880750144609858,3.0,-3.0,0.8883331926507414,0.3855643384735001,0.7991002220970773,0.8636798840119818,0.9144352888361114,38.0,0.0017322514680823131,0.0010658854543153518,0.0,0.0,0.00011874023469249373,-0.0009848386678761312,0.0001921874446344507,0.00022451044979243662,0.0,1.0,1585.png,1.0,0.1979926506883124,0.10987338690041393,3.0,-3.0,0.8884519328854339,0.38457949980562395,0.7992924095417118,0.8639043944617742,0.9144352888361114
0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9199832191301915,0.18038928251486278,0.851823078516677,0.8809791633188708,0.9626009598501697,2.0,0.0,0.0,0.0,0.0,5.1463274082230726e-05,-0.00016287971333170392,8.824438811938506e-05,9.438893912461221e-05,0.0,1.0,1590.png,1.0,0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9200346824042738,0.18022640280153107,0.8519113229047964,0.8810735522579954,0.9626009598501697
0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,75.0,0.004403717544534225,0.003522489786046412,0.0,0.0,0.0003926672339157333,-0.002337103860895584,0.0006891492022903511,0.0007767327342462771,0.0,1.0,1620.png,1.0,0.42095281692443515,0.2665865981943179,2.0,-2.0,0.9326893918122087,0.19260851952260757,0.873868754472366,0.9277606470929973,0.9376707843092974
0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,11.0,2.2084194851723637e-06,1.4240964818779123e-06,0.0,0.0,2.893758273359026e-05,-0.00025466499976850576,4.915805531591211e-05,5.679702695515765e-05,0.0,1.0,1660.png,1.0,0.23889275419938377,0.13564918023534725,5.0,-5.0,0.9149669056970505,0.2721905820252813,0.8432617498039049,0.9064185898129739,0.923677992766622
0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.png,0.0,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732
0.27455435635261977,0.15912083777513011,1.0,-1.0,0.9264087978018595,0.18890102460082175,0.8629064730644866,0.9434298292422625,0.9099910570099531,137.0,0.004590546991303568,0.003092066661943532,0.0,0.0,0.00041583556773283625,-0.003562698288864602,0.0007218417370984387,0.0008629142600041773,0.0,1.0,1674.png,1.0,0.27914490334392333,0.16221290443707365,1.0,-1.0,0.9268246333695923,0.18533832631195715,0.8636283148015851,0.9442927435022667,0.9099910570099531
0.3049729665498188,0.17992218444389918,4.0,-4.0,0.9193203874890321,0.17895815447672325,0.8506872683134862,0.9360031763792885,0.9032218739115291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.png,0.0,0.3049729665498188,0.17992218444389918,4.0,-4.0,0.9193203874890321,0.17895815447672325,0.8506872683134862,0.9360031763792885,0.9032218739115291
0.22288934534154947,0.1254223223282556,4.0,-4.0,0.903463445404243,0.2719449649866851,0.8239246029853593,0.9076968542720169,0.8992693416267071,32.0,0.0016251538953327982,0.0010301320231790867,0.0,0.0,9.449991093835042e-05,-0.000789032448959448,0.00015720001964902863,0.00019079532926535858,0.0,1.0,1694.png,1.0,0.22451449923688227,0.12645245435143468,4.0,-4.0,0.9035579453151813,0.27115593253772563,0.8240818030050083,0.9078876496012822,0.8992693416267071
0.21280542592968318,0.11907233214401557,2.0,-2.0,0.9040244280075417,0.19723747892761978,0.8248581912861853,0.9315077345611696,0.8781163856779519,4.0,0.0008160578908214533,0.0005112174148842741,0.0,0.0,1.417449409479854e-05,-0.0001087606721409673,2.3601599212774715e-05,3.009936859910134e-05,0.0,1.0,1736.png,1.0,0.21362148382050464,0.11958354955889984,2.0,-2.0,0.9040386025016365,0.1971287182554788,0.8248817928853981,0.9315378339297687,0.8781163856779519
0.1911836524868269,0.10569544705280509,2.0,-2.0,0.9004612665430874,0.3186103351955307,0.8189445620638282,0.9027022904644483,0.8982313420754412,24.0,-7.630872478636697e-05,-4.6644121902819635e-05,-1.0,1.0,5.480522512402164e-05,-0.0005985634477254642,9.066768840571005e-05,0.00011016345371550607,0.0,1.0,1742.png,1.0,0.19110734376204053,0.10564880293090227,1.0,-1.0,0.9005160717682115,0.31801177174780526,0.8190352297522339,0.9028124539181638,0.8982313420754412
