config_id,decision_pass,family,max_action_frac,max_cut_area,max_cut_fill,max_max_dist_in,max_mean_dist_in,max_ring_fg_frac,mean_cut_area,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,min_bg_channel_proxy,min_border_contacts,min_cut_bg_frac_after,min_ring_bg_frac,min_seam_prob_p90,min_slenderness,risk,risk_rate,safe,safe_rate,selected,selected_images
8251,0.0,bg_seed,0.15,8.0,0.1,2.0,2.25,0.8,5.5396825396825395,0.5498110355253213,0.3636810279667422,-2.7331643499943293e-05,-2.053482967591986e-05,-0.015873015873015872,-4.247321747224358e-05,-0.00010563324136646961,-6.475582614037403e-05,-0.00013062264998454237,1.0,2.0,0.45,0.2,0.0,4.0,52,0.8253968253968254,9,0.14285714285714285,63,63
1298,0.0,any,0.25,4.0,0.05,2.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
1370,0.0,any,0.25,4.0,0.05,3.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
1442,0.0,any,0.25,4.0,0.05,4.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
6482,0.0,bg_seed,0.25,4.0,0.05,2.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
6554,0.0,bg_seed,0.25,4.0,0.05,3.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
6626,0.0,bg_seed,0.25,4.0,0.05,4.0,1.25,0.8,3.5714285714285716,0.5568783068783068,0.38095238095238093,2.5296436348467107e-05,2.258464902528335e-05,0.0,-2.172938247944173e-05,-9.094890956369529e-05,-3.3439501358746595e-05,-8.006356522939474e-05,1.0,2.0,0.3,0.2,0.0,2.0,52,0.8253968253968254,8,0.12698412698412698,63,63
1364,0.0,any,0.25,16.0,0.1,2.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
1436,0.0,any,0.25,16.0,0.1,3.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
1508,0.0,any,0.25,16.0,0.1,4.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
6548,0.0,bg_seed,0.25,16.0,0.1,2.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
6620,0.0,bg_seed,0.25,16.0,0.1,3.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
6692,0.0,bg_seed,0.25,16.0,0.1,4.0,1.25,0.8,9.930232558139535,0.5709340885212979,0.3549770158781787,-6.774107679542955e-05,-5.3674800381470886e-05,0.0,-6.098588926136528e-05,-0.00018135992932534443,-9.134380438274923e-05,-0.00019857647042881806,1.0,2.0,0.3,0.2,0.0,4.0,71,0.8255813953488372,10,0.11627906976744186,86,86
644,0.0,any,0.25,16.0,0.1,4.0,2.25,0.8,10.25,0.5676260635499766,0.35405895433069345,-3.636122339496995e-05,-2.4223063694826284e-05,-0.010869565217391304,-6.0174212492180654e-05,-0.00018899052104809642,-8.927828258894922e-05,-0.00019538439879377833,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
5828,0.0,bg_seed,0.25,16.0,0.1,4.0,2.25,0.8,10.25,0.5676260635499766,0.35405895433069345,-3.636122339496995e-05,-2.4223063694826284e-05,-0.010869565217391304,-6.0174212492180654e-05,-0.00018899052104809642,-8.927828258894922e-05,-0.00019538439879377833,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
356,0.0,any,0.25,16.0,0.1,3.0,1.75,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
428,0.0,any,0.25,16.0,0.1,4.0,1.75,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
572,0.0,any,0.25,16.0,0.1,3.0,2.25,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
5540,0.0,bg_seed,0.25,16.0,0.1,3.0,1.75,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
5612,0.0,bg_seed,0.25,16.0,0.1,4.0,1.75,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
5756,0.0,bg_seed,0.25,16.0,0.1,3.0,2.25,0.8,10.206521739130435,0.565814469347078,0.35405895433069345,-3.6385445349780794e-05,-2.4238681362612413e-05,-0.010869565217391304,-6.0038566590305045e-05,-0.00018899052104809642,-8.90478621615333e-05,-0.00019513199534503762,1.0,2.0,0.2,0.2,0.0,4.0,76,0.8260869565217391,11,0.11956521739130435,92,92
14,0.0,any,0.25,4.0,0.1,2.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
86,0.0,any,0.25,4.0,0.1,3.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
158,0.0,any,0.25,4.0,0.1,4.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5198,0.0,bg_seed,0.25,4.0,0.1,2.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5270,0.0,bg_seed,0.25,4.0,0.1,3.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5342,0.0,bg_seed,0.25,4.0,0.1,4.0,1.25,0.8,3.6,0.5544444444444444,0.3844444444444445,2.419558839167705e-05,2.065053512013341e-05,0.0,-1.943631778450398e-05,-8.408717336045239e-05,-2.9894008248027385e-05,-7.280763476323078e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
229,0.0,any,0.15,4.0,0.1,2.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
301,0.0,any,0.15,4.0,0.1,3.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
373,0.0,any,0.15,4.0,0.1,4.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
445,0.0,any,0.15,4.0,0.1,2.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
517,0.0,any,0.15,4.0,0.1,3.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
589,0.0,any,0.15,4.0,0.1,4.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5413,0.0,bg_seed,0.15,4.0,0.1,2.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5485,0.0,bg_seed,0.15,4.0,0.1,3.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5557,0.0,bg_seed,0.15,4.0,0.1,4.0,1.75,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5629,0.0,bg_seed,0.15,4.0,0.1,2.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5701,0.0,bg_seed,0.15,4.0,0.1,3.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
5773,0.0,bg_seed,0.15,4.0,0.1,4.0,2.25,0.8,3.453333333333333,0.5344444444444444,0.3977777777777778,1.754223662637481e-05,1.617437359452689e-05,0.0,-1.7279674308327368e-05,-8.319069976939005e-05,-2.625077113891002e-05,-6.86633083251283e-05,1.0,2.0,0.2,0.2,0.0,2.0,62,0.8266666666666667,10,0.13333333333333333,75,75
1945,0.0,any,0.15,4.0,0.05,2.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
2017,0.0,any,0.15,4.0,0.05,3.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
2089,0.0,any,0.15,4.0,0.05,4.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
7129,0.0,bg_seed,0.15,4.0,0.05,2.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
7201,0.0,bg_seed,0.15,4.0,0.05,3.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
7273,0.0,bg_seed,0.15,4.0,0.05,4.0,1.25,0.8,3.3653846153846154,0.5608974358974359,0.38782051282051283,3.2700171048424714e-05,2.7338314230041708e-05,0.0,-2.501227746886146e-05,-9.606410186966495e-05,-3.8080760965941066e-05,-8.867874895984943e-05,1.0,4.0,0.3,0.2,0.0,2.0,43,0.8269230769230769,6,0.11538461538461539,52,52
3236,0.0,any,0.25,16.0,0.1,4.0,2.25,0.8,10.197530864197532,0.5705960363367771,0.3466264531079346,-5.7399579033801515e-05,-4.130687251791547e-05,0.0,-6.725688221784243e-05,-0.0001814728181668889,-9.929324984769632e-05,-0.00020919007168290006,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
8420,0.0,bg_seed,0.25,16.0,0.1,4.0,2.25,0.8,10.197530864197532,0.5705960363367771,0.3466264531079346,-5.7399579033801515e-05,-4.130687251791547e-05,0.0,-6.725688221784243e-05,-0.0001814728181668889,-9.929324984769632e-05,-0.00020919007168290006,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
2948,0.0,any,0.25,16.0,0.1,3.0,1.75,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
3020,0.0,any,0.25,16.0,0.1,4.0,1.75,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
3164,0.0,any,0.25,16.0,0.1,3.0,2.25,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
8132,0.0,bg_seed,0.25,16.0,0.1,3.0,1.75,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
8204,0.0,bg_seed,0.25,16.0,0.1,4.0,1.75,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
8348,0.0,bg_seed,0.25,16.0,0.1,3.0,2.25,0.8,10.148148148148149,0.5685384231680528,0.3466264531079346,-5.7427090389882974e-05,-4.13246111035491e-05,0.0,-6.710281526756397e-05,-0.0001814728181668889,-9.9031537757298e-05,-0.00020890339122260198,1.0,2.0,0.45,0.2,0.0,4.0,67,0.8271604938271605,9,0.1111111111111111,81,81
2816,0.0,any,0.25,4.0,0.05,2.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
2888,0.0,any,0.25,4.0,0.05,3.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
2960,0.0,any,0.25,4.0,0.05,4.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3032,0.0,any,0.25,4.0,0.05,2.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3104,0.0,any,0.25,4.0,0.05,3.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3176,0.0,any,0.25,4.0,0.05,4.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8000,0.0,bg_seed,0.25,4.0,0.05,2.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8072,0.0,bg_seed,0.25,4.0,0.05,3.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8144,0.0,bg_seed,0.25,4.0,0.05,4.0,1.75,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8216,0.0,bg_seed,0.25,4.0,0.05,2.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8288,0.0,bg_seed,0.25,4.0,0.05,3.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8360,0.0,bg_seed,0.25,4.0,0.05,4.0,2.25,0.8,3.6206896551724137,0.5488505747126436,0.38218390804597696,7.788617514611524e-05,5.8843852988791185e-05,0.0,-1.5843916943697275e-05,-8.870105201249338e-05,-2.5968446244721987e-05,-7.795058914259008e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
2815,0.0,any,0.15,4.0,0.05,2.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
2887,0.0,any,0.15,4.0,0.05,3.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
2959,0.0,any,0.15,4.0,0.05,4.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3031,0.0,any,0.15,4.0,0.05,2.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3103,0.0,any,0.15,4.0,0.05,3.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
3175,0.0,any,0.15,4.0,0.05,4.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
7999,0.0,bg_seed,0.15,4.0,0.05,2.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8071,0.0,bg_seed,0.15,4.0,0.05,3.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
