useful_threshold,risk_threshold,accepted,positive,strict_useful,hard_risk,precision_useful,risk_rate,score,accepted_images,useful_images,risk_images
0.1,0.45,55,15,11,33,0.2,0.6,-44.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1560.png|1620.png|1674.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.6,0.55,42,10,8,31,0.19047619047619047,0.7380952380952381,-45.6,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|8253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|8253.png
0.6,0.65,46,11,9,34,0.1956521739130435,0.7391304347826086,-49.8,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7312.png|8253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|7312.png|8253.png
0.6,0.7,46,11,9,34,0.1956521739130435,0.7391304347826086,-49.8,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7312.png|8253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|7312.png|8253.png
0.6,0.75,46,11,9,34,0.1956521739130435,0.7391304347826086,-49.8,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7312.png|8253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|7312.png|8253.png
0.6,0.8,46,11,9,34,0.1956521739130435,0.7391304347826086,-49.8,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7312.png|8253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|7312.png|8253.png
0.6,0.6,45,10,8,34,0.17777777777777778,0.7555555555555555,-51.0,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|15274.png|1590.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7312.png|8253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|14041.png|1418.png|1452.png|15067.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|7312.png|8253.png
0.55,0.5,49,11,8,36,0.16326530612244897,0.7346938775510204,-54.2,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|1399.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1827.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|1399.png|14041.png|1418.png|1452.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6698.png|8253.png
0.5,0.5,55,13,9,39,0.16363636363636364,0.7090909090909091,-58.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15274.png|15369.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|1620.png|1666.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6698.png|7269.png|8253.png
0.45,0.5,60,14,10,42,0.16666666666666666,0.7,-62.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|1572.png|1620.png|1666.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.55,0.55,54,11,8,41,0.14814814814814814,0.7592592592592593,-63.2,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.5,0.55,60,14,10,43,0.16666666666666666,0.7166666666666667,-64.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15369.png|15446.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,13517.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1666.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.4,0.5,63,14,10,44,0.15873015873015872,0.6984126984126984,-65.4,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1620.png|1666.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.55,0.6,57,12,9,43,0.15789473684210525,0.7543859649122807,-65.6,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1880.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|1880.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.1,0.5,69,16,12,46,0.17391304347826086,0.6666666666666666,-66.2,10624.png|11945.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1694.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,11945.png|15274.png|1694.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1674.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.55,0.65,59,13,10,44,0.1694915254237288,0.7457627118644068,-66.2,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1880.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|1880.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.25,0.5,66,14,10,45,0.15151515151515152,0.6818181818181818,-66.8,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.3,0.5,65,14,10,45,0.15384615384615385,0.6923076923076923,-67.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.35,0.5,65,14,10,45,0.15384615384615385,0.6923076923076923,-67.0,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.15,0.5,68,15,11,46,0.16176470588235295,0.6764705882352942,-67.4,10624.png|11945.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,11945.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1674.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.2,0.5,68,15,11,46,0.16176470588235295,0.6764705882352942,-67.4,10624.png|11945.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15274.png|15369.png|15446.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1736.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|6918.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,11945.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13480.png|13867.png|1399.png|14041.png|1418.png|1452.png|15040.png|15446.png|1560.png|1620.png|1674.png|1678.png|1736.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5825.png|6503.png|6605.png|6698.png|7259.png|7269.png|8253.png
0.55,0.7,60,13,10,45,0.16666666666666666,0.75,-68.0,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1880.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|1880.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.55,0.75,60,13,10,45,0.16666666666666666,0.75,-68.0,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1880.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|1880.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
0.55,0.8,60,13,10,45,0.16666666666666666,0.75,-68.0,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15274.png|15446.png|1590.png|1620.png|1678.png|1827.png|1855.png|1880.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3602.png|3678.png|3700.png|3725.png|3777.png|3840.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|6947.png|7253.png|7269.png|7312.png|7654.png|8253.png,15274.png|1880.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10375.png|10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13517.png|13867.png|1399.png|14041.png|1418.png|1452.png|15067.png|15446.png|1620.png|1678.png|1855.png|1884.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3602.png|3678.png|3725.png|3777.png|4047.png|4193.png|5355.png|5825.png|5882.png|6503.png|6698.png|7269.png|7312.png|8253.png
