action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r216_hard_risk,r216_overerosion_proxy,r216_quick_useful,r216_safe_channel_proxy_positive,r217_anchor_dist_mean,r217_anchor_dist_p90,r217_bg_dist_mean,r217_bg_dist_p10,r217_cut_gradient_mean,r217_cut_gradient_p90,r217_cut_intensity_mean,r217_cut_intensity_p10,r217_cut_intensity_p90,r217_cut_intensity_std,r217_cut_minus_inner_intensity,r217_cut_minus_outer_intensity,r217_cut_minus_ring_intensity,r217_cut_neighbor_bg_frac,r217_cut_neighbor_fg_frac,r217_cut_outer_gradient_ratio,r217_cut_ring_gradient_ratio,r217_cut_touches_boundary_frac,r217_cut_x_center_norm,r217_cut_y_center_norm,r217_feature_matched,r217_inner_minus_outer_intensity,r217_inner_ring_intensity_mean,r217_local_anchor_frac,r217_local_area_frac_image,r217_local_bg_frac,r217_local_h,r217_local_w,r217_outer_ring_gradient_mean,r217_outer_ring_intensity_mean,r217_ring_gradient_mean,r217_ring_intensity_mean,r217_ring_intensity_std,run_id,split
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3871711560633057,0.24005718741876786,3.0,-3.0,0.9040647449304355,0.2969955756765099,0.8249253235977431,0.8574755271896157,1.0,0.9560075003605942,0.002039563319256199,0.0015661803413053454,0.0,0.0,0.00022602132308080503,-0.0011318036835065715,0.00037628772795250676,0.00040656167237429486,0.0,2248.png,1.0,0.0,1.0,1.0,1900.0,1.0,0.4473684210526316,22.0,1054.0,0.5547368421052632,4.0,0.011578947368421053,0.0,1.0,0.0,0.0,1.0,1.0,1.4467467069625854,2.0,0.0,0.0,0.01287488266825676,0.013816945254802704,0.26274511218070984,0.25882354378700256,0.2666666805744171,0.003921568393707275,-0.008866101503372192,0.010196089744567871,2.9802322387695312e-08,0.2833333333333333,0.7166666666666667,2.89333961354118,1.919732776330364,0.5909090909090909,0.5858798735511064,0.634272997032641,1.0,0.019062191247940063,0.27161121368408203,0.4568421052631579,0.0014852429388423861,0.5431578947368421,50.0,38.0,0.004449834581464529,0.25254902243614197,0.006706601474434137,0.26274508237838745,0.010271565988659859,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3884024537304042,0.24100461968898432,3.0,-3.0,0.904184671366841,0.2957094351270707,0.8251250441026918,0.8579042768978464,1.0,0.955743064570412,0.0032708609863547067,0.002513612611521804,0.0,0.0,0.00034594775948626477,-0.002417944232945779,0.0005760082329012706,0.0008353113806049972,-0.00026443579018220476,2248.png,1.0,0.0,1.0,1.0,2624.0,1.0,0.5,58.0,1519.0,0.5788871951219512,4.0,0.022103658536585365,0.1896551724137931,0.8103448275862069,0.0,0.0,1.0,1.0,1.47488272190094,2.0,0.0,0.0,0.011090622283518314,0.013816945254802704,0.26565244793891907,0.25882354378700256,0.2705882489681244,0.004580267239362001,-0.008051544427871704,0.011325657367706299,0.001767963171005249,0.2734375,0.7265625,2.2091967115643443,1.7510796591762703,0.5689655172413793,0.5842992623814541,0.629080118694362,1.0,0.019377201795578003,0.27370399236679077,0.44321646341463417,0.0020511986692223266,0.5567835365853658,64.0,41.0,0.0050202058628201485,0.25432679057121277,0.00633359095081687,0.2638844847679138,0.010277419351041317,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.384865318100828,0.23828682673588578,3.0,-3.0,0.9037471444645232,0.2980244881160613,0.8243966160736501,0.8570781866390739,2.0,0.9557911438049906,-0.00026627464322148686,-0.00020418034157673737,0.0,0.0,-9.157914283153268e-05,-0.00010289124395518323,-0.0001524197961404461,9.22112183243673e-06,-0.0002163565556035918,2248.png,1.0,0.0,1.0,1.0,1862.0,1.0,0.4,11.0,912.0,0.4897959183673469,3.0,0.005907626208378088,0.8181818181818182,0.18181818181818182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.026279784739017487,0.03127945214509964,0.25846701860427856,0.24705882370471954,0.2666666805744171,0.008600601926445961,-0.015864551067352295,0.013309568166732788,-0.0033613741397857666,0.30434782608695654,0.6956521739130435,2.2030449933212326,1.3740937036747385,1.0,0.5221285563751317,0.6513353115727003,1.0,0.029174119234085083,0.27433156967163086,0.5161117078410311,0.0014555380800655383,0.48388829215896884,38.0,49.0,0.011928846128284931,0.24515745043754578,0.01912517659366131,0.26182839274406433,0.02041032910346985,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853653422790649,0.23867030255810934,3.0,-3.0,0.9038146767300173,0.2975614775182632,0.8245090109707791,0.8572383457673897,2.0,0.955743064570412,0.00023374953501537066,0.00017929548064682388,0.0,0.0,-2.4046877337480232e-05,-0.0005659018417533135,-4.0024899011448234e-05,0.00016938025014823221,-0.00026443579018220476,2248.png,1.0,0.0,1.0,1.0,2166.0,1.0,0.48148148148148145,22.0,1071.0,0.49445983379501385,3.0,0.010156971375807941,0.5,0.5,0.0,0.0,1.0,1.0,1.0188279151916504,1.0,0.0,0.0,0.021655626595020294,0.03127945102751255,0.25240644812583923,0.2396078437566757,0.2666666805744171,0.009425533935427666,-0.021645843982696533,0.006398051977157593,-0.008107423782348633,0.34210526315789475,0.6578947368421053,1.8681391182676241,1.3098094467397547,1.0,0.5200210748155953,0.6513353115727003,1.0,0.028043895959854126,0.27405229210853577,0.515697137580794,0.0016931769502803202,0.4843028624192059,38.0,57.0,0.011592084541916847,0.24600839614868164,0.016533417627215385,0.26051387190818787,0.018177911639213562,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3850990254636907,0.2384660307572513,3.0,-3.0,0.9037670220747039,0.2976129231402408,0.8244296972210701,0.8572106261859582,2.0,0.9556709457185442,-3.256728035883061e-05,-2.4976320211200775e-05,0.0,0.0,-7.170153265079193e-05,-0.0005144562197756941,-0.0001193386487204906,0.00014166066871679206,-0.0003365546420500687,2248.png,1.0,0.0,1.0,1.0,2028.0,1.0,0.42857142857142855,24.0,977.0,0.4817554240631164,3.0,0.011834319526627219,0.5833333333333334,0.4166666666666667,1.0,1.0,0.0,0.0,1.4511843919754028,2.0,0.0,0.0,0.02668730914592743,0.03184649646282196,0.25833332538604736,0.24156862795352935,0.27725491523742674,0.013021762482821941,-0.021568626165390015,0.012611374258995056,-0.006529420614242554,0.2727272727272727,0.7272727272727273,2.200858752792329,1.7559118286575246,0.5833333333333334,0.5226554267650158,0.6509643916913946,1.0,0.03418000042438507,0.2799019515514374,0.5300788954635108,0.001585301410511768,0.46992110453648916,39.0,52.0,0.012125861831009388,0.2457219511270523,0.015198547393083572,0.2648627460002899,0.021004535257816315,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853893721832093,0.23868873742291463,3.0,-3.0,0.9037554148238264,0.2970470212984875,0.8244103798046007,0.8573832380541473,2.0,0.9554305495456512,0.00025777943915977763,0.00019773034545211843,0.0,0.0,-8.330878352835747e-05,-0.0010803580615290076,-0.00013865606518981277,0.00031427253690585744,-0.0005769508149430225,2248.png,1.0,0.0,1.0,1.0,2223.0,1.0,0.4642857142857143,45.0,1094.0,0.49212775528565,3.0,0.020242914979757085,0.5333333333333333,0.4666666666666667,0.0,1.0,1.0,0.0,1.5100187063217163,2.0,0.0,0.0,0.024422725662589073,0.03127945214509964,0.26047930121421814,0.2447058826684952,0.2807843267917633,0.013317665085196495,-0.022486388683319092,0.014470905065536499,-0.005239665508270264,0.25742574257425743,0.7425742574257426,2.1068450263864773,1.8238859017873854,0.5333333333333333,0.5200210748155953,0.6509643916913946,1.0,0.03695729374885559,0.28296568989753723,0.528115159694107,0.0017377342384455917,0.47188484030589295,39.0,57.0,0.011592084541916847,0.24600839614868164,0.013390489853918552,0.2657189667224884,0.021610159426927567,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.38547017507076214,0.23875073047204726,3.0,-3.0,0.9039106272232388,0.2977672600061735,0.824668726541277,0.8571982842239131,3.0,0.9560075003605942,0.0003385823267126331,0.00025972339458474325,0.0,0.0,7.190361588405025e-05,-0.00036011935384300253,0.00011969067148642765,0.00012931870667165501,0.0,2248.png,1.0,0.0,1.0,1.0,1591.0,1.0,0.45,7.0,739.0,0.464487743557511,3.0,0.0043997485857950975,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026484766975045204,0.02784895710647106,0.26106444001197815,0.2549019753932953,0.2666666805744171,0.004619725979864597,-0.009814292192459106,0.015686288475990295,0.0013422071933746338,0.3333333333333333,0.6666666666666666,2.2096189099567423,1.869294038489399,1.0,0.5021074815595363,0.6502225519287834,1.0,0.025500580668449402,0.27087873220443726,0.5399120050282841,0.001243695534578019,0.4600879949717159,37.0,43.0,0.011986124329268932,0.24537815153598785,0.014168325811624527,0.2597222328186035,0.014895075000822544,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3857038046326381,0.2389300090897286,3.0,-3.0,0.9039825422804146,0.2974071406523305,0.8247884519661524,0.8573276419609365,3.0,0.9560075003605942,0.0005722118885885807,0.0004390020122660987,0.0,0.0,0.00014381867305990337,-0.0007202387076860051,0.00023941609636179972,0.0002586764436950384,0.0,2248.png,1.0,0.0,1.0,1.0,1850.0,1.0,0.35294117647058826,14.0,865.0,0.46756756756756757,3.0,0.0075675675675675675,0.0,1.0,0.0,0.0,1.0,1.0,1.059173345565796,1.289949476718903,0.0,0.0,0.023850958794355392,0.02784895710647106,0.2574229836463928,0.2521568775177002,0.2654902100563049,0.005049791652709246,-0.012994766235351562,0.011540621519088745,-0.0033097565174102783,0.25,0.75,1.9670600156045088,1.7353187743241547,1.0,0.5005268703898841,0.6502225519287834,1.0,0.024535387754440308,0.2704177498817444,0.54,0.0014461575983465338,0.46,37.0,50.0,0.012125181034207344,0.24588236212730408,0.013744425028562546,0.2607327401638031,0.015128016471862793,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.3853893721832093,0.23868873742291463,3.0,-3.0,0.9039619939535836,0.2975100318962856,0.8247542411547555,0.857290678623782,3.0,0.9560075003605942,0.00025777943915977763,0.00019773034545211843,0.0,0.0,0.00012327034622883204,-0.0006173474637308773,0.00020520528496492663,0.00022171310654062193,0.0,2248.png,1.0,0.0,1.0,1.0,1596.0,1.0,0.35,12.0,727.0,0.45551378446115287,3.0,0.007518796992481203,0.0,1.0,0.0,0.0,1.0,1.0,1.5,2.0,0.0,0.0,0.023420048877596855,0.02750657554715872,0.2620914876461029,0.2549019753932953,0.2705882489681244,0.007978140376508236,-0.014509797096252441,0.017211318016052246,-0.0026144087314605713,0.21875,0.78125,1.7265846786062218,1.758896272757177,0.5,0.49736564805057953,0.6498516320474778,1.0,0.03172111511230469,0.27660128474235535,0.5520050125313283,0.0012476040686276043,0.44799498746867167,38.0,42.0,0.013564378954470158,0.24488016963005066,0.01331519614905119,0.2647058963775635,0.018498007208108902,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3851315927440495,0.2384910070774625,3.0,-3.0,0.9038387236073547,0.2981273793600165,0.8245490358697906,0.8570689655172414,0.9560075003605942,0.38673512154233025,0.23972202377086446,3.0,-3.0,0.9041264067295669,0.29668690194464453,0.8250280071366334,0.8575864745967394,3.0,0.9560075003605942,0.00160352879828074,0.0012310166934019484,0.0,0.0,0.00028768312221216785,-0.0014404774153719546,0.0004789712668428203,0.0005175090794979909,0.0,2248.png,0.0,0.0,1.0,1.0,1900.0,1.0,0.3333333333333333,28.0,879.0,0.4626315789473684,3.0,0.014736842105263158,0.0,1.0,0.0,0.0,1.0,0.0,1.5464487075805664,2.0,0.0,0.0,0.021880729123950005,0.02784895710647106,0.2645658552646637,0.2549019753932953,0.27450981736183167,0.0083506740629673,-0.011355727910995483,0.01868349313735962,-9.104609489440918e-05,0.1875,0.8125,1.8045692730047067,1.8108840554978243,0.5,0.5005268703898841,0.6498516320474778,1.0,0.030039221048355103,0.2759215831756592,0.5521052631578948,0.0014852429388423861,0.4478947368421053,38.0,50.0,0.012125181034207344,0.24588236212730408,0.012082898989319801,0.2646569013595581,0.01837281323969364,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.42280022136137246,0.2680701754385965,0.0,0.0,0.8641663766098155,0.055403930131004364,0.7608212671416532,0.9422201138519924,1.0,0.798055287688846,0.0014674793722384005,0.0011787581047013052,0.0,0.0,0.00020186412829859002,-0.0007278020378457054,0.00031288340380775104,0.0007035261742672771,-0.00016072002571521082,2853.png,1.0,0.0,1.0,1.0,2080.0,1.0,0.3695652173913043,10.0,571.0,0.2745192307692308,3.0,0.004807692307692308,0.2,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05142021179199219,0.05448574051260948,0.10823529958724976,0.09764706045389175,0.11764705926179886,0.007481875363737345,-0.022758841514587402,0.01736968755722046,-0.005970388650894165,0.30357142857142855,0.6964285714285714,5.108747452660004,2.232804379160472,1.0,0.4994652406417112,0.5941901408450704,1.0,0.04012852907180786,0.13099414110183716,0.7302884615384615,0.0019582737064095805,0.26971153846153845,52.0,40.0,0.010065130889415741,0.0908656120300293,0.023029429838061333,0.11420568823814392,0.022943660616874695,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.42314086224093983,0.26834411020522914,0.0,0.0,0.8645801593174596,0.05440320232896652,0.7614629658027909,0.9432044828568715,1.0,0.798055287688846,0.001808120251805767,0.001452692871333927,0.0,0.0,0.0006156468359426182,-0.001728529839883551,0.000954582064945475,0.0016878951791463592,-0.00016072002571521082,2853.png,1.0,0.0,1.0,1.0,2280.0,1.0,0.48148148148148145,21.0,774.0,0.3394736842105263,4.0,0.009210526315789473,0.09523809523809523,0.9047619047619048,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.045995406806468964,0.052999433130025864,0.10625583678483963,0.09803921729326248,0.11372549086809158,0.007352014537900686,-0.026820339262485504,0.013849422335624695,-0.007537290453910828,0.3466666666666667,0.6533333333333333,4.765297629489057,2.317316523457841,1.0,0.4994652406417112,0.5963908450704225,1.0,0.0406697615981102,0.13307617604732513,0.6697368421052632,0.002146569255102809,0.33026315789473687,57.0,40.0,0.009652158245444298,0.09240641444921494,0.019848564639687538,0.11379312723875046,0.022045757621526718,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.4236180347845353,0.26872803935347855,0.0,0.0,0.8642931754874652,0.05485807860262009,0.7610178585115353,0.9427459172047095,1.0,0.7978945676631308,0.002285292795401239,0.001836622019583345,0.0,0.0,0.0003286630059482487,-0.0012736535662299792,0.0005094747736897887,0.0012293295269842908,-0.00032144005143042165,2853.png,1.0,0.0,1.0,1.0,1872.0,1.0,0.4117647058823529,18.0,491.0,0.2622863247863248,3.0,0.009615384615384616,0.2222222222222222,0.7777777777777778,0.0,0.0,1.0,1.0,1.4349125623703003,2.0,0.0,0.0,0.04613124206662178,0.05466190166771412,0.11416122317314148,0.0968627467751503,0.13333334028720856,0.01523809228092432,-0.019346386194229126,0.0231577530503273,-0.0010534748435020447,0.2692307692307692,0.7307692307692307,4.655461038074876,2.0850306859097882,0.6111111111111112,0.5,0.5941901408450704,1.0,0.04250413924455643,0.1335076093673706,0.7473290598290598,0.0017624463357686225,0.25267094017094016,48.0,39.0,0.009909059852361679,0.09100347012281418,0.022124970331788063,0.11521469801664352,0.02322382852435112,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.42133274198913406,0.2668914173338952,0.0,0.0,0.863964512481517,0.05613173216885007,0.7605083837378455,0.9415165876777252,0.7982160077145612,0.4249473800819763,0.26979884653256436,0.0,0.0,0.8647612408504706,0.05312954876273653,0.7617439361375499,0.9444232965359726,1.0,0.7974927675988428,0.0036146380928422372,0.0029074291986691536,0.0,0.0,0.0007967283689536142,-0.003002183406113537,0.0012355523997044093,0.0029067088582473977,-0.0007232401157184487,2853.png,1.0,0.0,1.0,1.0,2337.0,1.0,0.4642857142857143,42.0,799.0,0.3418913136499786,4.0,0.01797175866495507,0.21428571428571427,0.7857142857142857,0.0,0.0,1.0,1.0,1.4581581354141235,2.0,0.0,0.0,0.0420294925570488,0.052999433130025864,0.11876751482486725,0.09803921729326248,0.13725490868091583,0.01460527814924717,-0.01100623607635498,0.026361100375652313,0.006120443344116211,0.2653061224489796,0.7346938775510204,4.354413954711757,2.3077760630799697,0.5714285714285714,0.5,0.5963908450704225,1.0,0.037367336452007294,0.12977375090122223,0.6760804450149764,0.0022002334864803796,0.32391955498502356,57.0,41.0,0.009652158245444298,0.09240641444921494,0.01821211911737919,0.11264707148075104,0.020873915404081345,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.3589414079755833,0.2187255285826155,2.0,2.0,0.9263578941697755,0.20216319389215842,0.8628181487474755,0.9270071025215973,1.0,0.9257095944982033,-0.00025965298973434914,-0.0001928607580330699,0.0,0.0,-0.00016626001302200155,0.0,-0.0002885134033291381,-2.2619124275813363e-05,-0.0003095433562574357,3058.png,1.0,0.0,1.0,1.0,2730.0,1.0,0.41333333333333333,23.0,1342.0,0.49157509157509155,3.0,0.008424908424908424,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0210040844976902,0.027780310809612276,0.09173061698675156,0.0784313753247261,0.11137254983186723,0.013960436917841434,-0.022245191037654877,0.0010510534048080444,-0.01206180453300476,0.3163265306122449,0.6836734693877551,1.0434417225786936,0.7804469438842075,1.0,0.5095477386934674,0.842867231638418,1.0,0.02329624444246292,0.11397580802440643,0.5168498168498169,0.001937654373562729,0.48315018315018315,39.0,70.0,0.020129619166254997,0.09067956358194351,0.02691289223730564,0.10379242151975632,0.02282126620411873,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.3588549403782069,0.21866131715432038,2.0,2.0,0.9263072830735042,0.20216319389215842,0.8627303403203753,0.9270002156566746,1.0,0.9256153856506467,-0.0003461205871107542,-0.00025707218632819995,0.0,0.0,-0.0002168711092933595,0.0,-0.0003763218304293492,-2.950598919859715e-05,-0.0004037522038140562,3058.png,1.0,0.0,1.0,1.0,2262.0,1.0,0.37037037037037035,30.0,1067.0,0.47170645446507514,3.0,0.013262599469496022,1.0,0.0,1.0,1.0,0.0,0.0,1.5,2.0,0.0,0.0,0.035304244607686996,0.055205567553639416,0.09450981020927429,0.0784313753247261,0.10627451092004776,0.011471285484731197,-0.04065002501010895,0.008569054305553436,-0.021372556686401367,0.23809523809523808,0.7619047619047619,1.5668395959972716,1.1466191447026504,0.5,0.5105527638190954,0.8421610169491526,1.0,0.049219079315662384,0.13515983521938324,0.5415561450044208,0.0016054850523805468,0.45844385499557916,39.0,58.0,0.022532137110829353,0.08594075590372086,0.03078986145555973,0.11588236689567566,0.0352972075343132,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.35868213010152894,0.21853300733496334,3.0,3.0,0.9260396879925635,0.20216319389215842,0.8622662100628458,0.9269637920571775,1.0,0.9251174245992759,-0.0005189308637887358,-0.0003853820056852475,1.0,1.0,-0.00048446619023401194,0.0,-0.0008404520879589095,-6.59295886956679e-05,-0.0009017132551848439,3058.png,1.0,0.0,1.0,1.0,2870.0,1.0,0.38095238095238093,67.0,1386.0,0.48292682926829267,3.0,0.023344947735191638,1.0,0.0,1.0,1.0,0.0,0.0,1.663225769996643,2.2360680103302,0.0,0.0,0.03315635770559311,0.0585262045264244,0.10172666609287262,0.08078431636095047,0.12313725799322128,0.016841847449541092,-0.039600640535354614,0.011269144713878632,-0.018286481499671936,0.2119205298013245,0.7880794701986755,1.6379822821295822,1.2493654450026601,0.44776119402985076,0.5095477386934674,0.8421610169491526,1.0,0.050869785249233246,0.14132730662822723,0.5404181184668989,0.0020370212645146636,0.45958188153310103,41.0,70.0,0.020242195576429367,0.09045752137899399,0.026538558304309845,0.12001314759254456,0.03752842918038368,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.35855263157894735,0.218436873747495,4.0,4.0,0.9258515683949553,0.20216319389215842,0.8619400644764736,0.9269381753429832,1.0,0.924767506022637,-0.0006484293863703305,-0.0004815155931535975,2.0,2.0,-0.0006725857878422392,0.0,-0.001166597674331027,-9.154630288998877e-05,-0.0012516318318237518,3058.png,1.0,0.0,1.0,1.0,2870.0,1.0,0.38095238095238093,93.0,1412.0,0.49198606271777,3.0,0.03240418118466899,1.0,0.0,1.0,1.0,0.0,0.0,2.0046894550323486,3.0,0.0,0.0,0.037632331252098083,0.06313785836100577,0.10756906121969223,0.07921568900346757,0.13725490868091583,0.02099183201789856,-0.04556625336408615,0.017111539840698242,-0.018856965005397797,0.1807909604519774,0.8192090395480226,1.8591032336392561,1.6146367317816055,0.3225806451612903,0.5095477386934674,0.8421610169491526,1.0,0.0626777932047844,0.15313531458377838,0.5404181184668989,0.0020370212645146636,0.45958188153310103,41.0,70.0,0.020242195576429367,0.09045752137899399,0.023306995630264282,0.12642602622509003,0.040856894105672836,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.3588157313300928,0.21863220247711362,2.0,2.0,0.9264374162531226,0.20216319389215842,0.862956133418633,0.9270179221129228,2.0,0.9258576369729351,-0.0003853296352248625,-0.0002861868635349596,0.0,0.0,-8.673792967495153e-05,0.0,-0.00015052873217169527,-1.179953295038505e-05,-0.00016150088152566688,3058.png,1.0,0.0,1.0,1.0,2052.0,1.0,0.43902439024390244,12.0,1024.0,0.49902534113060426,3.0,0.005847953216374269,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0403459258377552,0.060636188834905624,0.11437910050153732,0.09450980573892594,0.1407843202352524,0.01953144371509552,-0.025391511619091034,0.015270359814167023,-0.006946973502635956,0.33962264150943394,0.660377358490566,3.5289135012272275,1.8108470643333365,1.0,0.5547738693467337,0.8432203389830508,1.0,0.04066187143325806,0.13977061212062836,0.50682261208577,0.0014564347159526445,0.49317738791423,38.0,54.0,0.011432959698140621,0.0991087406873703,0.022280139848589897,0.12132607400417328,0.02571738511323929,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.3587415116325793,0.21857709445233314,2.0,2.0,0.9264518735481264,0.20216319389215842,0.8629812215406616,0.9270198889667439,2.0,0.9258845537865228,-0.00045954933273839593,-0.00034129488831544097,0.0,0.0,-7.228063467112911e-05,0.0,-0.0001254406101430794,-9.83267912924024e-06,-0.00013458406793798172,3058.png,1.0,0.0,1.0,1.0,1558.0,1.0,0.4444444444444444,10.0,777.0,0.4987163029525032,3.0,0.006418485237483954,1.0,0.0,1.0,1.0,0.0,0.0,1.4414212703704834,2.0,0.0,0.0,0.043826792389154434,0.05796316638588905,0.10941177606582642,0.09019608050584793,0.129803928732872,0.015533572062849998,-0.043202608823776245,0.014313720166683197,-0.017058804631233215,0.2857142857142857,0.7142857142857143,3.5888766061652495,1.863905662933204,0.6,0.557286432160804,0.8432203389830508,1.0,0.05751632899045944,0.15261438488960266,0.5077021822849808,0.0011058115435936746,0.49229781771501924,38.0,41.0,0.012211841531097889,0.09509805589914322,0.023513417690992355,0.12647058069705963,0.03349677100777626,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3592010609653177,0.21891838934064858,2.0,2.0,0.9265241541827975,0.20216319389215842,0.8631066621508047,0.9270297216458732,0.9260191378544608,0.35868386163673616,0.21853429284770157,2.0,2.0,0.9262638983359037,0.20216319389215842,0.8626550759542895,0.9269943115951796,2.0,0.9255346352098839,-0.0005171993285815191,-0.000384096492947017,0.0,0.0,-0.00026025584689381986,0.0,-0.0004515861965151968,-3.5410050693518436e-05,-0.00048450264457688963,3058.png,1.0,0.0,1.0,1.0,2106.0,1.0,0.4583333333333333,36.0,1048.0,0.4976258309591643,3.0,0.017094017094017096,1.0,0.0,1.0,1.0,0.0,0.0,1.467456340789795,2.0,0.0,0.0,0.03525102883577347,0.05915117636322975,0.12374726682901382,0.09803921729326248,0.15294118225574493,0.02238396741449833,-0.020860590040683746,0.024400845170021057,2.9295682907104492e-05,0.2619047619047619,0.7380952380952381,3.063852589936839,1.826147125962526,0.5555555555555556,0.5547738693467337,0.842867231638418,1.0,0.0452614352107048,0.14460785686969757,0.5194681861348528,0.0014947619453198194,0.4805318138651472,39.0,54.0,0.011505458503961563,0.09934642165899277,0.019303498789668083,0.12371797114610672,0.025448858737945557,R216-soft-seam-action-candidate-diagnostic,val
