accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
85,85,-0.0004758648138240709,-0.00038045722887467795,-0.00014380302915654764,-0.0005262997512679566,-0.0002425697186556536,-0.0004722363835012129,0.23529411764705882,61,0.7176470588235294,0.6,20,0.35
88,88,-0.0004990974153165972,-0.0004000720372270028,-0.00014839392340576014,-0.0005141648702576361,-0.0002506444584387251,-0.00047567010090088864,0.22727272727272727,64,0.7272727272727273,0.65,20,0.35
89,89,-0.0005288988676025711,-0.0004197970333655605,-0.00016306631547626318,-0.0005089982207229214,-0.0002760575548130039,-0.0005012915464121582,0.2247191011235955,65,0.7303370786516854,0.7,20,0.35
90,90,-0.0005484600323574519,-0.00043141759019736106,-0.00016398410211979138,-0.0005100673760816539,-0.0002777190461080807,-0.0005019777865157677,0.2222222222222222,66,0.7333333333333333,0.75,20,0.35
90,90,-0.0005484600323574519,-0.00043141759019736106,-0.00016398410211979138,-0.0005100673760816539,-0.0002777190461080807,-0.0005019777865157677,0.2222222222222222,66,0.7333333333333333,0.8,20,0.35
0,0,,,,,,,0.0,0,0.0,0.1,0,0.4
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.4
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.2,1,0.4
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.25,1,0.4
5,5,0.00032729302733292,0.00017969708595675372,8.850309631847075e-05,-0.0012975733206091855,0.0001540331680792262,-0.0002741425660802266,0.2,3,0.6,0.3,1,0.4
14,14,-0.00027254393117734566,-0.000286139294918281,-9.391282686580357e-05,-0.0007856055051257664,-0.00015708585634877092,-0.0004100556303222115,0.14285714285714285,10,0.7142857142857143,0.35,2,0.4
31,31,-0.0005488262338946595,-0.0005060121986625122,-0.00018927912755479565,-0.0005355309629382394,-0.00031667922194000115,-0.0005226091741765012,0.1935483870967742,23,0.7419354838709677,0.4,6,0.4
48,48,-0.00027589929750492073,-0.00022853763564111354,-0.00012939458775404247,-0.0006055011214315723,-0.00020986239022390343,-0.00045379191357553206,0.2916666666666667,32,0.6666666666666666,0.45,14,0.4
68,68,-0.0005426548799348776,-0.00044129692111289113,-0.00014644646227683714,-0.0005133308980399789,-0.00024802350060233085,-0.00047280741583005496,0.23529411764705882,49,0.7205882352941176,0.5,16,0.4
