accepted,action_frac,bg_a_area,bg_b_area,bg_channel_proxy,bg_component_count_delta,bg_components_after,bg_components_before,bg_pair_distance,bridge_score_mean,bridge_score_p90,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_family,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,component_area,corridor_radius,cut_adjacent_bg_components_before,cut_anchor_area_frac,cut_area,cut_bbox_h,cut_bbox_w,cut_component_bg_frac_after,cut_component_border_contacts_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,overerosion_proxy,pred_component_id,r242_key,r242_risk_label,r242_risk_prob,r242_safe_useful_label,r242_useful_prob,reject_reason,ring_bg_frac,ring_fg_frac,run_id,seam_prob_mean,seam_prob_p90,split
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,46.51881339845203,1.2767561622889723,2.1889876842498777,0.406138873292158,0.2548144668858619,0.0,0.0,0.8977847987649445,bg_seed,0.19576191268652576,0.8145276872964169,0.875100612423447,0.9216763112306955,2794.0,3.0,1.0,0.00034983382893125764,10.0,42.0,22.0,0.5050839964633068,4.0,0.010822510822510822,0.6,0.1,1.4142135623730951,1.0828427124746192,0.025883343070745468,0.6890195608139038,0.031092032976448532,1.9090909090909092,0.029191330075263977,-0.0006238692370079124,-0.000491351893995573,0.0,0.0,-5.424208508053585e-05,-5.547234703501269e-05,-8.930071817403462e-05,9.623950058545994e-05,-0.00022114923887806004,10520.png,1.0,21.0,10520.png|bg_seed|21|3|0.1500|10|46.519|2.189,1.0,0.8641422986984253,0.0,0.5356205701828003,low_mean_prob,0.4880952380952381,0.5119047619047619,R239-gtfree-bg-channel-seam-prob-editor,0.0009515357821233894,0.00123171736303146,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,46.51881339845203,1.313369947430756,2.502259607378305,0.405910961466517,0.25463506219197374,0.0,0.0,0.8977056479121037,bg_seed,0.19565096799245577,0.8143973941368078,0.8750831262468937,0.9215288784047768,2794.0,3.0,1.0,0.0004897673605037607,14.0,41.0,21.0,0.49373433583959897,4.0,0.016260162601626018,0.7142857142857143,0.21428571428571427,2.23606797749979,1.4209230162137267,0.021106315776705742,0.7014005780220032,0.029388360865414145,1.9523809523809523,0.024618005380034447,-0.000851781062648882,-0.0006707565878837363,0.0,0.0,-0.00013339293792136164,-0.00016641704110501032,-0.00021959387778314188,7.875332403206592e-05,-0.0003685820647967297,10520.png,1.0,21.0,10520.png|bg_seed|21|3|0.2500|14|46.519|2.502,1.0,0.8692122101783752,0.0,0.526408314704895,low_mean_prob,0.4,0.6,R239-gtfree-bg-channel-seam-prob-editor,0.0013796664314612572,0.001978686010055663,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,46.51881339845203,1.5275887380439876,2.5271172197861933,0.40578445427912485,0.25453550203315606,0.0,0.0,0.8977429838579355,bg_seed,0.19548455095135076,0.814458851892878,0.8752538337651425,0.9214183037853378,2794.0,3.0,1.0,0.0008046178065418926,23.0,42.0,22.0,0.5079575596816976,4.0,0.024891774891774892,0.5652173913043478,0.2608695652173913,2.8284271247461903,1.5866977559340745,0.02043687179684639,0.6942881941795349,0.027688150852918626,1.9090909090909092,0.02663450688123703,-0.0009782882500410373,-0.000770316746701416,0.0,0.0,-9.605699208958818e-05,-0.00033283408221002064,-0.00015813612171289293,0.00024946084228094634,-0.00047915668423570423,10520.png,1.0,21.0,10520.png|bg_seed|21|3|0.3500|23|46.519|2.527,1.0,0.9063219428062439,0.0,0.42719319462776184,low_mean_prob,0.41,0.59,R239-gtfree-bg-channel-seam-prob-editor,0.0015073091986738919,0.0023666107748741725,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,37.20215047547655,0.6442550222078959,0.7123559355735779,0.40688751637656745,0.2554041353383459,0.0,0.0,0.8978873871448315,bg_seed,0.19565096799245577,0.8146965896876324,0.8750962144006718,0.9218974604695735,2794.0,2.0,1.0,0.0001049501486793773,3.0,6.0,8.0,0.4063852813852814,3.0,0.0625,0.0,1.0,1.0,1.0,0.02952980250120163,0.6745098233222961,0.03324905522167683,1.3333333333333333,0.006403894163668156,0.00012477384740156028,9.831655848840937e-05,0.0,0.0,4.834629480643393e-05,-0.00016641704110501032,7.960167304144061e-05,9.184147781016172e-05,0.0,10520.png,0.0,21.0,10520.png|bg_seed|21|2|0.1500|3|37.202|0.712,0.0,0.7134757041931152,1.0,0.8133677244186401,low_mean_prob,0.5,0.5,R239-gtfree-bg-channel-seam-prob-editor,0.0011103943581486726,0.001326123852405011,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,37.20215047547655,0.7741743326187134,1.0349123775959015,0.40701229022396906,0.25550246729850395,0.0,0.0,0.8979035037334865,bg_seed,0.19559549564542075,0.8147231270358306,0.8751268325111088,0.9218974604695735,2794.0,2.0,1.0,0.00013993353157250307,4.0,6.0,8.0,0.4069264069264069,3.0,0.08333333333333333,0.0,1.0,1.0,1.0,0.03174027055501938,0.6823529601097107,0.037083019688725474,1.3333333333333333,0.014673165045678616,0.00024954769480317607,0.00019664851864648059,0.0,0.0,6.44628834614025e-05,-0.00022188938814002301,0.00010613902123968177,0.00012245958824719239,0.0,10520.png,0.0,21.0,10520.png|bg_seed|21|2|0.3500|4|37.202|1.035,0.0,0.7102674245834351,1.0,0.808853805065155,low_mean_prob,0.49230769230769234,0.5076923076923077,R239-gtfree-bg-channel-seam-prob-editor,0.001064981313529487,0.0012891333979092876,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,37.20215047547655,0.8772084514300028,1.1209318518638611,0.4071370640713706,0.2556008146639511,0.0,0.0,0.8979840953560594,bg_seed,0.19537360625728076,0.8148558397133083,0.8752799552071668,0.9218974604695735,2794.0,3.0,1.0,0.00031485044603813187,9.0,19.0,26.0,0.426099706744868,4.0,0.018218623481781375,0.0,0.8888888888888888,1.0,1.0,0.03306695073843002,0.6762527227401733,0.04288075491786003,1.368421052631579,0.015144354663789272,0.00037432154220473635,0.00029499588409365174,0.0,0.0,0.00014505450603430337,-0.00044377877628001827,0.00023885169871740164,0.00027558228430524245,0.0,10520.png,0.0,21.0,10520.png|bg_seed|21|3|0.1500|9|37.202|1.121,0.0,0.7139995694160461,1.0,0.7659485936164856,low_mean_prob,0.48360655737704916,0.5163934426229508,R239-gtfree-bg-channel-seam-prob-editor,0.0009539596307660441,0.0014236206545029026,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,37.20215047547655,1.0420701146125793,1.3252148628234863,0.40721102863202546,0.255659121171771,0.0,0.0,0.8980808244017163,bg_seed,0.19509624452210572,0.8150151520088631,0.8754637731886594,0.9218974604695735,2794.0,3.0,1.0,0.0005247507433968865,15.0,19.0,26.0,0.4278592375366569,4.0,0.030364372469635626,0.0,0.8666666666666667,1.0,1.0,0.03261919319629669,0.6737254858016968,0.043629180639982224,1.368421052631579,0.016894632950425148,0.00044828610285957415,0.00035330239191350143,0.0,0.0,0.00024178355169124366,-0.000721140511455054,0.00039816399427217153,0.0004594002657978269,0.0,10520.png,0.0,21.0,10520.png|bg_seed|21|3|0.2500|15|37.202|1.325,0.0,0.7125863432884216,1.0,0.7720125913619995,low_mean_prob,0.4777777777777778,0.5222222222222223,R239-gtfree-bg-channel-seam-prob-editor,0.0009005088261976174,0.001304624575987984,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,37.20215047547655,1.2226178209029939,1.7015306949615479,0.4074097174577434,0.255815775045038,0.0,0.0,0.8981775742885357,bg_seed,0.1947634104398957,0.8151745266108268,0.8756476683937824,0.9218974604695735,2794.0,3.0,1.0,0.0007346510407556411,21.0,19.0,27.0,0.42914862914862917,4.0,0.04093567251461988,0.0,0.9047619047619048,1.4142135623730951,1.0197244553510998,0.034461360424757004,0.6748833060264587,0.04422033205628395,1.4210526315789473,0.016852306202054024,0.000646974928577515,0.0005099562651805223,0.0,0.0,0.00033853343851064643,-0.0010539745936650746,0.0005575385962358625,0.0006432954709207905,0.0,10520.png,0.0,21.0,10520.png|bg_seed|21|3|0.3500|21|37.202|1.702,0.0,0.7127957940101624,1.0,0.7710155248641968,low_mean_prob,0.4717948717948718,0.5282051282051282,R239-gtfree-bg-channel-seam-prob-editor,0.0026276911178543276,0.005645342465274509,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,0.8235258837992664,1.1962038755868591,0.254218000098956,0.14561841061104183,3.0,-3.0,0.8544285398667426,bg_seed,0.3635691169671752,0.7458535496051483,0.8010116205550831,0.915478919565434,7709.0,1.0,1.0,0.00013079589300895951,6.0,4.0,4.0,0.56125,4.0,0.375,0.0,0.6666666666666666,1.4142135623730951,1.2071067811865477,0.06345764547586441,0.47124183177948,0.08224192634224892,1.0,0.014918576925992966,-5.032275945937581e-05,-3.3023791951691805e-05,0.0,0.0,5.9607827907703914e-05,-0.00018492834026817562,9.083774074147843e-05,0.00010476903022105244,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.1500|6|38.013|1.196,1.0,0.725147545337677,0.0,0.8256933689117432,low_mean_prob,0.3958333333333333,0.6041666666666666,R239-gtfree-bg-channel-seam-prob-editor,0.0030531908098762623,0.0054593215213805096,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,0.7856019377934296,1.185263103246689,0.25423057892132606,0.14562666515503656,3.0,-3.0,0.8544086696666318,bg_seed,0.3636615811373093,0.7458232678995554,0.8009766944995531,0.915478919565434,7709.0,1.0,1.0,8.719726200597301e-05,4.0,2.0,2.0,0.5595567867036011,4.0,1.0,0.0,0.5,2.0,1.3535533905932737,0.06570374965667725,0.4725490212440491,0.08173664808273315,1.0,0.016752947121858597,-3.774393708932955e-05,-2.4769247956968332e-05,0.0,0.0,3.973762779685419e-05,-9.246417013408781e-05,6.0556035148651155e-05,6.984297469103673e-05,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.2500|4|38.013|1.185,1.0,0.7273434996604919,0.0,0.8274713754653931,low_mean_prob,0.375,0.625,R239-gtfree-bg-channel-seam-prob-editor,0.0023346780355587558,0.0032375046536922943,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,0.8705474995317691,1.2444271802902223,0.25423057892132606,0.14562666515503656,3.0,-3.0,0.8544384753133794,bg_seed,0.3635228848821082,0.7458686913800804,0.8010290847250687,0.915478919565434,7709.0,1.0,1.0,0.00015259520851045277,7.0,3.0,3.0,0.5614727153188692,4.0,0.7777777777777778,0.0,0.7142857142857143,2.23606797749979,1.4377850146065685,0.06980779767036438,0.4795518219470978,0.08975146263837815,1.0,0.02459888346493244,-3.774393708932955e-05,-2.4769247956968332e-05,0.0,0.0,6.954327454444797e-05,-0.000231160425335164,0.0001059795156735932,0.00012223320020665618,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.3500|7|38.013|1.244,1.0,0.7237555980682373,0.0,0.8243438005447388,low_mean_prob,0.4,0.6,R239-gtfree-bg-channel-seam-prob-editor,0.0026780509428548306,0.0038020966668095846,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.2633945042765298,2.0388543605804443,0.2541928461880968,0.14560190433008388,3.0,-3.0,0.8544782194106566,bg_seed,0.36347665279704117,0.7459292646282536,0.801098949020976,0.915478919565434,7709.0,2.0,1.0,0.00023979247051642577,11.0,29.0,18.0,0.5504273504273505,4.0,0.0210727969348659,0.0,0.5454545454545454,1.4142135623730951,1.1506231135902163,0.05887056514620781,0.4841354489326477,0.08241220563650131,1.6111111111111112,0.025978529825806618,-7.547667031859717e-05,-4.953007290964262e-05,0.0,0.0,0.00010928737182169801,-0.0002773925104022079,0.00016655276384680562,0.0001920974961139299,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|2|0.1500|11|38.013|2.039,1.0,0.7980486750602722,0.0,0.7120434641838074,low_mean_prob,0.4166666666666667,0.5833333333333334,R239-gtfree-bg-channel-seam-prob-editor,0.003069715494929528,0.006415797860655737,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.1885226859519085,1.8326582050865552,0.2541174143132697,0.14555240793201132,3.0,-3.0,0.8545378424896497,bg_seed,0.363291724456773,0.7460201429499675,0.8012037683182135,0.915478919565434,7709.0,2.0,1.0,0.0003705883635253853,17.0,29.0,17.0,0.5579100145137881,4.0,0.034482758620689655,0.0,0.5882352941176471,2.23606797749979,1.4920622459995148,0.060389939695596695,0.4973471462726593,0.08972365409135818,1.7058823529411764,0.02860439568758011,-0.0001509085451457115,-9.902647098219974e-05,0.0,0.0,0.0001689104508147965,-0.00046232085067038353,0.00025743108556075533,0.0002969167933514205,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|2|0.2500|17|38.013|1.833,1.0,0.8493432402610779,0.0,0.615600049495697,low_mean_prob,0.3977272727272727,0.6022727272727273,R239-gtfree-bg-channel-seam-prob-editor,0.005192503417488964,0.007513063202229867,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.275396826476319,2.0388543605804443,0.25397923875432526,0.14546175188267935,3.0,-3.0,0.8546272927110108,bg_seed,0.36296809986130374,0.7461565019598286,0.8013610487054769,0.915478919565434,7709.0,2.0,1.0,0.0005667822030388246,26.0,29.0,18.0,0.5547008547008547,4.0,0.04980842911877394,0.0,0.6538461538461539,3.0,1.8678890845518918,0.05917270481586456,0.5088989734649658,0.08890927955508232,1.6111111111111112,0.030826857313513756,-0.0002890841040901204,-0.0001896825203141772,0.0,0.0,0.00025836067217588354,-0.0007859454461396354,0.00039379009542184207,0.0004541971806147904,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|2|0.3500|26|38.013|2.039,1.0,0.9017585515975952,0.0,0.4725337326526642,low_mean_prob,0.35,0.65,R239-gtfree-bg-channel-seam-prob-editor,0.006489535106635917,0.013593160392636132,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.6119120591567957,2.4860680103302,0.2541174143132697,0.14555240793201132,3.0,-3.0,0.8545477804784444,bg_seed,0.3634304207119741,0.7460352914898369,0.8012212408679533,0.915478919565434,7709.0,3.0,1.0,0.00039238767902687857,18.0,37.0,19.0,0.586799501867995,4.0,0.025604551920341393,0.0,0.3888888888888889,1.4142135623730951,1.1610830520339812,0.06277275085449219,0.48910677433013916,0.08459913209080697,1.9473684210526316,0.022784346714615822,-0.0001509085451457115,-9.902647098219974e-05,0.0,0.0,0.00017884843960946917,-0.0003236245954692518,0.00027257962543014713,0.0003143893430912481,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|3|0.1500|18|38.013|2.486,1.0,0.8444646000862122,0.0,0.6230795383453369,low_mean_prob,0.4393939393939394,0.5606060606060606,R239-gtfree-bg-channel-seam-prob-editor,0.0071274479204481885,0.012512288196522604,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.4415816993783668,2.4860680103302,0.25406715126341295,0.14551942902458367,3.0,-3.0,0.8545775958317826,bg_seed,0.363291724456773,0.7460807408009098,0.8012736630899415,0.915478919565434,7709.0,3.0,1.0,0.0004577856255313583,21.0,36.0,17.0,0.5938155136268344,4.0,0.03431372549019608,0.0,0.47619047619047616,2.23606797749979,1.4656796068745164,0.06141415610909462,0.49953311681747437,0.08871331065893173,2.1176470588235294,0.027662957087159157,-0.0002011715950024362,-0.0001320053784098496,0.0,0.0,0.00020866379294770532,-0.00046232085067038353,0.000318028936503012,0.0003668115650794501,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|3|0.2500|21|38.013|2.486,1.0,0.859530508518219,0.0,0.5891938209533691,low_mean_prob,0.4083333333333333,0.5916666666666667,R239-gtfree-bg-channel-seam-prob-editor,0.0046192476033367945,0.0071903544517505965,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,38.01315561749642,1.589545293642773,2.4860680103302,0.25399179395916754,0.14546998867497168,3.0,-3.0,0.8546968780533197,bg_seed,0.3629218677762367,0.7462625934351641,0.8014834205933682,0.915478919565434,7709.0,3.0,1.0,0.0007193774115492774,33.0,37.0,19.0,0.5905354919053549,4.0,0.04694167852062589,0.0,0.5454545454545454,2.8284271247461903,1.685745796987732,0.0620993971824646,0.5089721083641052,0.09395022243261338,1.9473684210526316,0.029924364760518074,-0.00027652889924784096,-0.00018144572802183956,0.0,0.0,0.00032794601448482563,-0.0008321775312066793,0.0004998815707573101,0.0005765690685061164,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|3|0.3500|33|38.013|2.486,1.0,0.9057252407073975,0.0,0.46146902441978455,low_mean_prob,0.4142857142857143,0.5857142857142857,R239-gtfree-bg-channel-seam-prob-editor,0.007532419448713489,0.014342149668430247,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,30.0,0.933925565098879,1.25,0.25442850074220685,0.14575656216338795,3.0,-3.0,0.8544285398667426,bg_seed,0.36370781322237633,0.7458535496051483,0.8010116205550831,0.915478919565434,7709.0,1.0,1.0,0.00013079589300895951,6.0,2.0,18.0,0.5653021442495126,4.0,0.16666666666666666,0.0,0.16666666666666666,1.4142135623730951,1.0690355937288492,0.05742541328072548,0.5091503262519836,0.07672128826379776,9.0,0.045644138008356094,0.00016017788379146802,0.00010512776039442451,0.0,0.0,5.9607827907703914e-05,-4.6232085067043904e-05,9.083774074147843e-05,0.00010476903022105244,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.1500|6|30.000|1.250,0.0,0.725124180316925,0.0,0.7988280653953552,low_mean_prob,0.4375,0.5625,R239-gtfree-bg-channel-seam-prob-editor,0.004750475101383876,0.010987255540355621,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,30.0,0.8383883476483185,1.25,0.25423057892132606,0.14562666515503656,3.0,-3.0,0.8544086696666318,bg_seed,0.3637540453074434,0.7458232678995554,0.8009766944995531,0.915478919565434,7709.0,1.0,1.0,8.719726200597301e-05,4.0,2.0,2.0,0.5650969529085873,4.0,1.0,0.0,0.0,2.0,1.3535533905932737,0.07440230250358582,0.49117645621299744,0.08928199335932732,1.0,0.015532342717051506,-3.774393708932955e-05,-2.4769247956968332e-05,0.0,0.0,3.973762779685419e-05,0.0,6.0556035148651155e-05,6.984297469103673e-05,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.2500|4|30.000|1.250,1.0,0.7233430743217468,0.0,0.819859504699707,low_mean_prob,0.46875,0.53125,R239-gtfree-bg-channel-seam-prob-editor,0.001701170383693054,0.001944640948446383,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,30.0,0.8505922317655457,1.25,0.25423057892132606,0.14562666515503656,3.0,-3.0,0.8544285398667426,bg_seed,0.3637540453074434,0.7458535496051483,0.8010116205550831,0.915478919565434,7709.0,1.0,1.0,0.00013079589300895951,6.0,2.0,3.0,0.5641025641025641,4.0,1.0,0.0,0.0,2.0,1.4023689270621826,0.06889038532972336,0.501960813999176,0.08744025602936745,1.5,0.02135966345667839,-3.774393708932955e-05,-2.4769247956968332e-05,0.0,0.0,5.9607827907703914e-05,0.0,9.083774074147843e-05,0.00010476903022105244,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|1|0.3500|6|30.000|1.250,1.0,0.7190313339233398,0.0,0.8147042989730835,low_mean_prob,0.4722222222222222,0.5277777777777778,R239-gtfree-bg-channel-seam-prob-editor,0.002237844553095869,0.0033111928919015,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.3409090909090908,2.25,0.2547001781120127,0.14593491325547114,3.0,-3.0,0.8544782194106566,bg_seed,0.3635691169671752,0.7459292646282536,0.801098949020976,0.915478919565434,7709.0,2.0,1.0,0.00023979247051642577,11.0,4.0,31.0,0.5880597014925373,4.0,0.08870967741935484,0.0,0.36363636363636365,1.0,1.0,0.05410434305667877,0.5436720252037048,0.07060666382312775,7.75,0.07089008390903473,0.0004318552535972908,0.00028347885247761995,0.0,0.0,0.00010928737182169801,-0.00018492834026817562,0.00016655276384680562,0.0001920974961139299,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|2|0.1500|11|30.000|2.250,0.0,0.7357704043388367,0.0,0.7904289960861206,low_mean_prob,0.45161290322580644,0.5483870967741935,R239-gtfree-bg-channel-seam-prob-editor,0.003091613703464899,0.0021472482177144585,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.4454314973870206,2.25,0.2548457278481013,0.14603048676828922,3.0,-3.0,0.8545477804784444,bg_seed,0.3634304207119741,0.7460352914898369,0.8012212408679533,0.915478919565434,7709.0,2.0,1.0,0.00039238767902687857,18.0,5.0,31.0,0.5773571168547507,4.0,0.11612903225806452,0.0,0.3888888888888889,1.4142135623730951,1.1150593228814154,0.05224181339144707,0.5440086722373962,0.08575779497623444,6.2,0.0634196549654007,0.0005774049896858924,0.0003790523652957012,0.0,0.0,0.00017884843960946917,-0.0003236245954692518,0.00027257962543014713,0.0003143893430912481,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|2|0.2500|18|30.000|2.250,0.0,0.7449191212654114,0.0,0.7626176476478577,low_mean_prob,0.42857142857142855,0.5714285714285714,R239-gtfree-bg-channel-seam-prob-editor,0.0040211475687769015,0.009221255724529774,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.4938723955835616,2.25,0.2546875773017365,0.14592663983219004,3.0,-3.0,0.8545080299101069,bg_seed,0.3635691169671752,0.745974701021299,0.801151355241065,0.915478919565434,7709.0,3.0,1.0,0.00030519041702090554,14.0,4.0,32.0,0.5952205882352941,4.0,0.109375,0.0,0.2857142857142857,1.0,1.0,0.050748441368341446,0.5344537496566772,0.06950712576508522,8.0,0.06741105020046234,0.0004192544433211376,0.00027520542919651225,0.0,0.0,0.00013909787127197593,-0.00018492834026817562,0.00021198915689224496,0.0002445037162028818,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|3|0.1500|14|30.000|2.250,0.0,0.7349250912666321,0.0,0.7909249663352966,low_mean_prob,0.46808510638297873,0.5319148936170213,R239-gtfree-bg-channel-seam-prob-editor,0.0027472072978215216,0.002140797271646265,val
0.0,0.35,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.55338565112666,2.325,0.25406715126341295,0.14551942902458367,3.0,-3.0,0.8545477804784444,bg_seed,0.3635228848821082,0.7460352914898369,0.8012212408679533,0.915478919565434,7709.0,3.0,1.0,0.00039238767902687857,18.0,5.0,13.0,0.5744151319064211,4.0,0.27692307692307694,0.0,0.2777777777777778,2.0,1.4023689270621824,0.05492119491100311,0.5041393637657166,0.0823009267449379,2.6,0.024947209283709526,-0.0002011715950024362,-0.0001320053784098496,0.0,0.0,0.00017884843960946917,-0.000231160425335164,0.00027257962543014713,0.0003143893430912481,0.0,10624.png,0.0,25.0,10624.png|bg_seed|25|3|0.3500|18|30.000|2.325,1.0,0.7384065389633179,0.0,0.763419508934021,low_mean_prob,0.45652173913043476,0.5434782608695652,R239-gtfree-bg-channel-seam-prob-editor,0.002477507783686443,0.004374948064130237,val
0.0,0.15,1.0,1.0,1.0,0.0,1.0,1.0,56.88585061331157,0.7786567310492197,1.0172017455101012,0.2544896848562806,0.14579672354174933,3.0,-3.0,0.8543754796400084,bg_seed,0.3636615811373093,0.7457726894423807,0.8009374318726836,0.9154540017940795,7709.0,1.0,1.0,6.539794650447976e-05,3.0,2.0,2.0,0.48614958448753465,3.0,0.75,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.045704811811447144,0.601307213306427,0.06250336766242981,1.0,0.010292820632457733,0.00022136199786521038,0.0001452891387558053,0.0,0.0,6.547601173467754e-06,-9.246417013408781e-05,9.977577973940832e-06,3.058034782155161e-05,-2.4917771354493468e-05,10624.png,1.0,25.0,10624.png|bg_seed|25|1|0.1500|3|56.886|1.017,1.0,0.8555354475975037,0.0,0.5663796663284302,low_mean_prob,0.34375,0.65625,R239-gtfree-bg-channel-seam-prob-editor,0.0028028064244111036,0.0033791455601431793,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,56.88585061331157,0.8672009035944939,1.1105641663074493,0.254477095082616,0.1457884593583494,3.0,-3.0,0.8543621585795514,bg_seed,0.3636615811373093,0.74575239023202,0.8009330920665373,0.915429084022725,7709.0,1.0,1.0,8.719726200597301e-05,4.0,2.0,2.0,0.4868421052631579,3.0,1.0,0.5,0.5,2.0,1.5,0.04522877559065819,0.6068627834320068,0.06036392152309418,1.0,0.013116751797497272,0.00020877222420062624,0.00013702495535586334,0.0,0.0,-6.7734592834600704e-06,-9.246417013408781e-05,-1.0321632386789403e-05,2.624054167521539e-05,-4.9835542708986935e-05,10624.png,1.0,25.0,10624.png|bg_seed|25|1|0.2500|4|56.886|1.111,1.0,0.8604609370231628,0.0,0.5528366565704346,low_mean_prob,0.34375,0.65625,R239-gtfree-bg-channel-seam-prob-editor,0.002749666640157812,0.003293333440987713,val
0.0,0.15,1.0,1.0,1.0,0.0,2.0,2.0,56.88585061331157,1.1152805850135643,1.9925048185027245,0.25498441596992033,0.14612156951689725,3.0,-3.0,0.85442515436585,bg_seed,0.3634304207119741,0.7458483901092209,0.801024746538755,0.9154540017940795,7709.0,2.0,2.0,0.00017439452401194603,8.0,55.0,12.0,0.44368131868131866,4.0,0.012121212121212121,0.125,0.875,1.4142135623730951,1.1035533905932737,0.051645487546920776,0.6240196228027344,0.07761205509305,4.583333333333333,0.022134944796562195,0.0007160931115049451,0.0004701351139037302,0.0,0.0,5.6222327015076345e-05,-0.0003236245954692518,8.567824481409136e-05,0.00011789501389292134,-2.4917771354493468e-05,10624.png,1.0,25.0,10624.png|bg_seed|25|2|0.1500|8|56.886|1.993,1.0,0.9530149102210999,0.0,0.24456751346588135,low_mean_prob,0.4305555555555556,0.5694444444444444,R239-gtfree-bg-channel-seam-prob-editor,0.001953539560307437,0.003497734028595929,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,56.88585061331157,1.185983474272677,1.9780616546490282,0.2549591887212466,0.14610500056695772,3.0,-3.0,0.8543985115413687,bg_seed,0.3634304207119741,0.7458077875675018,0.8010160695985871,0.9154041662513704,7709.0,2.0,2.0,0.00021799315501493254,10.0,55.0,12.0,0.4441391941391941,4.0,0.015151515151515152,0.3,0.7,2.0,1.382842712474619,0.04992508888244629,0.6215686202049255,0.07333677932620047,4.583333333333333,0.018580950796604156,0.0006908658628312359,0.0004535661639641919,0.0,0.0,2.9579502533794155e-05,-0.0003236245954692518,4.507570309497666e-05,0.00010921807372499259,-7.475331406359143e-05,10624.png,1.0,25.0,10624.png|bg_seed|25|2|0.2500|10|56.886|1.978,1.0,0.956604540348053,0.0,0.22923544049263,low_mean_prob,0.4117647058823529,0.5882352941176471,R239-gtfree-bg-channel-seam-prob-editor,0.0023833056480432836,0.0036702446948433695,val
